@relation  winequality-white-3-9_vs_5
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.009,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
8.2, 0.38, 0.49, 13.6, 0.042, 58.0, 166.0, 0.99855, 3.1, 0.54, 9.4, negative
8.6, 0.36, 0.26, 11.1, 0.03, 43.5, 171.0, 0.9948, 3.03, 0.49, 12.0, negative
6.8, 0.32, 0.18, 7.5, 0.041, 71.0, 223.0, 0.9959, 3.14, 0.41, 8.9, negative
7.4, 0.2, 0.35, 6.1, 0.025, 10.0, 40.0, 0.99244, 2.79, 0.52, 10.9, negative
6.1, 0.27, 0.44, 6.7, 0.041, 61.0, 230.0, 0.99505, 3.12, 0.4, 8.9, negative
7.1, 0.26, 0.3, 2.0, 0.031, 13.0, 128.0, 0.9917, 3.19, 0.49, 11.4, negative
5.8, 0.3, 0.09, 6.3, 0.042, 36.0, 138.0, 0.99382, 3.15, 0.48, 9.7, negative
7.8, 0.3, 0.37, 1.3, 0.051, 16.0, 96.0, 0.9941, 3.32, 0.62, 10.0, negative
7.8, 0.26, 0.44, 1.3, 0.037, 43.0, 132.0, 0.9944, 3.18, 0.65, 10.0, negative
6.8, 0.24, 0.49, 19.3, 0.057, 55.0, 247.0, 1.00055, 3.0, 0.56, 8.7, negative
6.3, 0.27, 0.46, 11.1, 0.053, 44.0, 177.0, 0.99691, 3.18, 0.67, 9.4, negative
6.7, 0.23, 0.17, 1.3, 0.061, 14.0, 100.0, 0.9925, 3.07, 0.55, 9.5, negative
7.2, 0.47, 0.16, 5.9, 0.048, 14.0, 125.0, 0.99428, 3.09, 0.49, 9.8, negative
6.2, 0.31, 0.23, 3.3, 0.052, 34.0, 113.0, 0.99429, 3.16, 0.48, 8.4, negative
6.1, 0.15, 0.35, 15.8, 0.042, 55.0, 158.0, 0.99642, 3.24, 0.37, 10.6, negative
6.5, 0.26, 0.34, 1.4, 0.04, 25.0, 184.0, 0.99216, 3.29, 0.46, 10.7, negative
6.9, 0.29, 0.32, 5.8, 0.04, 16.0, 112.0, 0.993, 3.04, 0.58, 11.2, negative
7.0, 0.2, 0.3, 6.1, 0.037, 31.0, 120.0, 0.9939, 3.24, 0.51, 10.8, negative
6.8, 0.3, 0.24, 6.6, 0.123, 35.0, 116.0, 0.9953, 3.07, 0.48, 9.4, negative
6.0, 0.36, 0.16, 6.3, 0.036, 36.0, 191.0, 0.9942, 3.17, 0.62, 9.8, negative
6.4, 0.29, 0.57, 1.0, 0.06, 15.0, 120.0, 0.9924, 3.06, 0.41, 9.5, negative
6.3, 0.29, 0.3, 8.1, 0.212, 60.0, 150.0, 0.9958, 3.1, 0.4, 9.3, negative
6.2, 0.3, 0.17, 2.8, 0.04, 24.0, 125.0, 0.9939, 3.01, 0.46, 9.0, negative
7.8, 0.21, 0.27, 1.2, 0.051, 20.0, 89.0, 0.9936, 3.06, 0.46, 9.1, negative
6.4, 0.26, 0.26, 1.1, 0.052, 22.0, 176.0, 0.99304, 3.09, 0.54, 9.3, negative
7.7, 0.25, 0.3, 7.8, 0.038, 67.0, 196.0, 0.99555, 3.1, 0.5, 10.1, negative
6.2, 0.36, 0.14, 8.9, 0.036, 38.0, 155.0, 0.99622, 3.27, 0.5, 9.4, negative
6.4, 0.24, 0.5, 11.6, 0.047, 60.0, 211.0, 0.9966, 3.18, 0.57, 9.3, negative
6.2, 0.34, 0.28, 7.5, 0.034, 40.0, 197.0, 0.99485, 3.14, 0.6, 9.7, negative
7.1, 0.36, 0.2, 1.6, 0.271, 24.0, 140.0, 0.99356, 3.11, 0.63, 9.8, negative
8.0, 0.3, 0.49, 9.4, 0.046, 47.0, 188.0, 0.9964, 3.14, 0.48, 10.0, negative
6.7, 0.31, 0.08, 1.3, 0.038, 58.0, 147.0, 0.9922, 3.18, 0.46, 10.0, negative
6.2, 0.25, 0.44, 15.8, 0.057, 39.0, 167.0, 0.99804, 3.14, 0.51, 9.2, negative
7.0, 0.48, 0.12, 4.5, 0.05, 23.0, 86.0, 0.99398, 2.86, 0.35, 9.0, negative
6.2, 0.2, 0.26, 1.7, 0.093, 40.0, 161.0, 0.9924, 3.44, 0.66, 11.0, negative
5.8, 0.27, 0.2, 7.3, 0.04, 42.0, 145.0, 0.99442, 3.15, 0.48, 9.8, negative
6.9, 0.32, 0.17, 7.6, 0.042, 69.0, 219.0, 0.9959, 3.13, 0.4, 8.9, negative
7.1, 0.32, 0.4, 1.5, 0.034, 13.0, 84.0, 0.9944, 3.42, 0.6, 10.4, negative
7.0, 0.35, 0.24, 1.9, 0.04, 21.0, 144.0, 0.9923, 3.35, 0.38, 11.0, negative
6.3, 0.34, 0.19, 5.8, 0.041, 22.0, 145.0, 0.9943, 3.15, 0.63, 9.9, negative
6.3, 0.31, 0.34, 2.2, 0.045, 20.0, 77.0, 0.9927, 3.3, 0.43, 10.2, negative
5.5, 0.12, 0.33, 1.0, 0.038, 23.0, 131.0, 0.99164, 3.25, 0.45, 9.8, negative
7.8, 0.28, 0.49, 1.3, 0.046, 27.0, 142.0, 0.9936, 3.09, 0.59, 10.2, negative
7.5, 0.24, 0.31, 13.0, 0.049, 46.0, 217.0, 0.9985, 3.08, 0.53, 8.8, negative
6.4, 0.26, 0.43, 12.6, 0.033, 64.0, 230.0, 0.9974, 3.08, 0.38, 8.9, negative
7.8, 0.24, 0.38, 2.1, 0.058, 14.0, 167.0, 0.994, 3.21, 0.55, 9.9, negative
6.9, 0.35, 0.74, 1.0, 0.044, 18.0, 132.0, 0.992, 3.13, 0.55, 10.2, negative
7.3, 0.25, 0.29, 7.5, 0.049, 38.0, 158.0, 0.9965, 3.43, 0.38, 9.6, negative
7.4, 0.16, 0.31, 6.85, 0.059, 31.0, 131.0, 0.9952, 3.29, 0.34, 9.7, negative
6.8, 0.39, 0.31, 14.35, 0.043, 28.0, 162.0, 0.9988, 3.17, 0.54, 9.1, negative
6.6, 0.24, 0.35, 7.7, 0.031, 36.0, 135.0, 0.9938, 3.19, 0.37, 10.5, negative
7.7, 0.39, 0.34, 10.0, 0.056, 35.0, 178.0, 0.9974, 3.26, 0.6, 10.2, negative
6.9, 0.28, 0.37, 9.1, 0.037, 16.0, 76.0, 0.9948, 3.05, 0.54, 11.1, negative
6.6, 0.3, 0.45, 8.0, 0.038, 54.0, 200.0, 0.9956, 3.18, 0.48, 9.5, negative
6.2, 0.45, 0.73, 7.2, 0.099, 47.0, 202.0, 0.99582, 3.21, 0.43, 9.2, negative
6.2, 0.37, 0.3, 6.6, 0.346, 79.0, 200.0, 0.9954, 3.29, 0.58, 9.6, negative
6.0, 0.16, 0.27, 12.0, 0.03, 39.0, 98.0, 0.99402, 3.15, 0.34, 10.8, negative
7.8, 0.27, 0.35, 1.2, 0.05, 36.0, 140.0, 0.99138, 3.09, 0.45, 11.2, negative
6.7, 0.28, 0.14, 1.4, 0.043, 64.0, 159.0, 0.992, 3.17, 0.39, 10.0, negative
5.6, 0.35, 0.37, 1.0, 0.038, 6.0, 72.0, 0.9902, 3.37, 0.34, 11.4, negative
7.9, 0.29, 0.36, 11.1, 0.033, 43.0, 208.0, 0.9969, 3.14, 0.46, 10.3, negative
6.0, 0.32, 0.3, 7.3, 0.174, 46.0, 159.0, 0.99519, 3.18, 0.49, 9.4, negative
8.6, 0.31, 0.3, 0.9, 0.045, 16.0, 109.0, 0.99249, 2.95, 0.39, 10.1, negative
6.6, 0.38, 0.29, 2.4, 0.136, 15.0, 93.0, 0.99336, 3.18, 0.6, 9.5, negative
6.7, 0.35, 0.48, 8.8, 0.056, 35.0, 167.0, 0.99628, 3.04, 0.47, 9.4, negative
6.4, 0.31, 0.39, 7.5, 0.04, 57.0, 213.0, 0.99475, 3.32, 0.43, 10.0, negative
7.6, 0.15, 0.4, 1.3, 0.036, 24.0, 112.0, 0.9932, 3.14, 0.76, 10.0, negative
5.8, 0.31, 0.31, 7.5, 0.052, 55.0, 230.0, 0.9949, 3.19, 0.46, 9.8, negative
7.4, 0.56, 0.09, 1.5, 0.071, 19.0, 117.0, 0.99496, 3.22, 0.53, 9.8, negative
6.9, 0.28, 0.37, 9.1, 0.037, 16.0, 76.0, 0.9948, 3.05, 0.54, 11.1, negative
6.7, 0.24, 0.26, 12.6, 0.053, 44.0, 182.0, 0.99802, 3.42, 0.42, 9.7, negative
9.1, 0.28, 0.49, 2.0, 0.059, 10.0, 112.0, 0.9958, 3.15, 0.46, 10.1, negative
5.5, 0.32, 0.13, 1.3, 0.037, 45.0, 156.0, 0.99184, 3.26, 0.38, 10.7, negative
7.5, 0.3, 0.21, 6.55, 0.026, 33.0, 143.0, 0.99244, 2.92, 0.35, 11.1, negative
4.5, 0.19, 0.21, 0.95, 0.033, 89.0, 159.0, 0.99332, 3.34, 0.42, 8.0, negative
6.2, 0.32, 0.12, 4.8, 0.054, 6.0, 97.0, 0.99424, 3.16, 0.5, 9.3, negative
7.6, 0.48, 0.28, 10.4, 0.049, 57.0, 205.0, 0.99748, 3.24, 0.45, 9.3, negative
6.4, 0.22, 0.32, 7.9, 0.029, 34.0, 124.0, 0.9948, 3.4, 0.39, 10.2, negative
6.8, 0.22, 0.36, 1.2, 0.052, 38.0, 127.0, 0.9933, 3.04, 0.54, 9.2, negative
6.1, 0.22, 0.28, 16.55, 0.059, 54.0, 135.0, 0.99665, 3.2, 0.38, 10.5, negative
5.4, 0.375, 0.4, 3.3, 0.054, 29.0, 147.0, 0.99482, 3.42, 0.52, 9.1, negative
7.2, 0.23, 0.19, 13.7, 0.052, 47.0, 197.0, 0.99865, 3.12, 0.53, 9.0, negative
6.4, 0.23, 0.35, 10.3, 0.042, 54.0, 140.0, 0.9967, 3.23, 0.47, 9.2, negative
6.5, 0.19, 0.1, 1.3, 0.046, 23.0, 107.0, 0.9937, 3.29, 0.45, 10.0, negative
6.0, 0.21, 0.3, 8.7, 0.036, 47.0, 127.0, 0.99368, 3.18, 0.39, 10.6, negative
7.2, 0.26, 0.38, 1.5, 0.061, 12.0, 120.0, 0.99192, 3.18, 0.46, 10.4, negative
7.6, 0.345, 0.26, 1.9, 0.043, 15.0, 134.0, 0.9936, 3.08, 0.38, 9.5, negative
6.2, 0.31, 0.21, 6.3, 0.041, 50.0, 218.0, 0.9941, 3.15, 0.6, 10.0, negative
6.1, 0.27, 0.43, 7.5, 0.049, 65.0, 243.0, 0.9957, 3.12, 0.47, 9.0, negative
5.5, 0.24, 0.32, 8.7, 0.06, 19.0, 102.0, 0.994, 3.27, 0.31, 10.4, negative
7.3, 0.25, 0.39, 6.4, 0.034, 8.0, 84.0, 0.9942, 3.18, 0.46, 11.5, negative
6.4, 0.3, 0.38, 7.8, 0.046, 35.0, 192.0, 0.9955, 3.1, 0.37, 9.0, negative
7.4, 0.29, 0.31, 1.7, 0.035, 23.0, 110.0, 0.9926, 3.07, 0.38, 10.9, negative
6.5, 0.35, 0.31, 10.2, 0.069, 58.0, 170.0, 0.99692, 3.18, 0.49, 9.4, negative
8.3, 0.21, 0.41, 2.2, 0.05, 24.0, 108.0, 0.994, 2.85, 0.45, 9.5, negative
6.0, 0.33, 0.26, 5.1, 0.051, 16.0, 119.0, 0.99416, 3.15, 0.41, 9.2, negative
5.8, 0.36, 0.5, 1.0, 0.127, 63.0, 178.0, 0.99212, 3.1, 0.45, 9.7, negative
7.8, 0.49, 0.49, 7.0, 0.043, 29.0, 149.0, 0.9952, 3.21, 0.33, 10.0, negative
6.5, 0.39, 0.23, 5.4, 0.051, 25.0, 149.0, 0.9934, 3.24, 0.35, 10.0, negative
7.1, 0.26, 0.19, 8.2, 0.051, 53.0, 187.0, 0.996, 3.16, 0.52, 9.7, negative
9.0, 0.29, 0.34, 12.1, 0.03, 34.0, 177.0, 0.99706, 3.13, 0.47, 10.6, negative
6.4, 0.22, 0.56, 14.5, 0.055, 27.0, 159.0, 0.998, 2.98, 0.4, 9.1, negative
7.6, 0.17, 0.36, 4.5, 0.042, 26.0, 102.0, 0.99427, 3.09, 0.47, 9.5, negative
6.2, 0.28, 0.51, 7.9, 0.056, 49.0, 206.0, 0.9956, 3.18, 0.52, 9.4, negative
7.5, 0.33, 0.38, 8.7, 0.126, 49.0, 199.0, 0.99711, 2.98, 0.57, 9.4, negative
7.1, 0.32, 0.24, 13.1, 0.05, 52.0, 204.0, 0.998, 3.1, 0.49, 8.8, negative
6.8, 0.28, 0.34, 7.5, 0.035, 34.0, 177.0, 0.99692, 3.33, 0.43, 9.1, negative
7.2, 0.43, 0.24, 6.7, 0.058, 40.0, 163.0, 0.995, 3.2, 0.41, 9.9, negative
6.2, 0.25, 0.54, 7.0, 0.046, 58.0, 176.0, 0.99454, 3.19, 0.7, 10.4, negative
6.4, 0.21, 0.21, 5.1, 0.097, 21.0, 105.0, 0.9939, 3.07, 0.46, 9.6, negative
7.5, 0.27, 0.31, 5.8, 0.057, 131.0, 313.0, 0.9946, 3.18, 0.59, 10.5, negative
6.4, 0.16, 0.31, 5.3, 0.043, 42.0, 157.0, 0.99455, 3.35, 0.47, 10.5, negative
7.6, 0.32, 0.34, 18.35, 0.054, 44.0, 197.0, 1.0008, 3.22, 0.55, 9.0, negative
7.0, 0.34, 0.1, 3.5, 0.044, 17.0, 63.0, 0.9937, 3.01, 0.39, 9.2, negative
9.2, 0.32, 0.42, 1.3, 0.046, 14.0, 186.0, 0.9949, 3.08, 0.48, 9.6, negative
6.1, 0.33, 0.32, 7.8, 0.052, 52.0, 183.0, 0.99657, 3.39, 0.65, 9.5, negative
6.4, 0.46, 0.22, 14.7, 0.047, 51.0, 183.0, 0.998275, 3.39, 0.6, 10.5, negative
4.7, 0.67, 0.09, 1.0, 0.02, 5.0, 9.0, 0.98722, 3.3, 0.34, 13.6, negative
6.6, 0.17, 0.28, 1.8, 0.042, 62.0, 178.0, 0.99204, 3.15, 0.42, 10.2, negative
7.4, 0.21, 0.8, 12.3, 0.038, 77.0, 183.0, 0.99778, 2.95, 0.48, 9.0, negative
6.3, 0.3, 0.24, 6.6, 0.04, 38.0, 141.0, 0.995, 3.22, 0.47, 9.5, negative
7.4, 0.23, 0.38, 8.6, 0.052, 41.0, 150.0, 0.99534, 3.06, 0.46, 10.3, negative
6.7, 0.31, 0.32, 14.5, 0.038, 6.0, 79.0, 0.99412, 3.14, 0.34, 12.5, negative
6.4, 0.28, 0.44, 7.1, 0.048, 49.0, 179.0, 0.99528, 3.15, 0.48, 9.2, negative
6.4, 0.29, 0.2, 15.6, 0.04, 20.0, 142.0, 0.9962, 3.1, 0.54, 10.6, negative
6.9, 0.32, 0.15, 8.1, 0.046, 51.0, 180.0, 0.9958, 3.13, 0.45, 8.9, negative
6.6, 0.25, 0.36, 8.1, 0.045, 54.0, 180.0, 0.9958, 3.08, 0.42, 9.2, negative
7.5, 0.26, 0.26, 18.35, 0.084, 33.0, 139.0, 1.0011, 3.17, 0.39, 8.8, negative
6.7, 0.24, 0.32, 10.3, 0.079, 37.0, 122.0, 0.99662, 3.02, 0.45, 8.8, negative
7.2, 0.34, 0.23, 8.9, 0.105, 22.0, 155.0, 0.99692, 3.01, 0.58, 9.5, negative
8.2, 0.61, 0.45, 5.4, 0.03, 15.0, 118.0, 0.9954, 3.14, 0.34, 9.6, negative
9.8, 0.44, 0.4, 2.8, 0.036, 35.0, 167.0, 0.9956, 2.97, 0.39, 9.2, negative
6.0, 0.33, 0.26, 5.1, 0.051, 16.0, 119.0, 0.99416, 3.15, 0.41, 9.2, negative
6.8, 0.35, 0.53, 10.1, 0.053, 37.0, 151.0, 0.9963, 3.07, 0.4, 9.4, negative
7.4, 0.26, 0.37, 9.4, 0.047, 42.0, 147.0, 0.9982, 3.46, 0.72, 10.0, negative
7.4, 0.44, 0.2, 11.5, 0.049, 44.0, 157.0, 0.998, 3.27, 0.44, 9.0, negative
