@relation  winequality-white-3-9_vs_5
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.009,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
7.7, 0.26, 0.4, 1.1, 0.042, 9.0, 60.0, 0.9915, 2.89, 0.5, 10.6, negative
7.1, 0.14, 0.35, 1.4, 0.039, 24.0, 128.0, 0.99212, 2.97, 0.68, 10.4, negative
6.0, 0.32, 0.46, 1.5, 0.05, 56.0, 189.0, 0.99308, 3.24, 0.49, 9.6, negative
5.9, 0.21, 0.24, 12.1, 0.044, 53.0, 165.0, 0.9969, 3.25, 0.39, 9.5, negative
7.4, 0.38, 0.34, 8.3, 0.052, 44.0, 168.0, 0.99627, 3.11, 0.52, 9.2, negative
6.5, 0.41, 0.64, 11.8, 0.065, 65.0, 225.0, 0.9978, 3.12, 0.51, 8.9, negative
6.0, 0.2, 0.71, 1.6, 0.15, 10.0, 54.0, 0.9927, 3.12, 0.47, 9.8, negative
6.9, 0.54, 0.32, 13.2, 0.05, 53.0, 236.0, 0.9973, 3.2, 0.5, 9.6, negative
8.9, 0.32, 0.49, 1.6, 0.05, 17.0, 131.0, 0.9956, 3.13, 0.34, 9.4, negative
9.4, 0.28, 0.3, 1.6, 0.045, 36.0, 139.0, 0.99534, 3.11, 0.49, 9.3, negative
5.8, 0.15, 0.49, 1.1, 0.048, 21.0, 98.0, 0.9929, 3.19, 0.48, 9.2, negative
6.6, 0.24, 0.28, 1.8, 0.028, 39.0, 132.0, 0.99182, 3.34, 0.46, 11.4, negative
7.1, 0.27, 0.31, 18.2, 0.046, 55.0, 252.0, 1.0, 3.07, 0.56, 8.7, negative
6.5, 0.25, 0.35, 12.0, 0.055, 47.0, 179.0, 0.998, 3.58, 0.47, 10.0, negative
6.6, 0.41, 0.31, 1.6, 0.042, 18.0, 101.0, 0.99195, 3.13, 0.41, 10.5, negative
6.8, 0.36, 0.32, 1.6, 0.039, 10.0, 124.0, 0.9948, 3.3, 0.67, 9.6, negative
5.9, 0.26, 0.3, 1.0, 0.036, 38.0, 114.0, 0.9928, 3.58, 0.48, 9.4, negative
7.5, 0.24, 0.62, 10.6, 0.045, 51.0, 153.0, 0.99779, 3.16, 0.44, 8.8, negative
6.2, 0.3, 0.32, 1.2, 0.052, 32.0, 185.0, 0.99266, 3.28, 0.44, 10.1, negative
6.2, 0.27, 0.18, 1.5, 0.028, 20.0, 111.0, 0.99228, 3.41, 0.5, 10.0, negative
6.2, 0.35, 0.03, 1.2, 0.064, 29.0, 120.0, 0.9934, 3.22, 0.54, 9.1, negative
7.6, 0.35, 0.47, 13.3, 0.037, 42.0, 116.0, 0.99822, 3.04, 0.5, 9.2, negative
6.9, 0.38, 0.25, 9.8, 0.04, 28.0, 191.0, 0.9971, 3.28, 0.61, 9.2, negative
6.6, 0.3, 0.24, 1.2, 0.034, 17.0, 121.0, 0.9933, 3.13, 0.36, 9.2, negative
5.8, 0.26, 0.24, 9.2, 0.044, 55.0, 152.0, 0.9961, 3.31, 0.38, 9.4, negative
6.6, 0.22, 0.28, 12.05, 0.058, 25.0, 125.0, 0.99856, 3.45, 0.45, 9.4, negative
5.5, 0.18, 0.22, 5.5, 0.037, 10.0, 86.0, 0.99156, 3.46, 0.44, 12.2, negative
7.5, 0.41, 0.23, 14.8, 0.054, 28.0, 174.0, 0.99898, 3.18, 0.49, 9.7, negative
6.4, 0.27, 0.17, 8.4, 0.044, 60.0, 198.0, 0.99578, 3.21, 0.47, 9.4, negative
6.9, 0.29, 0.4, 19.45, 0.043, 36.0, 156.0, 0.9996, 2.93, 0.47, 8.9, negative
7.4, 0.33, 0.26, 15.6, 0.049, 67.0, 210.0, 0.99907, 3.06, 0.68, 9.5, negative
6.5, 0.38, 0.34, 3.4, 0.036, 34.0, 200.0, 0.9937, 3.14, 0.76, 10.0, negative
7.6, 0.32, 0.35, 1.6, 0.092, 24.0, 138.0, 0.99438, 3.19, 0.44, 9.8, negative
6.0, 0.29, 0.2, 12.6, 0.045, 45.0, 187.0, 0.9972, 3.33, 0.42, 9.5, negative
6.3, 0.29, 0.3, 8.1, 0.212, 60.0, 150.0, 0.9958, 3.1, 0.4, 9.3, negative
6.1, 0.23, 0.45, 10.6, 0.094, 49.0, 169.0, 0.99699, 3.05, 0.54, 8.8, negative
5.5, 0.28, 0.21, 1.6, 0.032, 23.0, 85.0, 0.99027, 3.42, 0.42, 12.5, negative
6.8, 0.21, 0.55, 14.6, 0.053, 34.0, 159.0, 0.99805, 2.93, 0.44, 9.2, negative
6.3, 0.18, 0.22, 5.6, 0.047, 45.0, 147.0, 0.99383, 3.09, 0.54, 10.0, negative
6.0, 0.28, 0.49, 6.8, 0.048, 61.0, 222.0, 0.9953, 3.19, 0.47, 9.3, negative
7.7, 0.31, 0.36, 4.3, 0.026, 15.0, 87.0, 0.99152, 3.11, 0.48, 12.0, negative
6.9, 0.34, 0.36, 1.4, 0.032, 13.0, 145.0, 0.99214, 3.07, 0.52, 9.8, negative
9.3, 0.34, 0.49, 7.3, 0.052, 30.0, 146.0, 0.998, 3.17, 0.61, 10.2, negative
6.8, 0.57, 0.29, 2.2, 0.04, 15.0, 77.0, 0.9938, 3.32, 0.74, 10.2, negative
6.1, 0.37, 0.2, 7.6, 0.031, 49.0, 170.0, 0.99558, 3.22, 0.48, 9.5, negative
7.5, 0.2, 0.41, 1.2, 0.05, 26.0, 131.0, 0.99133, 3.19, 0.52, 11.1, negative
6.3, 0.34, 0.19, 5.8, 0.041, 22.0, 145.0, 0.9943, 3.15, 0.63, 9.9, negative
8.0, 0.55, 0.42, 12.6, 0.211, 37.0, 213.0, 0.9988, 2.99, 0.56, 9.3, negative
6.8, 0.32, 0.18, 7.5, 0.041, 71.0, 223.0, 0.9959, 3.14, 0.41, 8.9, negative
6.1, 0.27, 0.43, 7.5, 0.049, 65.0, 243.0, 0.9957, 3.12, 0.47, 9.0, negative
7.0, 0.35, 0.31, 1.8, 0.069, 15.0, 162.0, 0.9944, 3.18, 0.47, 9.4, negative
8.9, 0.27, 0.34, 10.7, 0.029, 19.5, 166.0, 0.99669, 3.13, 0.48, 10.6, negative
6.4, 0.24, 0.32, 0.95, 0.041, 23.0, 131.0, 0.99033, 3.25, 0.35, 11.8, negative
7.6, 0.31, 0.26, 1.7, 0.073, 40.0, 157.0, 0.9938, 3.1, 0.46, 9.8, negative
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, negative
6.7, 0.26, 0.51, 8.0, 0.062, 50.0, 194.0, 0.99545, 3.13, 0.5, 9.6, negative
6.8, 0.31, 0.19, 3.5, 0.086, 30.0, 130.0, 0.993, 2.83, 0.44, 9.6, negative
6.4, 0.24, 0.29, 11.4, 0.051, 32.0, 166.0, 0.9968, 3.31, 0.45, 9.5, negative
7.0, 0.24, 0.51, 11.0, 0.029, 55.0, 227.0, 0.9965, 3.03, 0.61, 9.5, negative
7.4, 0.37, 0.26, 9.6, 0.05, 33.0, 134.0, 0.99608, 3.13, 0.46, 10.4, negative
7.2, 0.31, 0.35, 7.2, 0.046, 45.0, 178.0, 0.9955, 3.14, 0.53, 9.7, negative
7.5, 0.23, 0.3, 1.2, 0.03, 27.0, 80.0, 0.99192, 3.05, 0.68, 10.5, negative
6.9, 0.43, 0.28, 9.4, 0.056, 29.0, 183.0, 0.99594, 3.17, 0.43, 9.4, negative
8.1, 0.27, 0.41, 1.45, 0.033, 11.0, 63.0, 0.9908, 2.99, 0.56, 12.0, negative
8.9, 0.33, 0.34, 1.4, 0.056, 14.0, 171.0, 0.9946, 3.13, 0.47, 9.7, negative
6.8, 0.26, 0.43, 11.75, 0.045, 53.0, 198.0, 0.9969, 3.26, 0.55, 9.5, negative
6.6, 0.3, 0.45, 8.0, 0.038, 54.0, 200.0, 0.9956, 3.18, 0.48, 9.5, negative
6.4, 0.24, 0.23, 7.3, 0.069, 31.0, 157.0, 0.9962, 3.25, 0.53, 9.1, negative
7.4, 0.31, 0.48, 14.2, 0.042, 62.0, 204.0, 0.9983, 3.06, 0.59, 9.4, negative
9.8, 0.16, 0.46, 1.8, 0.046, 23.0, 130.0, 0.99587, 3.04, 0.67, 9.6, negative
7.5, 0.17, 0.37, 1.5, 0.06, 18.0, 75.0, 0.9936, 3.54, 0.88, 10.7, negative
8.8, 0.27, 0.25, 5.0, 0.024, 52.0, 99.0, 0.9925, 2.87, 0.49, 11.4, negative
7.6, 0.29, 0.26, 6.5, 0.042, 32.0, 160.0, 0.9944, 3.14, 0.47, 10.7, negative
7.5, 0.23, 0.68, 11.0, 0.047, 37.0, 133.0, 0.9978, 2.99, 0.38, 8.8, negative
7.6, 0.2, 0.68, 12.9, 0.042, 56.0, 160.0, 0.99841, 3.05, 0.41, 8.7, negative
6.6, 0.24, 0.38, 8.0, 0.042, 56.0, 187.0, 0.99577, 3.21, 0.46, 9.2, negative
8.3, 0.25, 0.33, 2.5, 0.053, 12.0, 72.0, 0.99404, 2.89, 0.48, 9.5, negative
7.0, 0.34, 0.39, 6.9, 0.066, 43.0, 162.0, 0.99561, 3.11, 0.53, 9.5, negative
6.1, 0.27, 0.25, 1.8, 0.041, 9.0, 109.0, 0.9929, 3.08, 0.54, 9.0, negative
6.4, 0.28, 0.45, 8.6, 0.057, 47.0, 223.0, 0.99654, 3.16, 0.51, 9.1, negative
7.5, 0.2, 0.47, 16.9, 0.052, 51.0, 188.0, 0.99944, 3.09, 0.62, 9.3, negative
9.0, 0.31, 0.49, 6.9, 0.034, 26.0, 91.0, 0.9937, 2.99, 0.34, 11.5, negative
6.2, 0.25, 0.38, 7.9, 0.045, 54.0, 208.0, 0.99572, 3.17, 0.46, 9.1, negative
7.6, 0.27, 0.24, 3.8, 0.058, 19.0, 115.0, 0.9958, 3.15, 0.45, 8.9, negative
7.2, 0.16, 0.26, 7.1, 0.054, 41.0, 224.0, 0.9966, 3.38, 0.55, 10.1, negative
6.8, 0.27, 0.22, 17.8, 0.034, 16.0, 116.0, 0.9989, 3.07, 0.53, 9.2, negative
6.7, 0.42, 0.46, 9.7, 0.054, 67.0, 234.0, 0.99848, 3.23, 0.5, 9.0, negative
6.4, 0.41, 0.01, 6.1, 0.048, 20.0, 70.0, 0.99362, 3.19, 0.42, 10.0, negative
6.4, 0.24, 0.26, 8.2, 0.054, 47.0, 182.0, 0.99538, 3.12, 0.5, 9.5, negative
5.9, 0.44, 0.33, 1.2, 0.049, 12.0, 117.0, 0.99134, 3.46, 0.44, 11.5, negative
8.6, 0.31, 0.3, 0.9, 0.045, 16.0, 109.0, 0.99249, 2.95, 0.39, 10.1, negative
6.4, 0.21, 0.5, 11.6, 0.042, 45.0, 153.0, 0.9972, 3.15, 0.43, 8.8, negative
6.8, 0.31, 0.32, 7.6, 0.052, 35.0, 143.0, 0.9959, 3.14, 0.38, 9.0, negative
6.9, 0.4, 0.42, 6.2, 0.066, 41.0, 176.0, 0.99552, 3.12, 0.54, 9.4, negative
6.1, 0.16, 0.27, 12.6, 0.064, 63.0, 162.0, 0.9994, 3.66, 0.43, 8.9, negative
6.4, 0.31, 0.53, 8.8, 0.057, 36.0, 221.0, 0.99642, 3.17, 0.44, 9.1, negative
7.5, 0.27, 0.36, 7.0, 0.036, 45.0, 164.0, 0.9939, 3.03, 0.33, 11.0, negative
6.4, 0.3, 0.38, 7.8, 0.046, 35.0, 192.0, 0.9955, 3.1, 0.37, 9.0, negative
6.9, 0.38, 0.38, 13.1, 0.112, 14.0, 94.0, 0.99792, 3.02, 0.48, 9.2, negative
6.2, 0.37, 0.3, 6.6, 0.346, 79.0, 200.0, 0.9954, 3.29, 0.58, 9.6, negative
7.0, 0.29, 0.33, 0.9, 0.041, 20.0, 117.0, 0.99048, 3.21, 0.5, 11.4, negative
8.3, 0.33, 0.43, 9.2, 0.046, 22.0, 126.0, 0.9982, 3.38, 0.47, 9.3, negative
7.3, 0.28, 0.37, 1.2, 0.039, 26.0, 99.0, 0.99198, 3.01, 0.62, 10.8, negative
6.9, 0.44, 0.18, 11.8, 0.051, 26.0, 126.0, 0.9975, 3.23, 0.48, 9.1, negative
6.6, 0.31, 0.49, 7.7, 0.05, 52.0, 220.0, 0.9964, 3.12, 0.45, 8.8, negative
7.3, 0.25, 0.29, 7.5, 0.049, 38.0, 158.0, 0.9965, 3.43, 0.38, 9.6, negative
6.2, 0.24, 0.25, 12.5, 0.055, 47.0, 134.0, 0.99758, 3.3, 0.51, 9.0, negative
6.6, 0.24, 0.22, 12.3, 0.051, 35.0, 146.0, 0.99676, 3.1, 0.67, 9.4, negative
5.7, 0.29, 0.16, 7.9, 0.044, 48.0, 197.0, 0.99512, 3.21, 0.36, 9.4, negative
6.7, 0.31, 0.08, 1.3, 0.038, 58.0, 147.0, 0.9922, 3.18, 0.46, 10.0, negative
7.8, 0.34, 0.27, 1.2, 0.04, 25.0, 106.0, 0.9932, 3.01, 0.55, 10.4, negative
6.1, 0.22, 0.28, 16.55, 0.059, 54.0, 135.0, 0.99665, 3.2, 0.38, 10.5, negative
5.9, 0.19, 0.21, 1.7, 0.045, 57.0, 135.0, 0.99341, 3.32, 0.44, 9.5, negative
6.6, 0.37, 0.24, 2.0, 0.064, 23.0, 120.0, 0.9946, 3.32, 0.54, 9.4, negative
7.9, 0.35, 0.36, 1.6, 0.038, 11.0, 124.0, 0.9928, 3.25, 0.48, 11.0, negative
6.1, 0.33, 0.32, 7.8, 0.052, 52.0, 183.0, 0.99657, 3.39, 0.65, 9.5, negative
7.3, 0.34, 0.21, 3.2, 0.05, 14.0, 136.0, 0.9936, 3.25, 0.44, 10.2, negative
5.6, 0.695, 0.06, 6.8, 0.042, 9.0, 84.0, 0.99432, 3.44, 0.44, 10.2, negative
8.7, 0.49, 0.57, 17.8, 0.052, 34.0, 243.0, 1.0007, 2.98, 0.82, 9.0, negative
7.4, 0.16, 0.31, 6.85, 0.059, 31.0, 131.0, 0.9952, 3.29, 0.34, 9.7, negative
8.3, 0.23, 0.43, 3.2, 0.035, 14.0, 101.0, 0.9928, 3.15, 0.36, 11.5, negative
7.0, 0.23, 0.28, 2.7, 0.053, 16.0, 92.0, 0.99372, 3.18, 0.56, 9.3, negative
7.4, 0.25, 0.37, 13.5, 0.06, 52.0, 192.0, 0.9975, 3.0, 0.44, 9.1, negative
9.4, 0.3, 0.32, 10.7, 0.029, 14.0, 111.0, 0.9958, 2.85, 0.42, 10.6, negative
7.5, 0.29, 0.24, 9.9, 0.058, 25.0, 115.0, 0.99567, 3.15, 0.46, 10.9, negative
8.2, 0.38, 0.49, 13.6, 0.042, 58.0, 166.0, 0.99855, 3.1, 0.54, 9.4, negative
6.4, 0.29, 0.3, 6.5, 0.209, 62.0, 156.0, 0.99478, 3.1, 0.4, 9.4, negative
8.1, 0.2, 0.3, 1.3, 0.036, 7.0, 49.0, 0.99242, 2.99, 0.73, 10.3, negative
7.1, 0.21, 0.27, 8.6, 0.056, 26.0, 111.0, 0.9956, 2.95, 0.52, 9.5, negative
6.8, 0.29, 0.5, 13.3, 0.053, 48.0, 194.0, 0.9974, 3.09, 0.45, 9.4, negative
7.0, 0.48, 0.12, 4.5, 0.05, 23.0, 86.0, 0.99398, 2.86, 0.35, 9.0, negative
7.6, 0.47, 0.49, 13.0, 0.239, 42.0, 220.0, 0.9988, 2.96, 0.51, 9.2, negative
7.6, 0.32, 0.34, 18.35, 0.054, 44.0, 197.0, 1.0008, 3.22, 0.55, 9.0, negative
6.8, 0.17, 0.32, 1.4, 0.04, 35.0, 106.0, 0.99026, 3.16, 0.66, 12.0, negative
6.9, 0.3, 0.21, 15.7, 0.056, 49.0, 159.0, 0.99827, 3.11, 0.48, 9.0, negative
7.4, 0.35, 0.31, 17.95, 0.062, 42.0, 187.0, 1.0002, 3.27, 0.64, 9.1, negative
7.5, 0.28, 0.41, 1.3, 0.044, 11.0, 126.0, 0.99293, 3.28, 0.45, 10.3, negative
6.5, 0.33, 0.38, 8.3, 0.048, 68.0, 174.0, 0.99492, 3.14, 0.5, 9.6, negative
8.4, 0.31, 0.31, 0.95, 0.021, 52.0, 148.0, 0.99038, 2.93, 0.32, 11.5, negative
6.9, 0.41, 0.33, 10.1, 0.043, 28.0, 152.0, 0.9968, 3.2, 0.52, 9.4, negative
6.1, 0.3, 0.47, 1.4, 0.049, 50.0, 187.0, 0.9927, 3.19, 0.45, 9.5, negative
7.8, 0.28, 0.31, 2.1, 0.046, 28.0, 208.0, 0.99434, 3.23, 0.64, 9.8, negative
6.3, 0.3, 0.48, 7.4, 0.053, 34.0, 149.0, 0.99472, 3.18, 0.53, 9.8, negative
7.2, 0.24, 0.4, 17.85, 0.049, 50.0, 185.0, 1.0, 3.34, 0.42, 9.6, negative
6.6, 0.21, 0.34, 5.6, 0.046, 30.0, 140.0, 0.99299, 3.22, 0.38, 11.0, negative
7.6, 0.13, 0.34, 9.3, 0.062, 40.0, 126.0, 0.9966, 3.21, 0.39, 9.6, negative
6.4, 0.32, 0.23, 16.2, 0.055, 36.0, 176.0, 0.9986, 3.26, 0.54, 9.1, negative
6.3, 0.24, 0.55, 8.1, 0.04, 67.0, 216.0, 0.99596, 3.24, 0.5, 9.2, negative
6.7, 0.31, 0.42, 6.4, 0.057, 25.0, 148.0, 0.9955, 3.16, 0.45, 9.6, negative
7.0, 0.44, 0.24, 12.1, 0.056, 68.0, 210.0, 0.99718, 3.05, 0.5, 9.5, negative
5.8, 0.2, 0.34, 1.0, 0.035, 40.0, 86.0, 0.98993, 3.5, 0.42, 11.7, negative
6.8, 0.28, 0.37, 7.0, 0.057, 35.0, 208.0, 0.9973, 3.57, 0.55, 10.2, negative
6.6, 0.27, 0.31, 5.3, 0.137, 35.0, 163.0, 0.9951, 3.2, 0.38, 9.3, negative
6.9, 0.19, 0.35, 5.0, 0.067, 32.0, 150.0, 0.995, 3.36, 0.48, 9.8, negative
8.9, 0.33, 0.32, 1.5, 0.047, 11.0, 200.0, 0.9954, 3.19, 0.46, 9.4, negative
7.8, 0.27, 0.28, 1.8, 0.05, 21.0, 127.0, 0.9934, 3.15, 0.44, 9.9, negative
7.1, 0.18, 0.39, 14.5, 0.051, 48.0, 156.0, 0.99947, 3.35, 0.78, 9.1, negative
6.4, 0.26, 0.26, 1.1, 0.052, 22.0, 176.0, 0.99304, 3.09, 0.54, 9.3, negative
6.7, 0.31, 0.09, 1.4, 0.039, 53.0, 141.0, 0.99206, 3.12, 0.44, 10.1, negative
7.4, 0.27, 0.26, 11.8, 0.053, 55.0, 173.0, 0.99699, 3.11, 0.6, 9.8, negative
5.5, 0.14, 0.27, 4.6, 0.029, 22.0, 104.0, 0.9949, 3.34, 0.44, 9.0, negative
7.5, 0.33, 0.38, 8.7, 0.126, 49.0, 199.0, 0.99711, 2.98, 0.57, 9.4, negative
7.5, 0.305, 0.4, 18.9, 0.059, 44.0, 170.0, 1.0, 2.99, 0.46, 9.0, negative
6.0, 0.33, 0.26, 5.1, 0.051, 16.0, 119.0, 0.99416, 3.15, 0.41, 9.2, negative
6.6, 0.3, 0.3, 4.8, 0.17, 60.0, 166.0, 0.9946, 3.18, 0.47, 9.4, negative
6.1, 0.4, 0.18, 9.0, 0.051, 28.5, 259.0, 0.9964, 3.19, 0.5, 8.8, negative
7.6, 0.32, 0.58, 16.75, 0.05, 43.0, 163.0, 0.9999, 3.15, 0.54, 9.2, negative
6.7, 0.31, 0.34, 6.8, 0.059, 51.0, 215.0, 0.99538, 3.33, 0.56, 10.3, negative
6.7, 0.35, 0.48, 8.8, 0.056, 35.0, 167.0, 0.99628, 3.04, 0.47, 9.4, negative
5.8, 0.25, 0.24, 13.3, 0.044, 41.0, 137.0, 0.9972, 3.34, 0.42, 9.5, negative
7.3, 0.28, 0.35, 1.6, 0.054, 31.0, 148.0, 0.99178, 3.18, 0.47, 10.7, negative
6.4, 0.43, 0.32, 1.4, 0.048, 10.0, 67.0, 0.992, 3.08, 0.41, 11.4, negative
6.5, 0.26, 0.34, 1.4, 0.04, 25.0, 184.0, 0.99216, 3.29, 0.46, 10.7, negative
7.7, 0.39, 0.34, 10.0, 0.056, 35.0, 178.0, 0.9974, 3.26, 0.6, 10.2, negative
6.4, 0.27, 0.45, 8.3, 0.05, 52.0, 196.0, 0.9955, 3.18, 0.48, 9.5, negative
6.7, 0.24, 0.26, 12.6, 0.053, 44.0, 182.0, 0.99802, 3.42, 0.42, 9.7, negative
5.6, 0.35, 0.14, 5.0, 0.046, 48.0, 198.0, 0.9937, 3.3, 0.71, 10.3, negative
7.2, 0.23, 0.33, 12.7, 0.049, 50.0, 183.0, 0.9987, 3.41, 0.4, 9.8, negative
8.9, 0.13, 0.49, 1.0, 0.028, 6.0, 24.0, 0.9926, 2.91, 0.32, 9.9, negative
6.5, 0.22, 0.19, 4.5, 0.096, 16.0, 115.0, 0.9937, 3.02, 0.44, 9.6, negative
7.7, 0.31, 0.23, 2.0, 0.069, 29.0, 134.0, 0.99382, 3.11, 0.62, 9.8, negative
6.6, 0.58, 0.3, 5.1, 0.057, 30.0, 123.0, 0.9949, 3.24, 0.38, 9.0, negative
7.4, 0.21, 0.3, 7.9, 0.039, 14.0, 118.0, 0.9942, 2.96, 0.34, 10.4, negative
5.6, 0.26, 0.26, 5.7, 0.031, 12.0, 80.0, 0.9923, 3.25, 0.38, 10.8, negative
6.2, 0.25, 0.54, 7.0, 0.046, 58.0, 176.0, 0.99454, 3.19, 0.7, 10.4, negative
6.6, 0.27, 0.52, 8.1, 0.044, 53.0, 202.0, 0.99548, 3.18, 0.48, 9.5, negative
7.6, 0.31, 0.29, 10.5, 0.04, 21.0, 145.0, 0.9966, 3.04, 0.35, 9.4, negative
6.4, 0.5, 0.16, 12.9, 0.042, 26.0, 138.0, 0.9974, 3.28, 0.33, 9.0, negative
7.2, 0.31, 0.5, 13.3, 0.056, 68.0, 195.0, 0.9982, 3.01, 0.47, 9.2, negative
5.1, 0.305, 0.13, 1.75, 0.036, 17.0, 73.0, 0.99, 3.4, 0.51, 12.3333333333333, negative
6.2, 0.23, 0.23, 1.2, 0.018, 18.0, 128.0, 0.99178, 3.05, 0.28, 10.6, negative
7.4, 0.26, 0.37, 9.4, 0.047, 42.0, 147.0, 0.9982, 3.46, 0.72, 10.0, negative
6.4, 0.31, 0.26, 13.2, 0.046, 57.0, 205.0, 0.9975, 3.17, 0.41, 9.6, negative
7.0, 0.15, 0.34, 1.4, 0.039, 21.0, 177.0, 0.9927, 3.32, 0.62, 10.8, negative
7.4, 0.22, 0.33, 2.0, 0.045, 31.0, 101.0, 0.9931, 3.42, 0.55, 11.4, negative
7.6, 0.17, 0.45, 11.2, 0.054, 56.0, 137.0, 0.997, 3.15, 0.47, 10.0, negative
7.3, 0.24, 0.39, 17.95, 0.057, 45.0, 149.0, 0.9999, 3.21, 0.36, 8.6, negative
5.8, 0.28, 0.66, 9.1, 0.039, 26.0, 159.0, 0.9965, 3.66, 0.55, 10.8, negative
6.1, 0.28, 0.27, 8.0, 0.048, 41.0, 162.0, 0.99498, 3.21, 0.51, 9.9, negative
8.3, 0.14, 0.36, 8.8, 0.026, 13.0, 60.0, 0.9956, 3.13, 0.35, 11.05, negative
6.4, 0.21, 0.21, 5.1, 0.097, 21.0, 105.0, 0.9939, 3.07, 0.46, 9.6, negative
6.6, 0.36, 0.24, 0.9, 0.038, 15.0, 72.0, 0.99066, 3.23, 0.39, 11.0, negative
7.3, 0.25, 0.26, 7.2, 0.048, 52.0, 207.0, 0.99587, 3.12, 0.37, 9.2, negative
6.0, 0.3, 0.44, 1.5, 0.046, 15.0, 182.0, 0.99455, 3.5, 0.52, 10.4, negative
7.2, 0.24, 0.27, 11.4, 0.034, 40.0, 174.0, 0.99773, 3.2, 0.44, 9.0, negative
8.2, 0.61, 0.45, 5.4, 0.03, 15.0, 118.0, 0.9954, 3.14, 0.34, 9.6, negative
8.3, 0.39, 0.7, 10.6, 0.045, 33.0, 169.0, 0.9976, 3.09, 0.57, 9.4, negative
6.6, 0.38, 0.29, 2.4, 0.136, 15.0, 93.0, 0.99336, 3.18, 0.6, 9.5, negative
7.9, 0.21, 0.39, 2.0, 0.057, 21.0, 138.0, 0.99176, 3.05, 0.52, 10.9, negative
6.7, 0.18, 0.3, 6.4, 0.048, 40.0, 251.0, 0.9956, 3.29, 0.52, 10.0, negative
5.9, 0.32, 0.19, 14.5, 0.042, 37.0, 115.0, 0.99684, 3.16, 0.43, 10.3, negative
7.7, 0.32, 0.61, 11.8, 0.041, 66.0, 188.0, 0.99794, 3.0, 0.54, 9.3, negative
7.5, 0.32, 0.26, 1.8, 0.042, 13.0, 133.0, 0.9938, 3.07, 0.38, 9.5, negative
7.9, 0.345, 0.51, 15.3, 0.047, 54.0, 171.0, 0.9987, 3.09, 0.51, 9.1, negative
7.6, 0.3, 0.38, 2.1, 0.043, 10.0, 98.0, 0.99296, 3.17, 0.65, 11.0, negative
5.9, 0.32, 0.26, 1.5, 0.057, 17.0, 141.0, 0.9917, 3.24, 0.36, 10.7, negative
4.9, 0.345, 0.34, 1.0, 0.068, 32.0, 143.0, 0.99138, 3.24, 0.4, 10.1, negative
