@relation  winequality-white-3-9_vs_5
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.009,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
7.2, 0.23, 0.25, 18.8, 0.085, 19.0, 111.0, 1.00044, 3.1, 0.51, 8.7, negative
6.8, 0.34, 0.1, 1.4, 0.049, 29.0, 118.0, 0.9936, 3.21, 0.41, 9.5, negative
7.8, 0.29, 0.29, 3.15, 0.044, 41.0, 117.0, 0.99153, 3.24, 0.35, 11.5, negative
6.8, 0.29, 0.34, 3.5, 0.054, 26.0, 189.0, 0.99489, 3.42, 0.58, 10.4, negative
6.4, 0.24, 0.29, 1.0, 0.038, 18.0, 122.0, 0.9906, 3.3, 0.42, 11.5, negative
7.5, 0.18, 0.72, 9.6, 0.039, 53.0, 151.0, 0.99802, 3.03, 0.46, 8.9, negative
6.0, 0.21, 0.29, 13.1, 0.042, 28.0, 125.0, 0.99936, 3.39, 0.45, 8.6, negative
5.7, 0.16, 0.32, 1.2, 0.036, 7.0, 89.0, 0.99111, 3.26, 0.48, 11.0, negative
6.5, 0.43, 0.28, 12.0, 0.056, 23.0, 174.0, 0.9986, 3.31, 0.55, 9.3, negative
6.6, 0.28, 0.42, 8.2, 0.044, 60.0, 196.0, 0.99562, 3.14, 0.48, 9.4, negative
7.4, 0.25, 0.49, 1.1, 0.042, 35.0, 156.0, 0.9917, 3.13, 0.55, 11.3, negative
7.0, 0.44, 0.24, 12.1, 0.056, 68.0, 210.0, 0.99718, 3.05, 0.5, 9.5, negative
7.0, 0.27, 0.29, 3.9, 0.059, 28.0, 199.0, 0.9961, 3.54, 0.59, 10.3, negative
7.7, 0.3, 0.23, 2.0, 0.068, 28.0, 138.0, 0.99382, 3.11, 0.62, 9.8, negative
6.3, 0.27, 0.18, 7.7, 0.048, 45.0, 186.0, 0.9962, 3.23, 0.47, 9.0, negative
6.4, 0.18, 0.48, 4.0, 0.186, 64.0, 150.0, 0.9945, 3.06, 0.4, 9.3, negative
6.8, 0.28, 0.4, 22.0, 0.048, 48.0, 167.0, 1.001, 2.93, 0.5, 8.7, negative
7.2, 0.16, 0.35, 1.2, 0.031, 27.0, 84.0, 0.9928, 3.33, 0.34, 9.9, negative
6.3, 0.33, 0.2, 17.9, 0.066, 36.0, 161.0, 0.9991, 3.14, 0.51, 8.8, negative
5.8, 0.34, 0.21, 7.2, 0.041, 48.0, 146.0, 0.99441, 3.16, 0.49, 9.8, negative
6.7, 0.25, 0.23, 7.2, 0.038, 61.0, 220.0, 0.9952, 3.14, 0.35, 9.5, negative
6.1, 0.22, 0.49, 1.5, 0.051, 18.0, 87.0, 0.9928, 3.3, 0.46, 9.6, negative
7.9, 0.19, 0.26, 2.1, 0.039, 8.0, 143.0, 0.9942, 3.05, 0.74, 9.8, negative
6.4, 0.42, 0.19, 9.3, 0.043, 28.0, 145.0, 0.99433, 3.23, 0.53, 10.98, negative
6.9, 0.28, 0.37, 9.1, 0.037, 16.0, 76.0, 0.9948, 3.05, 0.54, 11.1, negative
7.2, 0.25, 0.32, 1.5, 0.047, 27.0, 132.0, 0.9933, 3.26, 0.44, 10.5, negative
6.3, 0.33, 0.2, 5.8, 0.04, 24.0, 144.0, 0.99425, 3.15, 0.63, 9.9, negative
8.1, 0.45, 0.34, 8.3, 0.037, 33.0, 216.0, 0.9976, 3.31, 0.64, 9.7, negative
7.6, 0.36, 0.49, 11.3, 0.046, 87.0, 221.0, 0.9984, 3.01, 0.43, 9.2, negative
7.3, 0.32, 0.35, 1.4, 0.05, 8.0, 163.0, 0.99244, 3.24, 0.42, 10.7, negative
6.4, 0.26, 0.22, 5.1, 0.037, 23.0, 131.0, 0.9944, 3.29, 0.32, 10.1, negative
7.4, 0.25, 0.49, 1.1, 0.042, 35.0, 156.0, 0.9917, 3.13, 0.55, 11.3, negative
6.0, 0.24, 0.32, 6.3, 0.03, 34.0, 129.0, 0.9946, 3.52, 0.41, 10.4, negative
5.8, 0.33, 0.2, 16.05, 0.047, 26.0, 166.0, 0.9976, 3.09, 0.46, 8.9, negative
6.8, 0.21, 0.36, 18.1, 0.046, 32.0, 133.0, 1.0, 3.27, 0.48, 8.8, negative
6.9, 0.4, 0.43, 6.2, 0.065, 42.0, 178.0, 0.99552, 3.11, 0.53, 9.4, negative
8.6, 0.18, 0.28, 0.8, 0.032, 25.0, 78.0, 0.99104, 2.99, 0.38, 11.1, negative
6.3, 0.35, 0.26, 17.6, 0.061, 59.0, 198.0, 0.99918, 3.11, 0.49, 8.8, negative
6.4, 0.34, 0.44, 8.2, 0.043, 54.0, 201.0, 0.99551, 3.18, 0.48, 9.5, negative
6.8, 0.19, 0.23, 5.1, 0.034, 71.0, 204.0, 0.9942, 3.23, 0.69, 10.1, negative
5.6, 0.19, 0.27, 0.9, 0.04, 52.0, 103.0, 0.99026, 3.5, 0.39, 11.2, negative
6.6, 0.24, 0.35, 7.7, 0.031, 36.0, 135.0, 0.9938, 3.19, 0.37, 10.5, negative
6.3, 0.2, 0.18, 10.6, 0.045, 57.0, 159.0, 0.99666, 3.09, 0.54, 9.2, negative
8.2, 0.26, 0.33, 2.6, 0.053, 11.0, 71.0, 0.99402, 2.89, 0.49, 9.5, negative
7.5, 0.705, 0.1, 13.0, 0.044, 44.0, 214.0, 0.99741, 3.1, 0.5, 9.1, negative
6.4, 0.28, 0.23, 6.0, 0.051, 50.0, 162.0, 0.994, 3.15, 0.52, 10.2, negative
5.5, 0.17, 0.23, 2.9, 0.039, 10.0, 108.0, 0.99243, 3.28, 0.5, 10.0, negative
8.2, 0.28, 0.42, 1.8, 0.031, 30.0, 93.0, 0.9917, 3.09, 0.39, 11.4, negative
7.1, 0.26, 0.32, 16.2, 0.044, 31.0, 170.0, 0.99644, 3.17, 0.37, 11.2, negative
6.6, 0.32, 0.26, 7.7, 0.054, 56.0, 209.0, 0.9961, 3.17, 0.45, 8.8, negative
7.6, 0.39, 0.22, 2.8, 0.036, 19.0, 113.0, 0.9926, 3.03, 0.29, 10.2, negative
7.0, 0.36, 0.14, 11.6, 0.043, 35.0, 228.0, 0.9977, 3.13, 0.51, 8.9, negative
6.4, 0.29, 0.18, 15.0, 0.04, 21.0, 116.0, 0.99736, 3.14, 0.5, 9.2, negative
7.1, 0.39, 0.35, 12.5, 0.044, 26.0, 72.0, 0.9941, 3.17, 0.29, 11.6, negative
5.6, 0.34, 0.25, 2.5, 0.046, 47.0, 182.0, 0.99093, 3.21, 0.4, 11.3, negative
7.6, 0.38, 0.2, 3.4, 0.046, 9.0, 116.0, 0.9944, 3.15, 0.41, 9.4, negative
6.8, 0.25, 0.27, 10.7, 0.076, 47.0, 154.0, 0.9967, 3.05, 0.38, 9.0, negative
7.0, 0.23, 0.42, 18.05, 0.05, 35.0, 144.0, 0.9999, 3.22, 0.42, 8.8, negative
6.5, 0.15, 0.55, 5.9, 0.045, 75.0, 162.0, 0.99482, 2.97, 0.4, 9.3, negative
8.6, 0.23, 0.25, 11.3, 0.031, 13.0, 96.0, 0.99645, 3.11, 0.4, 10.8, negative
6.0, 0.23, 0.15, 9.7, 0.048, 101.0, 207.0, 0.99571, 3.05, 0.3, 9.1, negative
5.7, 0.26, 0.24, 17.8, 0.059, 23.0, 124.0, 0.99773, 3.3, 0.5, 10.1, negative
8.3, 0.22, 0.38, 14.8, 0.054, 32.0, 126.0, 1.0002, 3.22, 0.5, 9.7, negative
6.5, 0.23, 0.36, 16.3, 0.038, 43.0, 133.0, 0.99924, 3.26, 0.41, 8.8, negative
8.4, 0.28, 0.4, 8.9, 0.048, 33.0, 146.0, 0.9988, 3.4, 0.46, 9.3, negative
5.8, 0.335, 0.14, 5.8, 0.046, 49.0, 197.0, 0.9937, 3.3, 0.71, 10.3, negative
6.8, 0.31, 0.09, 1.4, 0.04, 56.0, 145.0, 0.9922, 3.19, 0.46, 10.0, negative
5.8, 0.33, 0.23, 5.0, 0.053, 29.0, 106.0, 0.99458, 3.13, 0.52, 9.0, negative
8.4, 0.22, 0.28, 18.8, 0.028, 55.0, 130.0, 0.998, 2.96, 0.35, 11.6, negative
7.2, 0.47, 0.16, 5.9, 0.048, 14.0, 125.0, 0.99428, 3.09, 0.49, 9.8, negative
6.8, 0.25, 0.18, 1.4, 0.056, 13.0, 137.0, 0.9935, 3.11, 0.42, 9.5, negative
8.0, 0.61, 0.38, 12.1, 0.301, 24.0, 220.0, 0.9993, 2.94, 0.48, 9.2, negative
6.2, 0.34, 0.3, 11.1, 0.047, 28.0, 237.0, 0.9981, 3.18, 0.49, 8.7, negative
6.3, 0.27, 0.23, 2.9, 0.047, 13.0, 100.0, 0.9936, 3.28, 0.43, 9.8, negative
7.0, 0.39, 0.21, 10.7, 0.098, 13.0, 91.0, 0.99657, 3.03, 0.47, 9.3, negative
7.1, 0.46, 0.23, 13.7, 0.045, 44.0, 192.0, 0.9981, 3.11, 0.53, 9.4, negative
9.8, 0.42, 0.48, 9.85, 0.034, 5.0, 110.0, 0.9958, 2.87, 0.29, 10.0, negative
5.7, 0.28, 0.24, 17.5, 0.044, 60.0, 167.0, 0.9989, 3.31, 0.44, 9.4, negative
8.6, 0.26, 0.41, 2.2, 0.049, 29.0, 111.0, 0.9941, 2.96, 0.44, 10.0, negative
8.0, 0.37, 0.31, 4.7, 0.038, 3.0, 127.0, 0.99186, 2.9, 0.72, 12.1, negative
7.0, 0.23, 0.36, 13.0, 0.051, 72.0, 177.0, 0.9972, 3.16, 0.49, 9.8, negative
6.7, 0.33, 0.42, 6.4, 0.058, 27.0, 151.0, 0.9954, 3.16, 0.44, 9.6, negative
7.4, 0.34, 0.28, 12.1, 0.049, 31.0, 149.0, 0.99677, 3.22, 0.49, 10.3, negative
6.6, 0.24, 0.27, 15.8, 0.035, 46.0, 188.0, 0.9982, 3.24, 0.51, 9.2, negative
6.0, 0.28, 0.29, 19.3, 0.051, 36.0, 174.0, 0.99911, 3.14, 0.5, 9.0, negative
7.6, 0.29, 0.26, 6.5, 0.042, 32.0, 160.0, 0.9944, 3.14, 0.47, 10.7, negative
7.5, 0.22, 0.29, 4.8, 0.05, 33.0, 87.0, 0.994, 3.14, 0.42, 9.9, negative
6.6, 0.34, 0.34, 2.6, 0.051, 40.5, 210.0, 0.99314, 3.15, 0.61, 10.0, negative
6.7, 0.26, 0.51, 8.0, 0.062, 50.0, 194.0, 0.99545, 3.13, 0.5, 9.6, negative
6.5, 0.3, 0.29, 2.25, 0.037, 8.0, 210.0, 0.9937, 3.19, 0.62, 9.9, negative
9.4, 0.16, 0.3, 1.4, 0.042, 26.0, 176.0, 0.9954, 3.15, 0.46, 9.1, negative
7.6, 0.29, 0.26, 6.5, 0.042, 32.0, 160.0, 0.9944, 3.14, 0.47, 10.7, negative
6.0, 0.39, 0.13, 1.2, 0.042, 60.0, 172.0, 0.99114, 3.06, 0.52, 10.6, negative
7.4, 0.18, 0.3, 8.8, 0.064, 26.0, 103.0, 0.9961, 2.94, 0.56, 9.3, negative
9.4, 0.23, 0.56, 16.45, 0.063, 52.5, 282.0, 1.00098, 3.1, 0.51, 9.3, negative
6.6, 0.25, 0.35, 14.0, 0.069, 42.0, 163.0, 0.999, 3.56, 0.47, 9.8, negative
6.9, 0.29, 0.23, 8.6, 0.056, 56.0, 215.0, 0.9967, 3.17, 0.44, 8.8, negative
5.6, 0.245, 0.25, 9.7, 0.032, 12.0, 68.0, 0.994, 3.31, 0.34, 10.5, negative
6.6, 0.27, 0.33, 1.4, 0.042, 24.0, 183.0, 0.99215, 3.29, 0.46, 10.7, negative
7.1, 0.85, 0.49, 8.7, 0.028, 40.0, 184.0, 0.9962, 3.22, 0.36, 10.7, negative
6.2, 0.26, 0.32, 15.3, 0.031, 64.0, 185.0, 0.99835, 3.31, 0.61, 9.4, negative
5.6, 0.29, 0.05, 0.8, 0.038, 11.0, 30.0, 0.9924, 3.36, 0.35, 9.2, negative
8.1, 0.22, 0.28, 7.7, 0.043, 57.0, 176.0, 0.9954, 3.12, 0.55, 10.0, negative
5.8, 0.6, 0.0, 1.3, 0.044, 72.0, 197.0, 0.99202, 3.56, 0.43, 10.9, negative
6.4, 0.23, 0.35, 10.3, 0.042, 54.0, 140.0, 0.9967, 3.23, 0.47, 9.2, negative
6.2, 0.24, 0.22, 7.9, 0.053, 45.0, 149.0, 0.99545, 3.23, 0.52, 9.3, negative
7.0, 0.31, 0.52, 1.7, 0.029, 5.0, 61.0, 0.9918, 3.07, 0.43, 10.4, negative
5.8, 0.25, 0.28, 11.1, 0.056, 45.0, 175.0, 0.99755, 3.42, 0.43, 9.5, negative
6.6, 0.22, 0.53, 15.1, 0.052, 22.0, 136.0, 0.9986, 2.94, 0.35, 9.4, negative
6.7, 0.23, 0.42, 11.2, 0.047, 52.0, 171.0, 0.99758, 3.54, 0.74, 10.4, negative
6.0, 0.23, 0.15, 9.7, 0.048, 101.0, 207.0, 0.99571, 3.05, 0.3, 9.1, negative
5.6, 0.3, 0.1, 6.4, 0.043, 34.0, 142.0, 0.99382, 3.14, 0.48, 9.8, negative
6.5, 0.23, 0.36, 16.3, 0.038, 43.0, 133.0, 0.99924, 3.26, 0.41, 8.8, negative
7.3, 0.32, 0.35, 1.4, 0.05, 8.0, 163.0, 0.99244, 3.24, 0.42, 10.7, negative
7.7, 0.28, 0.35, 15.3, 0.056, 31.0, 117.0, 0.9998, 3.27, 0.5, 9.6, negative
6.8, 0.22, 0.3, 13.6, 0.055, 50.0, 180.0, 0.9984, 3.44, 0.39, 9.8, negative
6.2, 0.32, 0.12, 4.8, 0.054, 6.0, 97.0, 0.99424, 3.16, 0.5, 9.3, negative
7.4, 0.44, 0.2, 11.5, 0.049, 44.0, 157.0, 0.998, 3.27, 0.44, 9.0, negative
7.7, 0.28, 0.35, 15.3, 0.056, 31.0, 117.0, 0.9998, 3.27, 0.5, 9.6, negative
8.0, 0.23, 0.41, 1.1, 0.048, 35.0, 150.0, 0.99168, 3.09, 0.47, 11.2, negative
7.1, 0.31, 0.5, 14.5, 0.059, 6.0, 148.0, 0.9983, 2.94, 0.44, 9.1, negative
