@relation  winequality-white-3-9_vs_5
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.009,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
6.9, 0.35, 0.55, 11.95, 0.038, 22.0, 111.0, 0.99687, 3.11, 0.29, 9.7, negative
8.0, 0.25, 0.49, 1.2, 0.061, 27.0, 117.0, 0.9938, 3.08, 0.34, 9.4, negative
5.9, 0.3, 0.23, 4.2, 0.038, 42.0, 119.0, 0.9924, 3.15, 0.5, 11.0, negative
6.9, 0.38, 0.25, 9.8, 0.04, 28.0, 191.0, 0.9971, 3.28, 0.61, 9.2, negative
6.4, 0.25, 0.57, 1.0, 0.062, 21.0, 122.0, 0.99238, 3.0, 0.4, 9.5, negative
6.4, 0.22, 0.3, 11.2, 0.046, 53.0, 149.0, 0.99479, 3.21, 0.34, 10.8, negative
6.1, 0.17, 0.42, 15.1, 0.033, 28.0, 124.0, 0.99684, 2.87, 0.47, 9.5, negative
8.5, 0.17, 0.31, 1.0, 0.024, 13.0, 91.0, 0.993, 2.79, 0.37, 10.1, negative
7.5, 0.41, 0.23, 14.8, 0.054, 28.0, 174.0, 0.99898, 3.18, 0.49, 9.7, negative
7.3, 0.32, 0.48, 13.3, 0.06, 57.0, 196.0, 0.9982, 3.04, 0.5, 9.2, negative
5.8, 0.28, 0.27, 2.6, 0.054, 30.0, 156.0, 0.9914, 3.53, 0.42, 12.4, negative
7.4, 0.33, 0.26, 15.6, 0.049, 67.0, 210.0, 0.99907, 3.06, 0.68, 9.5, negative
8.4, 0.4, 0.7, 13.1, 0.042, 29.0, 197.0, 0.998, 3.06, 0.64, 9.7, negative
7.6, 0.32, 0.35, 1.6, 0.092, 24.0, 138.0, 0.99438, 3.19, 0.44, 9.8, negative
6.6, 0.26, 0.46, 7.8, 0.047, 48.0, 186.0, 0.9958, 3.2, 0.54, 9.1, negative
6.9, 0.19, 0.33, 1.6, 0.043, 63.0, 149.0, 0.9925, 3.44, 0.52, 10.8, negative
5.9, 0.26, 0.27, 18.2, 0.048, 52.0, 168.0, 0.9993, 3.35, 0.44, 9.4, negative
6.4, 0.2, 0.28, 2.5, 0.032, 24.0, 84.0, 0.99168, 3.31, 0.55, 11.5, negative
7.6, 0.18, 0.49, 18.05, 0.046, 36.0, 158.0, 0.9996, 3.06, 0.41, 9.2, negative
6.3, 0.21, 0.29, 11.7, 0.048, 49.0, 147.0, 0.99482, 3.22, 0.38, 10.8, negative
6.0, 0.28, 0.49, 6.8, 0.048, 61.0, 222.0, 0.9953, 3.19, 0.47, 9.3, negative
7.6, 0.29, 0.42, 1.3, 0.035, 18.0, 86.0, 0.9908, 2.99, 0.39, 11.3, negative
7.9, 0.2, 0.49, 1.6, 0.053, 15.0, 144.0, 0.993, 3.16, 0.47, 10.5, negative
6.7, 0.24, 0.33, 12.3, 0.046, 31.0, 145.0, 0.9983, 3.36, 0.4, 9.5, negative
9.0, 0.38, 0.53, 2.1, 0.102, 19.0, 76.0, 0.99001, 2.93, 0.57, 12.9, negative
7.2, 0.24, 0.3, 1.6, 0.048, 27.0, 131.0, 0.9933, 3.25, 0.45, 10.5, negative
7.1, 0.31, 0.17, 1.0, 0.042, 21.0, 144.0, 0.99304, 3.13, 0.4, 9.6, negative
6.7, 0.25, 0.31, 1.35, 0.061, 30.5, 218.0, 0.99388, 3.16, 0.53, 9.5, negative
6.8, 0.32, 0.18, 7.5, 0.041, 71.0, 223.0, 0.9959, 3.14, 0.41, 8.9, negative
6.9, 0.21, 0.49, 1.4, 0.041, 15.0, 164.0, 0.9927, 3.25, 0.63, 11.0, negative
6.4, 0.24, 0.32, 0.95, 0.041, 23.0, 131.0, 0.99033, 3.25, 0.35, 11.8, negative
6.4, 0.24, 0.25, 20.2, 0.083, 35.0, 157.0, 0.99976, 3.17, 0.5, 9.1, negative
6.0, 0.27, 0.15, 1.5, 0.056, 35.0, 128.0, 0.9936, 3.12, 0.45, 8.8, negative
6.9, 0.38, 0.28, 8.3, 0.062, 22.0, 166.0, 0.99506, 3.16, 0.72, 10.6, negative
7.4, 0.37, 0.26, 9.6, 0.05, 33.0, 134.0, 0.99608, 3.13, 0.46, 10.4, negative
6.9, 0.4, 0.42, 6.2, 0.066, 41.0, 176.0, 0.99552, 3.12, 0.54, 9.4, negative
5.4, 0.595, 0.1, 2.8, 0.042, 26.0, 80.0, 0.9932, 3.36, 0.38, 9.3, negative
6.7, 0.265, 0.22, 8.6, 0.048, 54.0, 198.0, 0.9955, 3.25, 0.41, 10.2, negative
7.1, 0.38, 0.4, 2.2, 0.042, 54.0, 201.0, 0.99177, 3.03, 0.5, 11.4, negative
6.7, 0.24, 0.35, 13.1, 0.05, 64.0, 205.0, 0.997, 3.15, 0.5, 9.5, negative
6.7, 0.2, 0.37, 1.65, 0.025, 42.0, 103.0, 0.99022, 3.11, 0.45, 11.4, negative
6.4, 0.39, 0.21, 1.2, 0.041, 35.0, 136.0, 0.99225, 3.15, 0.46, 10.2, negative
7.3, 0.31, 0.69, 10.2, 0.041, 58.0, 160.0, 0.9977, 3.06, 0.45, 8.6, negative
8.7, 0.24, 0.35, 0.6, 0.042, 11.0, 71.0, 0.9926, 3.08, 0.38, 10.6, negative
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, negative
7.0, 0.34, 0.39, 6.9, 0.066, 43.0, 162.0, 0.99561, 3.11, 0.53, 9.5, negative
6.0, 0.28, 0.25, 1.8, 0.042, 8.0, 108.0, 0.9929, 3.08, 0.55, 9.0, negative
7.3, 0.15, 0.4, 2.0, 0.05, 24.0, 92.0, 0.9932, 3.14, 0.45, 10.5, negative
5.7, 0.46, 0.46, 1.4, 0.04, 31.0, 169.0, 0.9932, 3.13, 0.47, 8.8, negative
6.2, 0.25, 0.38, 7.9, 0.045, 54.0, 208.0, 0.99572, 3.17, 0.46, 9.1, negative
6.8, 0.32, 0.3, 1.0, 0.049, 22.0, 113.0, 0.99289, 3.24, 0.61, 10.2, negative
7.3, 0.29, 0.37, 8.3, 0.044, 45.0, 227.0, 0.9966, 3.12, 0.47, 9.0, negative
6.8, 0.27, 0.22, 17.8, 0.034, 16.0, 116.0, 0.9989, 3.07, 0.53, 9.2, negative
8.8, 0.2, 0.28, 1.1, 0.018, 18.0, 72.0, 0.9926, 2.97, 0.35, 10.4, negative
6.4, 0.24, 0.26, 8.2, 0.054, 47.0, 182.0, 0.99538, 3.12, 0.5, 9.5, negative
6.9, 0.32, 0.13, 7.8, 0.042, 11.0, 117.0, 0.996, 3.23, 0.37, 9.2, negative
5.6, 0.41, 0.22, 7.1, 0.05, 44.0, 154.0, 0.9931, 3.3, 0.4, 10.5, negative
6.8, 0.31, 0.32, 7.6, 0.052, 35.0, 143.0, 0.9959, 3.14, 0.38, 9.0, negative
7.1, 0.12, 0.32, 9.6, 0.054, 64.0, 162.0, 0.9962, 3.4, 0.41, 9.4, negative
6.9, 0.38, 0.38, 13.1, 0.112, 14.0, 94.0, 0.99792, 3.02, 0.48, 9.2, negative
7.0, 0.44, 0.24, 12.1, 0.056, 68.0, 210.0, 0.99718, 3.05, 0.5, 9.5, negative
8.1, 0.5, 0.47, 1.1, 0.037, 23.0, 126.0, 0.9938, 3.21, 0.42, 10.9, negative
6.6, 0.15, 0.34, 5.1, 0.055, 34.0, 125.0, 0.9942, 3.36, 0.42, 9.6, negative
8.0, 0.29, 0.49, 11.7, 0.035, 40.0, 131.0, 0.9958, 3.14, 0.34, 10.8, negative
6.6, 0.32, 0.27, 10.9, 0.041, 37.0, 146.0, 0.9963, 3.24, 0.47, 10.0, negative
5.9, 0.29, 0.16, 7.9, 0.044, 48.0, 197.0, 0.99512, 3.21, 0.36, 9.4, negative
6.6, 0.37, 0.07, 1.4, 0.048, 58.0, 144.0, 0.9922, 3.17, 0.38, 10.0, negative
7.8, 0.34, 0.27, 1.2, 0.04, 25.0, 106.0, 0.9932, 3.01, 0.55, 10.4, negative
6.1, 0.21, 0.19, 1.4, 0.046, 51.0, 131.0, 0.99184, 3.22, 0.39, 10.5, negative
5.8, 0.555, 0.26, 4.5, 0.053, 17.0, 126.0, 0.9943, 3.24, 0.46, 9.1, negative
5.9, 0.35, 0.47, 2.2, 0.11, 14.0, 138.0, 0.9932, 3.09, 0.5, 9.1, negative
7.6, 0.47, 0.49, 13.0, 0.239, 42.0, 220.0, 0.9988, 2.96, 0.51, 9.2, negative
6.7, 0.61, 0.21, 1.65, 0.117, 40.0, 240.0, 0.9938, 3.11, 0.57, 9.3, negative
8.2, 0.21, 0.48, 1.4, 0.041, 11.0, 99.0, 0.9958, 3.17, 0.57, 9.9, negative
7.0, 0.23, 0.28, 2.7, 0.053, 16.0, 92.0, 0.99372, 3.18, 0.56, 9.3, negative
6.6, 0.28, 0.23, 10.4, 0.049, 45.0, 190.0, 0.99754, 3.12, 0.51, 8.8, negative
9.1, 0.28, 0.49, 2.0, 0.059, 10.0, 112.0, 0.9958, 3.15, 0.46, 10.1, negative
6.8, 0.3, 0.33, 12.8, 0.041, 60.0, 168.0, 0.99659, 3.1, 0.56, 9.8, negative
5.7, 0.18, 0.22, 4.2, 0.042, 25.0, 111.0, 0.994, 3.35, 0.39, 9.4, negative
6.9, 0.25, 0.24, 1.8, 0.053, 6.0, 121.0, 0.993, 3.23, 0.7, 11.4, negative
7.2, 0.39, 0.62, 11.0, 0.047, 66.0, 178.0, 0.9976, 3.16, 0.5, 8.7, negative
6.9, 0.41, 0.33, 10.1, 0.043, 28.0, 152.0, 0.9968, 3.2, 0.52, 9.4, negative
6.3, 0.3, 0.48, 7.4, 0.053, 34.0, 149.0, 0.99472, 3.18, 0.53, 9.8, negative
7.4, 0.35, 0.31, 17.95, 0.062, 42.0, 187.0, 1.0002, 3.27, 0.64, 9.1, negative
6.4, 0.32, 0.23, 16.2, 0.055, 36.0, 176.0, 0.9986, 3.26, 0.54, 9.1, negative
7.5, 0.3, 0.32, 1.4, 0.032, 31.0, 161.0, 0.99154, 2.95, 0.42, 10.5, negative
8.2, 0.28, 0.42, 1.8, 0.031, 30.0, 93.0, 0.9917, 3.09, 0.39, 11.4, negative
6.8, 0.28, 0.37, 7.0, 0.057, 35.0, 208.0, 0.9973, 3.57, 0.55, 10.2, negative
6.3, 0.25, 0.44, 11.6, 0.041, 48.0, 195.0, 0.9968, 3.18, 0.52, 9.5, negative
6.6, 0.905, 0.19, 0.8, 0.048, 17.0, 204.0, 0.9934, 3.34, 0.56, 10.0, negative
7.6, 0.3, 0.37, 1.6, 0.087, 27.0, 177.0, 0.99438, 3.09, 0.5, 9.8, negative
7.3, 0.25, 0.29, 7.5, 0.049, 38.0, 158.0, 0.9965, 3.43, 0.38, 9.6, negative
7.4, 0.27, 0.26, 11.8, 0.053, 55.0, 173.0, 0.99699, 3.11, 0.6, 9.8, negative
5.5, 0.14, 0.27, 4.6, 0.029, 22.0, 104.0, 0.9949, 3.34, 0.44, 9.0, negative
6.3, 0.39, 0.35, 5.9, 0.04, 82.5, 260.0, 0.9941, 3.12, 0.66, 10.1, negative
7.6, 0.32, 0.58, 16.75, 0.05, 43.0, 163.0, 0.9999, 3.15, 0.54, 9.2, negative
6.4, 0.31, 0.26, 13.2, 0.046, 57.0, 205.0, 0.9975, 3.17, 0.41, 9.6, negative
6.4, 0.43, 0.32, 1.4, 0.048, 10.0, 67.0, 0.992, 3.08, 0.41, 11.4, negative
6.6, 0.46, 0.49, 7.4, 0.052, 19.0, 184.0, 0.9956, 3.11, 0.38, 9.0, negative
7.1, 0.28, 0.19, 7.8, 0.04, 48.0, 184.0, 0.99579, 3.16, 0.5, 9.4, negative
6.9, 0.4, 0.17, 12.9, 0.033, 59.0, 186.0, 0.99754, 3.08, 0.49, 9.4, negative
6.0, 0.26, 0.34, 1.3, 0.046, 6.0, 29.0, 0.9924, 3.29, 0.63, 10.4, negative
6.2, 0.25, 0.54, 7.0, 0.046, 58.0, 176.0, 0.99454, 3.19, 0.7, 10.4, negative
7.2, 0.31, 0.5, 13.3, 0.056, 68.0, 195.0, 0.9982, 3.01, 0.47, 9.2, negative
7.6, 0.17, 0.45, 11.2, 0.054, 56.0, 137.0, 0.997, 3.15, 0.47, 10.0, negative
7.3, 0.24, 0.39, 17.95, 0.057, 45.0, 149.0, 0.9999, 3.21, 0.36, 8.6, negative
6.1, 0.24, 0.3, 1.5, 0.045, 22.0, 61.0, 0.992, 3.31, 0.54, 10.4, negative
8.8, 0.34, 0.33, 9.7, 0.036, 46.0, 172.0, 0.9966, 3.08, 0.4, 10.2, negative
6.6, 0.26, 0.22, 18.15, 0.05, 23.0, 139.0, 0.99904, 3.06, 0.5, 9.2, negative
7.6, 0.23, 0.64, 12.9, 0.033, 54.0, 170.0, 0.998, 3.0, 0.53, 8.8, negative
6.4, 0.29, 0.44, 3.6, 0.2, 75.0, 181.0, 0.9942, 3.02, 0.41, 9.1, negative
4.9, 0.345, 0.34, 1.0, 0.068, 32.0, 143.0, 0.99138, 3.24, 0.4, 10.1, negative
5.9, 0.37, 0.1, 1.6, 0.057, 39.0, 128.0, 0.9924, 3.24, 0.48, 10.1, negative
8.2, 0.52, 0.34, 1.2, 0.042, 18.0, 167.0, 0.99366, 3.24, 0.39, 10.6, negative
6.4, 0.29, 0.18, 15.0, 0.04, 21.0, 116.0, 0.99736, 3.14, 0.5, 9.2, negative
6.4, 0.32, 0.26, 7.9, 0.05, 53.0, 180.0, 0.99514, 3.14, 0.5, 9.6, negative
6.5, 0.22, 0.31, 3.9, 0.046, 17.0, 106.0, 0.99098, 3.15, 0.31, 11.5, negative
7.1, 0.43, 0.61, 11.8, 0.045, 54.0, 155.0, 0.9974, 3.11, 0.45, 8.7, negative
7.1, 0.21, 0.72, 1.6, 0.167, 65.0, 120.0, 0.99324, 2.97, 0.51, 9.2, negative
6.8, 0.35, 0.53, 10.1, 0.053, 37.0, 151.0, 0.9963, 3.07, 0.4, 9.4, negative
8.9, 0.34, 0.34, 1.6, 0.056, 13.0, 176.0, 0.9946, 3.14, 0.47, 9.7, negative
