@relation  winequality-red-8_vs_6
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
11.5, 0.31, 0.51, 2.2, 0.079, 14.0, 28.0, 0.9982, 3.03, 0.93, 9.8, negative
8.7, 0.69, 0.31, 3.0, 0.086, 23.0, 81.0, 1.0002, 3.48, 0.74, 11.6, negative
7.4, 0.785, 0.19, 5.2, 0.094, 19.0, 98.0, 0.99713, 3.16, 0.52, 9.6, negative
7.2, 0.39, 0.44, 2.6, 0.066, 22.0, 48.0, 0.99494, 3.3, 0.84, 11.5, negative
10.0, 0.48, 0.24, 2.7, 0.102, 13.0, 32.0, 1.0, 3.28, 0.56, 10.0, negative
6.7, 0.16, 0.64, 2.1, 0.059, 24.0, 52.0, 0.99494, 3.34, 0.71, 11.2, negative
8.2, 0.34, 0.38, 2.5, 0.08, 12.0, 57.0, 0.9978, 3.3, 0.47, 9.0, negative
6.8, 0.63, 0.07, 2.1, 0.089, 11.0, 44.0, 0.9953, 3.47, 0.55, 10.4, negative
7.1, 0.61, 0.02, 2.5, 0.081, 17.0, 87.0, 0.99745, 3.48, 0.6, 9.7, negative
7.5, 0.52, 0.42, 2.3, 0.087, 8.0, 38.0, 0.9972, 3.58, 0.61, 10.5, negative
8.5, 0.37, 0.2, 2.8, 0.09, 18.0, 58.0, 0.998, 3.34, 0.7, 9.6, negative
8.8, 0.45, 0.43, 1.4, 0.076, 12.0, 21.0, 0.99551, 3.21, 0.75, 10.2, negative
7.5, 0.51, 0.02, 1.7, 0.084, 13.0, 31.0, 0.99538, 3.36, 0.54, 10.5, negative
7.6, 0.3, 0.42, 2.0, 0.052, 6.0, 24.0, 0.9963, 3.44, 0.82, 11.9, negative
7.4, 0.58, 0.0, 2.0, 0.064, 7.0, 11.0, 0.99562, 3.45, 0.58, 11.3, negative
7.3, 0.66, 0.0, 2.0, 0.084, 6.0, 23.0, 0.9983, 3.61, 0.96, 9.9, negative
9.2, 0.36, 0.34, 1.6, 0.062, 5.0, 12.0, 0.99667, 3.2, 0.67, 10.5, negative
8.9, 0.84, 0.34, 1.4, 0.05, 4.0, 10.0, 0.99554, 3.12, 0.48, 9.1, negative
7.2, 0.57, 0.05, 2.3, 0.081, 16.0, 36.0, 0.99564, 3.38, 0.6, 10.3, negative
8.2, 1.0, 0.09, 2.3, 0.065, 7.0, 37.0, 0.99685, 3.32, 0.55, 9.0, negative
11.1, 0.18, 0.48, 1.5, 0.068, 7.0, 15.0, 0.9973, 3.22, 0.64, 10.1, negative
6.6, 0.725, 0.09, 5.5, 0.117, 9.0, 17.0, 0.99655, 3.35, 0.49, 10.8, negative
10.5, 0.36, 0.47, 2.2, 0.074, 9.0, 23.0, 0.99638, 3.23, 0.76, 12.0, negative
10.8, 0.4, 0.41, 2.2, 0.084, 7.0, 17.0, 0.9984, 3.08, 0.67, 9.3, negative
7.6, 0.36, 0.31, 1.7, 0.079, 26.0, 65.0, 0.99716, 3.46, 0.62, 9.5, negative
11.3, 0.36, 0.66, 2.4, 0.123, 3.0, 8.0, 0.99642, 3.2, 0.53, 11.9, negative
11.5, 0.59, 0.59, 2.6, 0.087, 13.0, 49.0, 0.9988, 3.18, 0.65, 11.0, negative
9.0, 0.4, 0.41, 2.0, 0.058, 15.0, 40.0, 0.99414, 3.22, 0.6, 12.2, negative
8.4, 0.36, 0.32, 2.2, 0.081, 32.0, 79.0, 0.9964, 3.3, 0.72, 11.0, negative
9.7, 0.31, 0.47, 1.6, 0.062, 13.0, 33.0, 0.9983, 3.27, 0.66, 10.0, negative
6.8, 0.56, 0.22, 1.8, 0.074, 15.0, 24.0, 0.99438, 3.4, 0.82, 11.2, negative
7.9, 0.545, 0.06, 4.0, 0.087, 27.0, 61.0, 0.9965, 3.36, 0.67, 10.7, negative
11.6, 0.44, 0.64, 2.1, 0.059, 5.0, 15.0, 0.998, 3.21, 0.67, 10.2, negative
11.4, 0.6, 0.49, 2.7, 0.085, 10.0, 41.0, 0.9994, 3.15, 0.63, 10.5, negative
7.3, 0.51, 0.18, 2.1, 0.07, 12.0, 28.0, 0.99768, 3.52, 0.73, 9.5, negative
7.4, 0.52, 0.13, 2.4, 0.078, 34.0, 61.0, 0.99528, 3.43, 0.59, 10.8, negative
8.0, 0.38, 0.06, 1.8, 0.078, 12.0, 49.0, 0.99625, 3.37, 0.52, 9.9, negative
6.9, 0.44, 0.0, 1.4, 0.07, 32.0, 38.0, 0.99438, 3.32, 0.58, 11.4, negative
7.1, 0.46, 0.2, 1.9, 0.077, 28.0, 54.0, 0.9956, 3.37, 0.64, 10.4, negative
7.9, 0.765, 0.0, 2.0, 0.084, 9.0, 22.0, 0.99619, 3.33, 0.68, 10.9, negative
8.2, 0.635, 0.1, 2.1, 0.073, 25.0, 60.0, 0.99638, 3.29, 0.75, 10.9, negative
8.9, 0.29, 0.35, 1.9, 0.067, 25.0, 57.0, 0.997, 3.18, 1.36, 10.3, negative
7.4, 0.29, 0.38, 1.7, 0.062, 9.0, 30.0, 0.9968, 3.41, 0.53, 9.5, negative
5.0, 0.74, 0.0, 1.2, 0.041, 16.0, 46.0, 0.99258, 4.01, 0.59, 12.5, negative
6.9, 0.4, 0.14, 2.4, 0.085, 21.0, 40.0, 0.9968, 3.43, 0.63, 9.7, negative
7.7, 0.57, 0.21, 1.5, 0.069, 4.0, 9.0, 0.99458, 3.16, 0.54, 9.8, negative
6.6, 0.39, 0.49, 1.7, 0.07, 23.0, 149.0, 0.9922, 3.12, 0.5, 11.5, negative
10.2, 0.29, 0.65, 2.4, 0.075, 6.0, 17.0, 0.99565, 3.22, 0.63, 11.8, negative
6.9, 0.41, 0.31, 2.0, 0.079, 21.0, 51.0, 0.99668, 3.47, 0.55, 9.5, negative
5.9, 0.44, 0.0, 1.6, 0.042, 3.0, 11.0, 0.9944, 3.48, 0.85, 11.7, negative
11.5, 0.45, 0.5, 3.0, 0.078, 19.0, 47.0, 1.0003, 3.26, 1.11, 11.0, negative
8.0, 0.48, 0.34, 2.2, 0.073, 16.0, 25.0, 0.9936, 3.28, 0.66, 12.4, negative
8.8, 0.46, 0.45, 2.6, 0.065, 7.0, 18.0, 0.9947, 3.32, 0.79, 14.0, negative
7.1, 0.75, 0.01, 2.2, 0.059, 11.0, 18.0, 0.99242, 3.39, 0.4, 12.8, negative
8.2, 0.35, 0.33, 2.4, 0.076, 11.0, 47.0, 0.99599, 3.27, 0.81, 11.0, negative
7.4, 0.6, 0.26, 2.1, 0.083, 17.0, 91.0, 0.99616, 3.29, 0.56, 9.8, negative
7.2, 0.38, 0.3, 1.8, 0.073, 31.0, 70.0, 0.99685, 3.42, 0.59, 9.5, negative
12.5, 0.37, 0.55, 2.6, 0.083, 25.0, 68.0, 0.9995, 3.15, 0.82, 10.4, negative
6.5, 0.39, 0.23, 8.3, 0.051, 28.0, 91.0, 0.9952, 3.44, 0.55, 12.1, negative
6.7, 0.46, 0.24, 1.7, 0.077, 18.0, 34.0, 0.9948, 3.39, 0.6, 10.6, negative
6.9, 0.49, 0.19, 1.7, 0.079, 13.0, 26.0, 0.99547, 3.38, 0.64, 9.8, negative
7.2, 0.62, 0.01, 2.3, 0.065, 8.0, 46.0, 0.99332, 3.32, 0.51, 11.8, negative
11.2, 0.28, 0.56, 1.9, 0.075, 17.0, 60.0, 0.998, 3.16, 0.58, 9.8, negative
7.1, 0.59, 0.0, 2.2, 0.078, 26.0, 44.0, 0.99522, 3.42, 0.68, 10.8, negative
8.7, 0.31, 0.46, 1.4, 0.059, 11.0, 25.0, 0.9966, 3.36, 0.76, 10.1, negative
8.5, 0.47, 0.27, 1.9, 0.058, 18.0, 38.0, 0.99518, 3.16, 0.85, 11.1, negative
8.2, 0.64, 0.27, 2.0, 0.095, 5.0, 77.0, 0.99747, 3.13, 0.62, 9.1, negative
7.1, 0.6, 0.01, 2.3, 0.079, 24.0, 37.0, 0.99514, 3.4, 0.61, 10.9, negative
7.5, 0.57, 0.02, 2.6, 0.077, 11.0, 35.0, 0.99557, 3.36, 0.62, 10.8, negative
9.8, 0.44, 0.47, 2.5, 0.063, 9.0, 28.0, 0.9981, 3.24, 0.65, 10.8, negative
7.6, 0.35, 0.6, 2.6, 0.073, 23.0, 44.0, 0.99656, 3.38, 0.79, 11.1, negative
11.3, 0.34, 0.45, 2.0, 0.082, 6.0, 15.0, 0.9988, 2.94, 0.66, 9.2, negative
7.7, 0.715, 0.01, 2.1, 0.064, 31.0, 43.0, 0.99371, 3.41, 0.57, 11.8, negative
8.7, 0.42, 0.45, 2.4, 0.072, 32.0, 59.0, 0.99617, 3.33, 0.77, 12.0, negative
8.6, 0.83, 0.0, 2.8, 0.095, 17.0, 43.0, 0.99822, 3.33, 0.6, 10.4, negative
6.4, 0.36, 0.53, 2.2, 0.23, 19.0, 35.0, 0.9934, 3.37, 0.93, 12.4, negative
10.2, 0.4, 0.4, 2.5, 0.068, 41.0, 54.0, 0.99754, 3.38, 0.86, 10.5, negative
6.6, 0.5, 0.04, 2.1, 0.068, 6.0, 14.0, 0.9955, 3.39, 0.64, 9.4, negative
8.3, 0.76, 0.29, 4.2, 0.075, 12.0, 16.0, 0.9965, 3.45, 0.68, 11.5, negative
6.5, 0.51, 0.15, 3.0, 0.064, 12.0, 27.0, 0.9929, 3.33, 0.59, 12.8, negative
10.4, 0.43, 0.5, 2.3, 0.068, 13.0, 19.0, 0.996, 3.1, 0.87, 11.4, negative
9.7, 0.53, 0.6, 2.0, 0.039, 5.0, 19.0, 0.99585, 3.3, 0.86, 12.4, negative
7.1, 0.59, 0.02, 2.3, 0.082, 24.0, 94.0, 0.99744, 3.55, 0.53, 9.7, negative
9.4, 0.4, 0.31, 2.2, 0.09, 13.0, 62.0, 0.9966, 3.07, 0.63, 10.5, negative
7.6, 0.5, 0.29, 2.3, 0.086, 5.0, 14.0, 0.99502, 3.32, 0.62, 11.5, negative
13.4, 0.27, 0.62, 2.6, 0.082, 6.0, 21.0, 1.0002, 3.16, 0.67, 9.7, negative
8.8, 0.27, 0.39, 2.0, 0.1, 20.0, 27.0, 0.99546, 3.15, 0.69, 11.2, negative
7.6, 0.4, 0.29, 1.9, 0.078, 29.0, 66.0, 0.9971, 3.45, 0.59, 9.5, negative
7.0, 0.43, 0.36, 1.6, 0.089, 14.0, 37.0, 0.99615, 3.34, 0.56, 9.2, negative
9.2, 0.755, 0.18, 2.2, 0.148, 10.0, 103.0, 0.9969, 2.87, 1.36, 10.2, negative
7.2, 0.5, 0.18, 2.1, 0.071, 12.0, 31.0, 0.99761, 3.52, 0.72, 9.6, negative
6.4, 0.69, 0.0, 1.65, 0.055, 7.0, 12.0, 0.99162, 3.47, 0.53, 12.9, negative
7.0, 0.65, 0.02, 2.1, 0.066, 8.0, 25.0, 0.9972, 3.47, 0.67, 9.5, negative
12.4, 0.4, 0.51, 2.0, 0.059, 6.0, 24.0, 0.9994, 3.04, 0.6, 9.3, negative
6.9, 0.84, 0.21, 4.1, 0.074, 16.0, 65.0, 0.99842, 3.53, 0.72, 9.25, negative
6.9, 0.605, 0.12, 10.7, 0.073, 40.0, 83.0, 0.9993, 3.45, 0.52, 9.4, negative
11.5, 0.18, 0.51, 4.0, 0.104, 4.0, 23.0, 0.9996, 3.28, 0.97, 10.1, negative
7.2, 0.52, 0.07, 1.4, 0.074, 5.0, 20.0, 0.9973, 3.32, 0.81, 9.6, negative
13.7, 0.415, 0.68, 2.9, 0.085, 17.0, 43.0, 1.0014, 3.06, 0.8, 10.0, negative
6.6, 0.855, 0.02, 2.4, 0.062, 15.0, 23.0, 0.99627, 3.54, 0.6, 11.0, negative
8.2, 0.34, 0.37, 1.9, 0.057, 43.0, 74.0, 0.99408, 3.23, 0.81, 12.0, negative
9.4, 0.5, 0.34, 3.6, 0.082, 5.0, 14.0, 0.9987, 3.29, 0.52, 10.7, negative
7.6, 0.715, 0.0, 2.1, 0.068, 30.0, 35.0, 0.99533, 3.48, 0.65, 11.4, negative
8.6, 0.49, 0.28, 1.9, 0.11, 20.0, 136.0, 0.9972, 2.93, 1.95, 9.9, negative
7.4, 0.62, 0.05, 1.9, 0.068, 24.0, 42.0, 0.9961, 3.42, 0.57, 11.5, negative
11.9, 0.38, 0.51, 2.0, 0.121, 7.0, 20.0, 0.9996, 3.24, 0.76, 10.4, negative
10.0, 0.56, 0.24, 2.2, 0.079, 19.0, 58.0, 0.9991, 3.18, 0.56, 10.1, negative
6.9, 0.36, 0.25, 2.4, 0.098, 5.0, 16.0, 0.9964, 3.41, 0.6, 10.1, negative
8.0, 0.42, 0.17, 2.0, 0.073, 6.0, 18.0, 0.9972, 3.29, 0.61, 9.2, negative
7.0, 0.69, 0.07, 2.5, 0.091, 15.0, 21.0, 0.99572, 3.38, 0.6, 11.3, negative
9.1, 0.22, 0.24, 2.1, 0.078, 1.0, 28.0, 0.999, 3.41, 0.87, 10.3, negative
