@relation  vehicle1
@attribute Compactness integer[73,119]
@attribute Circularity integer[33,59]
@attribute Distance_circularity integer[40,112]
@attribute Radius_ratio integer[104,333]
@attribute Praxis_aspect_ratio integer[47,138]
@attribute Max_length_aspect_ratio integer[2,55]
@attribute Scatter_ratio integer[112,265]
@attribute Elongatedness integer[26,61]
@attribute Praxis_rectangular integer[17,29]
@attribute Length_rectangular integer[118,188]
@attribute Major_variance integer[130,320]
@attribute Minor_variance integer[184,1018]
@attribute Gyration_radius integer[109,268]
@attribute Major_skewness integer[59,135]
@attribute Minor_skewness integer[0,22]
@attribute Minor_kurtosis integer[0,41]
@attribute Major_kurtosis integer[176,206]
@attribute Hollows_ratio integer[181,211]
@attribute Class{positive,negative}
@inputs Compactness,Circularity,Distance_circularity,Radius_ratio,Praxis_aspect_ratio,Max_length_aspect_ratio,Scatter_ratio,Elongatedness,Praxis_rectangular,Length_rectangular,Major_variance,Minor_variance,Gyration_radius,Major_skewness,Minor_skewness,Minor_kurtosis,Major_kurtosis,Hollows_ratio
@outputs Class
@data
85, 33, 40, 115, 57, 3, 112, 61, 17, 119, 130, 184, 127, 86, 12, 21, 181, 183, positive
106, 48, 107, 202, 61, 10, 207, 32, 24, 153, 227, 635, 200, 70, 5, 28, 190, 203, positive
104, 53, 108, 204, 64, 11, 220, 31, 25, 172, 226, 707, 203, 71, 14, 30, 189, 203, positive
98, 39, 81, 191, 64, 9, 166, 40, 20, 138, 184, 415, 131, 62, 8, 19, 197, 205, positive
97, 42, 101, 186, 59, 9, 186, 36, 22, 138, 208, 511, 168, 67, 7, 41, 194, 206, positive
94, 43, 69, 161, 59, 7, 152, 43, 19, 143, 175, 349, 187, 67, 12, 11, 193, 198, positive
104, 50, 96, 211, 65, 10, 187, 35, 22, 156, 207, 527, 195, 65, 3, 7, 195, 206, positive
93, 37, 76, 183, 63, 8, 164, 40, 20, 134, 191, 405, 139, 67, 4, 7, 192, 197, positive
96, 45, 101, 201, 66, 9, 192, 34, 22, 143, 218, 552, 195, 73, 3, 19, 189, 197, positive
108, 54, 109, 189, 57, 11, 220, 31, 25, 174, 229, 709, 214, 70, 12, 23, 189, 201, positive
96, 40, 78, 170, 58, 7, 174, 38, 21, 139, 197, 455, 160, 68, 3, 29, 191, 200, positive
90, 43, 72, 172, 59, 8, 154, 42, 19, 144, 174, 360, 158, 61, 15, 9, 203, 209, positive
96, 40, 100, 178, 58, 8, 181, 37, 21, 134, 205, 486, 160, 68, 5, 34, 192, 202, positive
101, 48, 85, 191, 60, 11, 175, 38, 21, 153, 192, 458, 187, 62, 5, 22, 197, 210, positive
106, 49, 106, 211, 64, 9, 208, 32, 24, 158, 224, 645, 184, 68, 1, 24, 190, 202, positive
84, 36, 75, 136, 55, 6, 140, 48, 18, 125, 166, 290, 138, 71, 4, 36, 189, 195, positive
98, 48, 101, 203, 65, 9, 197, 33, 23, 152, 216, 584, 174, 68, 2, 5, 189, 197, positive
101, 55, 108, 228, 69, 12, 215, 31, 24, 168, 229, 684, 214, 71, 2, 16, 188, 199, positive
78, 38, 63, 115, 51, 6, 142, 47, 19, 130, 162, 299, 146, 77, 2, 4, 181, 185, positive
103, 51, 105, 174, 56, 11, 210, 32, 24, 163, 222, 650, 222, 73, 8, 9, 187, 196, positive
85, 40, 72, 139, 59, 5, 132, 50, 18, 135, 159, 260, 150, 68, 3, 9, 191, 195, positive
103, 41, 83, 194, 63, 9, 175, 38, 21, 142, 199, 455, 138, 65, 7, 30, 197, 206, negative
89, 44, 72, 160, 66, 7, 144, 46, 19, 147, 166, 312, 169, 69, 11, 1, 191, 198, negative
101, 56, 100, 168, 55, 11, 214, 31, 24, 175, 219, 681, 224, 74, 2, 3, 185, 192, negative
91, 42, 66, 142, 58, 9, 134, 50, 18, 142, 163, 268, 164, 69, 6, 5, 191, 197, negative
88, 40, 79, 183, 62, 7, 176, 38, 21, 138, 200, 462, 150, 66, 0, 29, 189, 199, negative
89, 44, 80, 191, 66, 6, 162, 40, 20, 143, 189, 396, 180, 66, 13, 11, 194, 199, negative
86, 37, 77, 144, 54, 7, 154, 43, 19, 127, 179, 352, 145, 71, 14, 13, 186, 191, negative
106, 52, 107, 211, 62, 8, 200, 33, 23, 161, 218, 602, 200, 67, 9, 17, 194, 201, negative
85, 36, 51, 115, 56, 5, 119, 57, 17, 124, 139, 207, 127, 81, 13, 5, 181, 184, negative
101, 52, 105, 162, 53, 10, 212, 31, 24, 163, 226, 669, 204, 74, 12, 11, 186, 194, negative
99, 51, 88, 188, 62, 5, 203, 32, 23, 158, 222, 625, 219, 77, 8, 26, 191, 190, negative
91, 38, 76, 172, 61, 8, 167, 40, 20, 134, 196, 415, 145, 71, 0, 28, 189, 198, negative
94, 47, 85, 333, 138, 49, 155, 43, 19, 155, 320, 354, 187, 135, 12, 9, 188, 196, negative
106, 53, 98, 154, 47, 4, 237, 28, 26, 164, 263, 838, 222, 82, 4, 17, 185, 184, negative
107, 52, 101, 218, 64, 11, 202, 33, 23, 164, 219, 610, 192, 65, 17, 2, 197, 206, negative
90, 46, 73, 137, 58, 11, 161, 43, 20, 158, 170, 373, 186, 76, 0, 9, 182, 193, negative
104, 52, 96, 188, 59, 9, 188, 35, 22, 161, 206, 530, 205, 67, 11, 8, 193, 200, negative
94, 48, 83, 162, 64, 10, 156, 43, 19, 153, 177, 357, 187, 74, 4, 14, 185, 196, negative
93, 47, 85, 161, 65, 12, 155, 43, 19, 157, 179, 354, 178, 76, 2, 9, 184, 196, negative
92, 42, 75, 172, 60, 8, 147, 45, 19, 142, 174, 322, 160, 62, 22, 10, 206, 211, negative
89, 42, 85, 144, 58, 10, 152, 44, 19, 144, 173, 345, 161, 72, 8, 13, 187, 197, negative
96, 39, 77, 160, 62, 8, 140, 47, 18, 150, 161, 294, 124, 62, 15, 3, 201, 208, negative
91, 45, 76, 171, 69, 7, 150, 44, 19, 144, 170, 340, 179, 69, 12, 1, 195, 201, negative
89, 38, 74, 138, 59, 7, 136, 49, 18, 133, 167, 278, 128, 72, 7, 7, 189, 193, negative
96, 52, 104, 222, 67, 9, 198, 33, 23, 163, 217, 589, 226, 67, 12, 20, 192, 201, negative
91, 49, 86, 195, 63, 8, 177, 37, 21, 156, 203, 473, 201, 67, 7, 5, 192, 198, negative
98, 44, 78, 160, 63, 8, 142, 47, 18, 148, 160, 300, 171, 63, 19, 2, 201, 207, negative
93, 34, 66, 140, 56, 7, 130, 51, 18, 120, 151, 251, 114, 62, 5, 29, 201, 207, negative
88, 34, 58, 140, 59, 6, 127, 52, 18, 130, 148, 243, 113, 63, 4, 10, 199, 206, negative
97, 47, 81, 183, 64, 8, 168, 39, 20, 150, 193, 426, 182, 70, 11, 2, 192, 198, negative
93, 37, 73, 174, 68, 7, 151, 43, 19, 131, 175, 347, 135, 68, 1, 22, 196, 205, negative
88, 39, 76, 155, 62, 8, 137, 48, 18, 137, 156, 281, 124, 63, 3, 6, 201, 209, negative
94, 38, 84, 158, 55, 9, 169, 39, 20, 130, 196, 430, 155, 69, 9, 15, 190, 195, negative
97, 45, 88, 173, 67, 10, 157, 43, 20, 157, 173, 365, 157, 67, 8, 12, 192, 200, negative
83, 42, 66, 156, 67, 7, 150, 45, 19, 144, 174, 333, 159, 78, 4, 2, 182, 188, negative
94, 37, 74, 169, 59, 7, 162, 41, 20, 133, 178, 394, 130, 63, 6, 6, 198, 204, negative
89, 40, 72, 155, 63, 7, 146, 45, 19, 135, 175, 321, 145, 72, 4, 10, 192, 196, negative
89, 36, 77, 172, 62, 8, 157, 42, 19, 125, 174, 367, 126, 63, 5, 22, 198, 205, negative
104, 57, 103, 222, 72, 12, 221, 30, 25, 177, 223, 718, 218, 72, 11, 12, 186, 195, negative
90, 49, 85, 141, 57, 11, 159, 43, 20, 167, 173, 365, 186, 75, 1, 11, 182, 192, negative
83, 46, 71, 156, 70, 6, 151, 44, 19, 147, 174, 338, 198, 80, 3, 11, 181, 186, negative
91, 36, 60, 126, 56, 6, 119, 56, 17, 130, 139, 211, 118, 67, 6, 14, 192, 198, negative
87, 44, 98, 211, 70, 10, 189, 35, 22, 141, 214, 535, 178, 71, 2, 21, 187, 194, negative
107, 56, 105, 202, 61, 11, 221, 30, 25, 179, 234, 725, 212, 72, 15, 1, 189, 196, negative
103, 57, 105, 221, 69, 11, 218, 30, 24, 173, 226, 706, 250, 73, 10, 2, 187, 195, negative
85, 42, 64, 121, 55, 7, 149, 46, 19, 146, 167, 323, 172, 85, 1, 6, 179, 182, negative
87, 47, 81, 149, 62, 9, 147, 45, 19, 152, 171, 325, 181, 72, 0, 6, 188, 198, negative
86, 43, 68, 152, 62, 7, 150, 44, 19, 142, 179, 337, 164, 75, 4, 9, 188, 192, negative
82, 43, 71, 154, 68, 7, 150, 45, 19, 143, 171, 330, 173, 78, 7, 11, 181, 186, negative
86, 40, 75, 146, 62, 6, 140, 48, 18, 135, 158, 290, 162, 72, 3, 21, 183, 190, negative
88, 44, 71, 165, 70, 7, 144, 46, 19, 141, 167, 312, 172, 71, 4, 4, 188, 193, negative
88, 44, 84, 135, 55, 12, 155, 44, 20, 158, 176, 351, 164, 75, 7, 11, 183, 195, negative
85, 43, 66, 121, 54, 7, 150, 46, 19, 147, 169, 324, 175, 87, 0, 5, 179, 182, negative
89, 40, 69, 147, 58, 6, 132, 50, 18, 137, 155, 260, 151, 61, 16, 6, 203, 209, negative
89, 36, 51, 109, 52, 6, 118, 57, 17, 129, 137, 206, 125, 80, 2, 14, 181, 185, negative
107, 55, 98, 199, 59, 7, 240, 27, 26, 168, 258, 866, 245, 80, 3, 1, 186, 184, negative
90, 47, 85, 161, 64, 10, 163, 42, 20, 160, 177, 389, 185, 73, 9, 0, 185, 195, negative
93, 49, 79, 180, 65, 7, 173, 37, 21, 158, 189, 463, 194, 70, 5, 10, 197, 202, negative
85, 42, 59, 132, 58, 7, 149, 46, 19, 144, 166, 320, 172, 83, 8, 4, 179, 182, negative
102, 54, 98, 201, 61, 6, 225, 29, 25, 165, 246, 766, 231, 79, 9, 14, 188, 187, negative
82, 45, 68, 150, 69, 5, 148, 45, 19, 144, 169, 322, 184, 80, 5, 0, 181, 184, negative
80, 43, 71, 133, 60, 7, 150, 45, 19, 146, 170, 330, 176, 81, 6, 15, 180, 184, negative
95, 38, 66, 126, 52, 8, 133, 52, 18, 140, 158, 253, 140, 78, 11, 8, 184, 183, negative
97, 48, 94, 198, 63, 9, 181, 36, 21, 155, 200, 494, 189, 64, 20, 11, 199, 203, negative
101, 42, 62, 175, 67, 6, 149, 43, 19, 139, 169, 341, 165, 65, 7, 11, 202, 209, negative
87, 42, 76, 159, 65, 5, 155, 42, 19, 138, 184, 362, 157, 76, 6, 12, 189, 193, negative
89, 46, 74, 135, 59, 9, 157, 44, 20, 158, 170, 356, 177, 79, 12, 3, 184, 191, negative
102, 45, 83, 198, 65, 5, 194, 33, 22, 146, 225, 576, 167, 79, 0, 27, 193, 191, negative
105, 52, 107, 207, 60, 11, 218, 31, 24, 167, 221, 701, 197, 66, 0, 20, 191, 203, negative
102, 54, 98, 177, 56, 10, 219, 31, 25, 171, 219, 706, 223, 72, 5, 17, 186, 196, negative
92, 38, 74, 178, 62, 9, 161, 41, 20, 135, 181, 388, 132, 63, 7, 29, 197, 206, negative
89, 46, 84, 163, 66, 11, 159, 43, 20, 159, 173, 368, 176, 72, 1, 20, 186, 197, negative
91, 35, 66, 159, 59, 7, 147, 45, 19, 131, 169, 322, 123, 64, 1, 1, 197, 203, negative
98, 55, 108, 168, 53, 11, 224, 30, 25, 178, 231, 737, 217, 73, 8, 30, 187, 198, negative
106, 55, 98, 224, 68, 11, 215, 31, 24, 170, 222, 679, 214, 68, 2, 29, 189, 201, negative
90, 44, 69, 152, 64, 7, 135, 49, 18, 145, 165, 272, 162, 75, 3, 2, 187, 191, negative
81, 44, 72, 139, 60, 6, 153, 44, 19, 146, 180, 347, 178, 81, 1, 15, 182, 186, negative
103, 56, 105, 183, 59, 10, 210, 32, 24, 173, 217, 648, 218, 72, 13, 22, 188, 196, negative
83, 44, 70, 166, 69, 5, 143, 46, 18, 143, 166, 306, 170, 69, 7, 6, 188, 193, negative
85, 44, 66, 125, 58, 6, 148, 45, 19, 145, 170, 323, 185, 84, 8, 1, 180, 183, negative
89, 41, 75, 143, 56, 7, 146, 46, 19, 137, 170, 317, 156, 76, 18, 5, 184, 188, negative
99, 57, 100, 177, 54, 13, 224, 30, 25, 188, 223, 726, 213, 72, 4, 7, 185, 198, negative
86, 44, 65, 129, 56, 6, 152, 45, 19, 150, 168, 331, 177, 83, 4, 13, 178, 183, negative
73, 37, 53, 111, 54, 6, 126, 55, 18, 128, 135, 227, 147, 82, 1, 15, 176, 184, negative
113, 57, 109, 194, 56, 6, 260, 26, 28, 175, 288, 982, 261, 85, 11, 21, 182, 183, negative
94, 42, 68, 150, 64, 7, 128, 52, 18, 143, 154, 246, 159, 69, 14, 5, 192, 196, negative
102, 51, 108, 193, 57, 10, 212, 31, 24, 162, 219, 663, 184, 66, 7, 21, 191, 201, negative
88, 46, 74, 171, 68, 6, 152, 43, 19, 148, 180, 349, 192, 71, 5, 11, 189, 195, negative
90, 44, 72, 157, 64, 8, 137, 48, 18, 144, 159, 283, 171, 65, 9, 4, 196, 203, negative
83, 46, 68, 139, 59, 6, 150, 44, 19, 146, 172, 336, 183, 74, 5, 3, 185, 191, negative
85, 45, 70, 120, 54, 7, 149, 45, 19, 145, 169, 326, 186, 81, 8, 4, 181, 184, negative
89, 42, 89, 147, 61, 11, 151, 44, 19, 145, 170, 338, 163, 72, 11, 23, 187, 199, negative
88, 40, 55, 114, 53, 7, 132, 53, 18, 139, 142, 249, 158, 87, 0, 7, 176, 183, negative
107, 55, 103, 167, 49, 7, 252, 27, 28, 172, 269, 904, 239, 83, 5, 30, 179, 186, negative
101, 53, 103, 203, 63, 9, 195, 34, 22, 162, 210, 571, 210, 68, 5, 5, 191, 198, negative
93, 35, 78, 162, 60, 8, 150, 45, 19, 125, 172, 331, 137, 67, 2, 33, 191, 198, negative
87, 39, 70, 148, 61, 7, 143, 46, 18, 136, 164, 307, 141, 69, 1, 2, 192, 199, negative
92, 46, 82, 170, 58, 8, 165, 40, 20, 149, 181, 409, 164, 61, 8, 11, 200, 208, negative
93, 45, 83, 142, 56, 10, 157, 43, 20, 155, 180, 364, 188, 75, 1, 21, 184, 197, negative
97, 55, 96, 170, 54, 10, 216, 31, 24, 173, 219, 685, 218, 75, 0, 4, 184, 193, negative
107, 45, 92, 197, 62, 10, 188, 35, 22, 148, 202, 526, 159, 64, 12, 20, 195, 203, negative
89, 40, 76, 188, 76, 7, 150, 44, 19, 136, 174, 342, 148, 72, 3, 8, 193, 197, negative
94, 36, 68, 127, 54, 7, 127, 52, 18, 132, 155, 242, 116, 66, 1, 2, 195, 196, negative
90, 42, 63, 126, 55, 7, 152, 45, 19, 142, 173, 336, 173, 81, 0, 15, 180, 184, negative
80, 44, 68, 120, 53, 8, 151, 45, 19, 146, 170, 333, 190, 80, 4, 16, 180, 185, negative
107, 57, 106, 179, 51, 8, 257, 26, 28, 172, 275, 954, 232, 83, 2, 20, 181, 184, negative
80, 38, 64, 130, 59, 8, 134, 51, 18, 126, 152, 259, 135, 76, 1, 23, 179, 188, negative
89, 36, 68, 149, 60, 8, 133, 50, 18, 134, 153, 265, 119, 62, 6, 18, 201, 209, negative
94, 50, 84, 138, 57, 10, 156, 44, 20, 170, 171, 351, 187, 77, 5, 6, 182, 191, negative
84, 40, 71, 131, 55, 7, 150, 45, 19, 134, 167, 330, 165, 80, 12, 1, 180, 186, negative
85, 35, 64, 129, 57, 6, 116, 57, 17, 125, 138, 200, 123, 65, 1, 23, 196, 203, negative
89, 40, 58, 137, 58, 7, 122, 54, 17, 140, 146, 225, 150, 63, 7, 4, 199, 206, negative
94, 45, 72, 179, 69, 6, 156, 41, 19, 144, 181, 373, 191, 69, 5, 5, 193, 198, negative
89, 40, 77, 159, 65, 9, 144, 46, 19, 141, 168, 314, 143, 70, 0, 5, 190, 200, negative
83, 37, 49, 112, 55, 5, 122, 55, 17, 128, 144, 219, 146, 85, 8, 16, 180, 184, negative
93, 46, 82, 145, 58, 11, 159, 43, 20, 160, 180, 371, 189, 77, 2, 4, 183, 194, negative
93, 41, 75, 124, 51, 7, 140, 49, 18, 141, 164, 284, 149, 77, 5, 15, 184, 185, negative
101, 51, 105, 212, 68, 10, 209, 32, 24, 162, 222, 653, 224, 73, 5, 23, 186, 195, negative
88, 35, 50, 121, 58, 5, 114, 59, 17, 122, 132, 192, 138, 74, 21, 4, 182, 187, negative
97, 41, 92, 197, 63, 10, 179, 37, 21, 140, 197, 481, 136, 63, 4, 3, 197, 204, negative
97, 59, 108, 227, 70, 11, 224, 30, 25, 186, 225, 732, 218, 70, 10, 25, 186, 198, negative
90, 43, 72, 157, 64, 8, 136, 49, 18, 145, 158, 279, 167, 64, 4, 6, 201, 209, negative
96, 55, 103, 201, 65, 9, 204, 32, 23, 166, 227, 624, 246, 74, 6, 2, 186, 194, negative
88, 40, 78, 186, 73, 6, 158, 41, 20, 134, 185, 379, 148, 73, 1, 11, 193, 197, negative
94, 35, 66, 147, 62, 9, 131, 50, 18, 127, 159, 258, 115, 66, 8, 7, 196, 201, negative
97, 47, 88, 183, 60, 7, 197, 33, 23, 148, 214, 596, 201, 74, 8, 0, 192, 191, negative
