@relation  vehicle1
@attribute Compactness integer[73,119]
@attribute Circularity integer[33,59]
@attribute Distance_circularity integer[40,112]
@attribute Radius_ratio integer[104,333]
@attribute Praxis_aspect_ratio integer[47,138]
@attribute Max_length_aspect_ratio integer[2,55]
@attribute Scatter_ratio integer[112,265]
@attribute Elongatedness integer[26,61]
@attribute Praxis_rectangular integer[17,29]
@attribute Length_rectangular integer[118,188]
@attribute Major_variance integer[130,320]
@attribute Minor_variance integer[184,1018]
@attribute Gyration_radius integer[109,268]
@attribute Major_skewness integer[59,135]
@attribute Minor_skewness integer[0,22]
@attribute Minor_kurtosis integer[0,41]
@attribute Major_kurtosis integer[176,206]
@attribute Hollows_ratio integer[181,211]
@attribute Class{positive,negative}
@inputs Compactness,Circularity,Distance_circularity,Radius_ratio,Praxis_aspect_ratio,Max_length_aspect_ratio,Scatter_ratio,Elongatedness,Praxis_rectangular,Length_rectangular,Major_variance,Minor_variance,Gyration_radius,Major_skewness,Minor_skewness,Minor_kurtosis,Major_kurtosis,Hollows_ratio
@outputs Class
@data
91, 39, 83, 170, 60, 8, 172, 38, 21, 134, 197, 445, 152, 72, 0, 10, 188, 194, positive
93, 51, 90, 209, 69, 8, 183, 36, 22, 156, 211, 506, 230, 70, 6, 1, 189, 196, positive
105, 53, 108, 206, 63, 12, 222, 31, 25, 168, 226, 712, 201, 71, 15, 35, 189, 203, positive
98, 50, 90, 192, 63, 9, 177, 37, 21, 155, 195, 472, 197, 65, 10, 1, 193, 201, positive
98, 40, 77, 171, 61, 6, 172, 37, 21, 139, 197, 457, 141, 72, 4, 17, 199, 201, negative
88, 44, 70, 151, 61, 8, 143, 46, 18, 143, 163, 311, 173, 68, 7, 8, 196, 203, negative
101, 55, 105, 182, 59, 10, 215, 31, 24, 177, 221, 678, 223, 74, 12, 26, 186, 195, negative
87, 42, 64, 150, 64, 10, 133, 50, 18, 141, 157, 265, 159, 67, 7, 0, 193, 201, negative
92, 46, 79, 176, 64, 8, 162, 41, 20, 149, 183, 396, 178, 67, 2, 10, 191, 198, negative
96, 44, 85, 166, 66, 10, 155, 43, 19, 150, 167, 355, 159, 67, 3, 10, 192, 202, negative
95, 46, 105, 219, 68, 9, 201, 33, 23, 148, 223, 602, 201, 69, 5, 38, 191, 202, negative
100, 41, 75, 205, 71, 5, 176, 36, 21, 138, 204, 479, 151, 72, 7, 19, 197, 197, negative
78, 36, 51, 116, 56, 4, 120, 57, 17, 124, 135, 209, 135, 84, 1, 12, 177, 184, negative
98, 54, 104, 186, 59, 10, 213, 32, 24, 172, 223, 665, 217, 73, 1, 26, 186, 195, negative
103, 48, 96, 232, 71, 10, 205, 32, 23, 153, 226, 633, 197, 71, 2, 15, 188, 196, negative
99, 38, 74, 184, 66, 6, 164, 39, 20, 131, 193, 414, 137, 71, 2, 22, 200, 202, negative
90, 48, 86, 306, 126, 49, 153, 44, 19, 156, 272, 346, 200, 118, 0, 15, 185, 194, negative
107, 57, 102, 184, 55, 7, 234, 28, 26, 171, 243, 822, 229, 77, 7, 11, 187, 187, negative
104, 55, 105, 216, 68, 11, 205, 32, 23, 169, 221, 623, 216, 71, 9, 18, 189, 196, negative
90, 47, 73, 136, 58, 11, 161, 42, 20, 153, 172, 376, 185, 77, 11, 8, 183, 191, negative
94, 45, 89, 213, 71, 5, 186, 35, 22, 145, 204, 533, 182, 71, 4, 13, 195, 198, negative
93, 47, 85, 163, 66, 11, 156, 44, 20, 158, 172, 355, 178, 74, 7, 15, 183, 195, negative
87, 41, 76, 165, 67, 7, 148, 45, 19, 140, 171, 327, 152, 72, 7, 13, 188, 195, negative
93, 39, 78, 164, 66, 8, 139, 48, 18, 140, 157, 290, 126, 64, 4, 7, 201, 208, negative
96, 46, 88, 160, 64, 9, 151, 44, 19, 148, 173, 339, 182, 70, 15, 11, 192, 199, negative
89, 36, 72, 141, 56, 7, 138, 48, 18, 126, 163, 286, 130, 72, 1, 1, 187, 192, negative
97, 48, 94, 198, 63, 9, 181, 36, 21, 155, 200, 494, 189, 64, 20, 11, 199, 203, negative
88, 40, 69, 146, 59, 7, 130, 51, 18, 134, 147, 252, 144, 64, 1, 1, 193, 200, negative
93, 37, 70, 126, 52, 9, 127, 53, 18, 137, 156, 238, 119, 71, 2, 13, 191, 190, negative
95, 47, 73, 195, 70, 7, 167, 38, 20, 152, 184, 430, 185, 69, 9, 19, 200, 206, negative
97, 37, 70, 173, 66, 7, 151, 43, 19, 129, 167, 346, 119, 65, 0, 16, 201, 208, negative
94, 44, 70, 186, 72, 8, 153, 42, 19, 144, 171, 361, 178, 67, 7, 2, 199, 206, negative
91, 40, 76, 171, 67, 7, 149, 44, 19, 135, 169, 332, 144, 68, 4, 17, 192, 200, negative
90, 39, 86, 169, 62, 7, 162, 41, 20, 131, 194, 388, 147, 74, 1, 22, 185, 191, negative
94, 39, 75, 184, 72, 8, 155, 42, 19, 133, 175, 365, 145, 70, 4, 5, 192, 200, negative
108, 55, 105, 230, 68, 11, 218, 30, 24, 171, 228, 709, 210, 69, 14, 4, 190, 197, negative
94, 49, 87, 137, 54, 11, 158, 43, 20, 162, 178, 366, 186, 75, 5, 5, 183, 194, negative
85, 43, 69, 141, 62, 7, 152, 44, 19, 145, 178, 341, 179, 84, 1, 4, 181, 184, negative
86, 39, 60, 140, 60, 7, 119, 55, 17, 134, 140, 212, 141, 61, 7, 8, 200, 207, negative
109, 51, 100, 197, 59, 10, 192, 34, 22, 161, 210, 553, 195, 64, 14, 3, 196, 202, negative
103, 54, 107, 218, 64, 12, 222, 30, 25, 174, 221, 728, 199, 67, 0, 18, 189, 200, negative
85, 43, 64, 128, 56, 8, 150, 46, 19, 144, 168, 324, 173, 82, 9, 14, 180, 184, negative
84, 42, 76, 156, 64, 7, 151, 44, 19, 143, 179, 339, 157, 75, 0, 20, 187, 193, negative
85, 45, 65, 128, 56, 8, 151, 45, 19, 145, 170, 332, 186, 81, 1, 10, 179, 184, negative
86, 40, 75, 146, 62, 6, 140, 48, 18, 135, 158, 290, 162, 72, 3, 21, 183, 190, negative
96, 45, 80, 162, 63, 9, 146, 46, 19, 148, 161, 316, 161, 64, 5, 10, 199, 207, negative
93, 43, 85, 133, 54, 10, 155, 44, 19, 153, 174, 351, 165, 75, 12, 13, 184, 196, negative
85, 43, 66, 123, 55, 7, 150, 45, 19, 146, 172, 326, 173, 83, 4, 15, 180, 183, negative
89, 42, 66, 125, 53, 7, 131, 51, 18, 144, 162, 254, 162, 73, 10, 17, 188, 191, negative
105, 54, 96, 185, 57, 10, 219, 30, 25, 170, 231, 706, 217, 75, 5, 12, 187, 195, negative
97, 46, 94, 209, 67, 10, 195, 34, 22, 147, 224, 573, 194, 70, 0, 14, 188, 197, negative
82, 45, 68, 139, 64, 6, 147, 46, 19, 143, 169, 320, 184, 80, 0, 1, 181, 184, negative
91, 35, 66, 159, 59, 7, 147, 45, 19, 131, 169, 322, 123, 64, 1, 1, 197, 203, negative
100, 55, 101, 189, 57, 10, 222, 30, 25, 177, 225, 731, 211, 71, 7, 17, 188, 197, negative
92, 41, 66, 125, 52, 7, 139, 50, 18, 143, 160, 275, 161, 81, 7, 19, 182, 184, negative
79, 47, 74, 141, 61, 7, 153, 43, 19, 149, 175, 349, 199, 77, 6, 10, 183, 189, negative
83, 37, 49, 112, 55, 5, 122, 55, 17, 128, 144, 219, 146, 85, 8, 16, 180, 184, negative
110, 58, 106, 180, 51, 6, 261, 26, 28, 171, 278, 998, 257, 83, 9, 13, 181, 182, negative
92, 40, 62, 144, 59, 8, 127, 52, 17, 139, 149, 241, 150, 62, 13, 1, 204, 210, negative
107, 53, 103, 221, 66, 11, 209, 32, 24, 163, 222, 653, 212, 66, 0, 1, 191, 201, negative
93, 43, 78, 162, 64, 8, 137, 48, 18, 145, 156, 281, 159, 63, 17, 12, 203, 210, negative
89, 44, 68, 113, 50, 7, 150, 45, 19, 147, 171, 328, 189, 88, 6, 5, 179, 182, negative
106, 53, 98, 192, 58, 11, 217, 31, 24, 166, 228, 693, 191, 71, 11, 24, 188, 198, negative
93, 43, 88, 170, 66, 9, 150, 45, 19, 147, 164, 334, 143, 65, 2, 17, 196, 206, negative
96, 39, 58, 117, 51, 6, 133, 52, 18, 139, 154, 255, 150, 86, 6, 0, 181, 182, negative
85, 39, 57, 126, 56, 6, 114, 58, 17, 135, 134, 195, 145, 64, 17, 7, 197, 202, negative
95, 48, 83, 178, 72, 10, 162, 42, 20, 159, 176, 379, 184, 70, 6, 16, 187, 197, negative
