@relation  vehicle2
@attribute Compactness integer[73,119]
@attribute Circularity integer[33,59]
@attribute Distance_circularity integer[40,112]
@attribute Radius_ratio integer[104,333]
@attribute Praxis_aspect_ratio integer[47,138]
@attribute Max_length_aspect_ratio integer[2,55]
@attribute Scatter_ratio integer[112,265]
@attribute Elongatedness integer[26,61]
@attribute Praxis_rectangular integer[17,29]
@attribute Length_rectangular integer[118,188]
@attribute Major_variance integer[130,320]
@attribute Minor_variance integer[184,1018]
@attribute Gyration_radius integer[109,268]
@attribute Major_skewness integer[59,135]
@attribute Minor_skewness integer[0,22]
@attribute Minor_kurtosis integer[0,41]
@attribute Major_kurtosis integer[176,206]
@attribute Hollows_ratio integer[181,211]
@attribute Class{positive,negative}
@inputs Compactness,Circularity,Distance_circularity,Radius_ratio,Praxis_aspect_ratio,Max_length_aspect_ratio,Scatter_ratio,Elongatedness,Praxis_rectangular,Length_rectangular,Major_variance,Minor_variance,Gyration_radius,Major_skewness,Minor_skewness,Minor_kurtosis,Major_kurtosis,Hollows_ratio
@outputs Class
@data
98, 38, 70, 186, 68, 6, 164, 39, 20, 136, 189, 413, 129, 71, 3, 17, 200, 203, positive
86, 42, 64, 122, 54, 6, 148, 46, 19, 143, 170, 319, 171, 87, 1, 3, 179, 182, positive
108, 57, 106, 177, 51, 5, 256, 26, 28, 170, 285, 966, 261, 87, 11, 2, 182, 181, positive
88, 44, 71, 165, 70, 7, 144, 46, 19, 141, 167, 312, 172, 71, 4, 4, 188, 193, positive
91, 45, 76, 171, 69, 7, 150, 44, 19, 144, 170, 340, 179, 69, 12, 1, 195, 201, positive
86, 45, 71, 155, 66, 7, 146, 45, 19, 144, 167, 322, 176, 72, 5, 6, 189, 196, positive
89, 44, 68, 113, 50, 7, 150, 45, 19, 147, 171, 328, 189, 88, 6, 5, 179, 182, positive
94, 37, 73, 186, 71, 7, 154, 42, 19, 127, 171, 362, 132, 67, 2, 8, 197, 206, positive
81, 44, 72, 139, 60, 6, 153, 44, 19, 146, 180, 347, 178, 81, 1, 15, 182, 186, positive
89, 36, 69, 162, 63, 6, 140, 48, 18, 131, 164, 291, 126, 66, 1, 38, 193, 204, negative
88, 44, 85, 139, 56, 11, 157, 43, 20, 155, 176, 363, 175, 76, 5, 16, 184, 195, negative
91, 39, 88, 189, 63, 9, 175, 38, 21, 132, 197, 457, 156, 69, 0, 23, 191, 198, negative
96, 46, 88, 160, 64, 9, 151, 44, 19, 148, 173, 339, 182, 70, 15, 11, 192, 199, negative
98, 50, 90, 192, 63, 9, 177, 37, 21, 155, 195, 472, 197, 65, 10, 1, 193, 201, negative
94, 37, 72, 146, 60, 9, 133, 50, 18, 135, 161, 262, 128, 69, 2, 7, 192, 195, negative
93, 34, 72, 144, 56, 6, 133, 50, 18, 123, 158, 263, 125, 63, 5, 20, 200, 206, negative
102, 51, 108, 193, 57, 10, 212, 31, 24, 162, 219, 663, 184, 66, 7, 21, 191, 201, negative
110, 54, 102, 201, 64, 11, 213, 31, 24, 171, 222, 669, 221, 73, 17, 16, 188, 198, negative
88, 41, 80, 147, 62, 8, 146, 45, 19, 144, 169, 318, 161, 71, 4, 16, 188, 197, negative
101, 55, 107, 200, 61, 11, 225, 30, 25, 178, 228, 730, 204, 74, 8, 35, 187, 201, negative
85, 40, 66, 121, 52, 4, 152, 44, 19, 133, 170, 340, 163, 87, 13, 3, 180, 183, negative
86, 40, 66, 139, 59, 7, 122, 54, 17, 139, 145, 225, 143, 63, 7, 11, 202, 208, negative
89, 47, 81, 156, 57, 8, 161, 41, 20, 149, 187, 388, 197, 72, 9, 15, 187, 193, negative
100, 52, 104, 189, 59, 10, 208, 32, 24, 163, 220, 642, 197, 70, 1, 22, 187, 198, negative
108, 54, 109, 189, 57, 11, 220, 31, 25, 174, 229, 709, 214, 70, 12, 23, 189, 201, negative
90, 48, 77, 132, 56, 10, 157, 44, 20, 164, 169, 354, 187, 78, 1, 3, 182, 191, negative
103, 56, 105, 183, 59, 10, 210, 32, 24, 173, 217, 648, 218, 72, 13, 22, 188, 196, negative
93, 35, 72, 172, 62, 7, 149, 44, 19, 124, 169, 334, 125, 62, 5, 30, 203, 210, negative
107, 54, 98, 210, 66, 11, 218, 31, 24, 169, 221, 704, 216, 71, 14, 0, 188, 197, negative
105, 54, 105, 213, 67, 10, 200, 33, 23, 163, 214, 597, 214, 68, 10, 20, 190, 198, negative
84, 38, 83, 141, 54, 7, 149, 45, 19, 132, 177, 327, 149, 74, 6, 29, 185, 191, negative
92, 42, 69, 153, 58, 8, 140, 48, 18, 138, 165, 290, 151, 64, 10, 21, 199, 206, negative
89, 44, 70, 137, 58, 6, 136, 49, 18, 146, 168, 273, 166, 78, 10, 3, 186, 187, negative
98, 39, 68, 121, 49, 7, 134, 51, 18, 142, 164, 261, 134, 75, 4, 1, 186, 186, negative
86, 39, 60, 140, 60, 7, 119, 55, 17, 134, 140, 212, 141, 61, 7, 8, 200, 207, negative
92, 40, 62, 144, 59, 8, 127, 52, 17, 139, 149, 241, 150, 62, 13, 1, 204, 210, negative
107, 45, 92, 197, 62, 10, 188, 35, 22, 148, 202, 526, 159, 64, 12, 20, 195, 203, negative
78, 36, 51, 116, 56, 4, 120, 57, 17, 124, 135, 209, 135, 84, 1, 12, 177, 184, negative
91, 43, 70, 133, 55, 8, 130, 51, 18, 146, 159, 253, 156, 70, 1, 8, 190, 194, negative
90, 44, 72, 157, 64, 8, 137, 48, 18, 144, 159, 283, 171, 65, 9, 4, 196, 203, negative
97, 45, 88, 173, 67, 10, 157, 43, 20, 157, 173, 365, 157, 67, 8, 12, 192, 200, negative
96, 40, 70, 120, 50, 8, 137, 50, 18, 141, 162, 269, 139, 80, 10, 13, 183, 183, negative
86, 38, 76, 143, 59, 8, 142, 47, 18, 131, 167, 301, 138, 71, 5, 10, 189, 196, negative
90, 47, 85, 149, 60, 10, 155, 43, 19, 155, 179, 355, 186, 75, 1, 5, 185, 196, negative
90, 34, 66, 136, 55, 6, 123, 54, 17, 118, 148, 224, 118, 65, 5, 26, 196, 202, negative
88, 43, 84, 136, 55, 11, 154, 44, 19, 150, 174, 350, 164, 73, 6, 2, 185, 196, negative
115, 52, 100, 203, 62, 10, 217, 31, 24, 165, 229, 697, 214, 72, 14, 4, 188, 197, negative
90, 39, 86, 169, 62, 7, 162, 41, 20, 131, 194, 388, 147, 74, 1, 22, 185, 191, negative
94, 36, 68, 127, 54, 7, 127, 52, 18, 132, 155, 242, 116, 66, 1, 2, 195, 196, negative
104, 50, 106, 209, 66, 10, 207, 32, 23, 158, 223, 635, 220, 73, 14, 9, 188, 196, negative
99, 55, 101, 219, 68, 10, 224, 30, 25, 178, 228, 737, 213, 74, 11, 20, 187, 196, negative
107, 56, 105, 202, 61, 11, 221, 30, 25, 179, 234, 725, 212, 72, 15, 1, 189, 196, negative
83, 37, 62, 113, 53, 6, 122, 55, 17, 129, 143, 218, 135, 79, 0, 7, 181, 185, negative
88, 40, 69, 146, 59, 7, 130, 51, 18, 134, 147, 252, 144, 64, 1, 1, 193, 200, negative
85, 37, 80, 158, 59, 8, 153, 44, 19, 126, 179, 348, 136, 69, 6, 21, 191, 197, negative
85, 33, 50, 104, 53, 4, 115, 59, 17, 118, 136, 193, 127, 83, 1, 30, 179, 185, negative
104, 55, 105, 216, 68, 11, 205, 32, 23, 169, 221, 623, 216, 71, 9, 18, 189, 196, negative
86, 41, 64, 148, 61, 5, 150, 45, 19, 138, 165, 333, 173, 80, 5, 8, 182, 185, negative
87, 44, 98, 211, 70, 10, 189, 35, 22, 141, 214, 535, 178, 71, 2, 21, 187, 194, negative
90, 49, 85, 141, 57, 11, 159, 43, 20, 167, 173, 365, 186, 75, 1, 11, 182, 192, negative
108, 54, 105, 203, 62, 11, 202, 33, 23, 164, 216, 608, 235, 68, 12, 3, 190, 200, negative
104, 54, 100, 186, 61, 10, 216, 31, 24, 173, 225, 686, 220, 74, 5, 11, 185, 195, negative
86, 39, 58, 125, 55, 5, 117, 57, 17, 134, 140, 204, 148, 69, 7, 6, 190, 194, negative
86, 41, 66, 129, 55, 7, 135, 50, 18, 136, 154, 266, 165, 74, 3, 4, 180, 187, negative
105, 54, 100, 220, 69, 10, 221, 30, 25, 170, 232, 718, 202, 73, 0, 13, 187, 199, negative
82, 37, 59, 134, 63, 7, 135, 51, 18, 128, 151, 264, 143, 82, 11, 24, 179, 185, negative
90, 48, 78, 143, 60, 11, 161, 43, 20, 159, 172, 374, 186, 75, 2, 2, 184, 193, negative
93, 37, 70, 126, 52, 9, 127, 53, 18, 137, 156, 238, 119, 71, 2, 13, 191, 190, negative
97, 55, 103, 197, 63, 11, 215, 31, 24, 172, 219, 677, 219, 75, 5, 24, 185, 194, negative
106, 52, 107, 211, 62, 8, 200, 33, 23, 161, 218, 602, 200, 67, 9, 17, 194, 201, negative
98, 51, 96, 203, 66, 10, 188, 35, 22, 157, 207, 533, 231, 68, 10, 1, 191, 199, negative
113, 48, 98, 208, 62, 9, 203, 33, 23, 151, 216, 613, 183, 64, 17, 29, 193, 204, negative
79, 40, 80, 133, 55, 7, 147, 47, 19, 135, 172, 311, 144, 76, 8, 30, 181, 193, negative
90, 44, 69, 152, 64, 7, 135, 49, 18, 145, 165, 272, 162, 75, 3, 2, 187, 191, negative
89, 42, 75, 140, 55, 6, 145, 46, 19, 139, 170, 312, 166, 71, 15, 26, 191, 198, negative
105, 54, 96, 185, 57, 10, 219, 30, 25, 170, 231, 706, 217, 75, 5, 12, 187, 195, negative
81, 38, 53, 123, 58, 6, 134, 51, 18, 128, 147, 259, 148, 83, 10, 6, 177, 184, negative
101, 53, 103, 203, 63, 9, 195, 34, 22, 162, 210, 571, 210, 68, 5, 5, 191, 198, negative
84, 37, 70, 145, 62, 9, 136, 48, 18, 134, 159, 280, 140, 68, 11, 9, 194, 202, negative
105, 53, 105, 184, 57, 11, 211, 31, 24, 168, 224, 661, 218, 71, 0, 15, 186, 197, negative
93, 45, 81, 177, 64, 7, 160, 41, 20, 147, 180, 383, 188, 70, 11, 11, 192, 199, negative
98, 55, 108, 168, 53, 11, 224, 30, 25, 178, 231, 737, 217, 73, 8, 30, 187, 198, negative
96, 40, 78, 170, 58, 7, 174, 38, 21, 139, 197, 455, 160, 68, 3, 29, 191, 200, negative
106, 52, 101, 213, 64, 11, 201, 33, 23, 158, 214, 607, 204, 65, 2, 4, 192, 204, negative
86, 37, 69, 150, 63, 8, 138, 48, 18, 134, 163, 284, 124, 71, 1, 6, 189, 195, negative
109, 54, 103, 220, 66, 11, 214, 31, 24, 167, 229, 677, 212, 70, 1, 23, 188, 201, negative
86, 44, 78, 164, 68, 9, 142, 46, 18, 147, 168, 305, 171, 70, 1, 11, 190, 201, negative
89, 47, 81, 147, 64, 11, 156, 44, 20, 163, 170, 352, 188, 76, 6, 13, 184, 193, negative
76, 38, 58, 125, 58, 5, 133, 51, 18, 127, 152, 259, 145, 87, 0, 21, 177, 184, negative
94, 46, 79, 181, 62, 8, 167, 40, 20, 148, 190, 418, 193, 67, 12, 15, 191, 198, negative
91, 38, 76, 172, 61, 8, 167, 40, 20, 134, 196, 415, 145, 71, 0, 28, 189, 198, negative
97, 53, 105, 225, 71, 12, 221, 30, 25, 167, 226, 713, 202, 70, 3, 20, 186, 200, negative
87, 45, 82, 164, 60, 8, 156, 42, 19, 144, 181, 366, 174, 70, 2, 2, 190, 196, negative
109, 54, 103, 205, 63, 11, 222, 30, 25, 175, 229, 720, 213, 71, 6, 14, 187, 200, negative
100, 51, 109, 224, 67, 9, 217, 30, 24, 162, 238, 704, 206, 72, 6, 18, 189, 199, negative
85, 40, 66, 136, 58, 6, 142, 48, 19, 137, 164, 295, 164, 77, 2, 22, 182, 186, negative
88, 44, 84, 135, 55, 12, 155, 44, 20, 158, 176, 351, 164, 75, 7, 11, 183, 195, negative
87, 36, 53, 117, 58, 4, 118, 57, 17, 125, 138, 205, 138, 85, 9, 15, 180, 183, negative
93, 44, 98, 197, 62, 11, 183, 36, 22, 146, 202, 505, 152, 64, 4, 14, 195, 204, negative
99, 52, 104, 177, 55, 10, 210, 32, 24, 166, 219, 657, 215, 73, 3, 2, 187, 194, negative
92, 46, 82, 170, 58, 8, 165, 40, 20, 149, 181, 409, 164, 61, 8, 11, 200, 208, negative
98, 47, 109, 202, 59, 11, 199, 34, 23, 154, 207, 586, 165, 61, 1, 33, 194, 208, negative
92, 43, 69, 158, 56, 7, 149, 44, 19, 143, 170, 333, 168, 63, 14, 18, 198, 203, negative
96, 45, 101, 201, 66, 9, 192, 34, 22, 143, 218, 552, 195, 73, 3, 19, 189, 197, negative
92, 38, 74, 178, 62, 9, 161, 41, 20, 135, 181, 388, 132, 63, 7, 29, 197, 206, negative
90, 37, 80, 171, 58, 9, 157, 42, 20, 132, 172, 373, 115, 60, 3, 18, 201, 209, negative
112, 50, 110, 186, 56, 11, 214, 31, 24, 159, 232, 676, 203, 71, 18, 27, 191, 202, negative
105, 54, 106, 215, 68, 10, 208, 32, 24, 166, 217, 640, 218, 69, 14, 23, 189, 199, negative
89, 40, 60, 131, 56, 6, 118, 56, 17, 137, 143, 209, 153, 65, 10, 8, 193, 199, negative
95, 51, 96, 196, 63, 9, 190, 35, 22, 161, 208, 543, 235, 68, 13, 0, 191, 198, negative
97, 44, 95, 202, 66, 9, 188, 35, 22, 144, 216, 526, 175, 72, 15, 11, 190, 197, negative
83, 40, 53, 114, 53, 6, 132, 53, 18, 140, 142, 247, 157, 86, 8, 7, 176, 183, negative
108, 54, 103, 212, 65, 11, 208, 32, 24, 162, 228, 648, 240, 71, 9, 0, 189, 197, negative
91, 36, 77, 157, 56, 7, 155, 42, 19, 126, 177, 361, 123, 65, 8, 15, 195, 201, negative
85, 45, 80, 154, 64, 9, 147, 45, 19, 148, 169, 324, 174, 71, 1, 4, 188, 199, negative
90, 46, 80, 143, 62, 11, 159, 43, 20, 156, 169, 366, 186, 74, 17, 7, 185, 193, negative
94, 38, 88, 179, 60, 7, 170, 39, 21, 131, 188, 435, 144, 66, 2, 28, 195, 204, negative
101, 53, 108, 184, 54, 12, 216, 31, 24, 172, 220, 685, 187, 68, 4, 24, 190, 201, negative
98, 39, 81, 191, 64, 9, 166, 40, 20, 138, 184, 415, 131, 62, 8, 19, 197, 205, negative
97, 41, 88, 184, 59, 9, 175, 38, 21, 140, 192, 459, 147, 63, 1, 5, 196, 205, negative
89, 47, 83, 322, 133, 48, 158, 43, 20, 163, 229, 364, 176, 97, 0, 14, 184, 194, negative
119, 54, 106, 220, 65, 12, 213, 31, 24, 167, 223, 675, 232, 66, 20, 1, 192, 202, negative
88, 40, 55, 114, 53, 7, 132, 53, 18, 139, 142, 249, 158, 87, 0, 7, 176, 183, negative
95, 42, 96, 197, 65, 9, 178, 37, 21, 141, 199, 474, 149, 67, 1, 29, 193, 200, negative
96, 44, 85, 166, 66, 10, 155, 43, 19, 150, 167, 355, 159, 67, 3, 10, 192, 202, negative
89, 38, 77, 161, 62, 7, 149, 45, 19, 129, 174, 327, 153, 71, 6, 21, 188, 193, negative
104, 54, 91, 209, 67, 11, 218, 31, 24, 170, 223, 697, 196, 74, 4, 21, 187, 196, negative
100, 43, 92, 197, 62, 10, 180, 36, 21, 143, 200, 489, 153, 64, 6, 9, 195, 205, negative
98, 44, 88, 176, 67, 10, 158, 43, 20, 149, 173, 367, 154, 66, 14, 9, 194, 202, negative
89, 40, 77, 159, 65, 9, 144, 46, 19, 141, 168, 314, 143, 70, 0, 5, 190, 200, negative
95, 41, 82, 170, 65, 9, 145, 46, 19, 145, 163, 314, 140, 64, 4, 8, 199, 207, negative
98, 44, 78, 160, 63, 8, 142, 47, 18, 148, 160, 300, 171, 63, 19, 2, 201, 207, negative
105, 54, 108, 234, 70, 12, 215, 31, 24, 168, 226, 687, 228, 68, 4, 22, 189, 201, negative
82, 43, 70, 250, 105, 55, 139, 48, 18, 145, 231, 289, 172, 99, 4, 9, 190, 199, negative
