@relation  winequality-red-3_vs_5
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
7.9, 0.72, 0.01, 1.9, 0.076, 7.0, 32.0, 0.99668, 3.39, 0.54, 9.6, negative
9.3, 0.715, 0.24, 2.1, 0.07, 5.0, 20.0, 0.9966, 3.12, 0.59, 9.9, negative
9.0, 0.54, 0.49, 2.9, 0.094, 41.0, 110.0, 0.9982, 3.08, 0.61, 9.2, negative
6.9, 0.52, 0.25, 2.6, 0.081, 10.0, 37.0, 0.99685, 3.46, 0.5, 11.0, negative
8.9, 0.62, 0.18, 3.8, 0.176, 52.0, 145.0, 0.9986, 3.16, 0.88, 9.2, negative
8.6, 0.49, 0.51, 2.0, 0.422, 16.0, 62.0, 0.9979, 3.03, 1.17, 9.0, negative
9.6, 0.41, 0.37, 2.3, 0.091, 10.0, 23.0, 0.99786, 3.24, 0.56, 10.5, negative
6.8, 0.77, 0.0, 1.8, 0.066, 34.0, 52.0, 0.9976, 3.62, 0.68, 9.9, negative
10.6, 0.36, 0.59, 2.2, 0.152, 6.0, 18.0, 0.9986, 3.04, 1.05, 9.4, negative
7.1, 0.62, 0.06, 1.3, 0.07, 5.0, 12.0, 0.9942, 3.17, 0.48, 9.8, negative
7.7, 0.56, 0.2, 2.0, 0.075, 9.0, 39.0, 0.9987, 3.48, 0.62, 9.3, negative
7.6, 0.41, 0.33, 2.5, 0.078, 6.0, 23.0, 0.9957, 3.3, 0.58, 11.2, negative
9.7, 0.55, 0.17, 2.9, 0.087, 20.0, 53.0, 1.0004, 3.14, 0.61, 9.4, negative
10.8, 0.89, 0.3, 2.6, 0.132, 7.0, 60.0, 0.99786, 2.99, 1.18, 10.2, negative
9.9, 0.5, 0.5, 13.8, 0.205, 48.0, 82.0, 1.00242, 3.16, 0.75, 8.8, negative
7.6, 0.41, 0.49, 2.0, 0.088, 16.0, 43.0, 0.998, 3.48, 0.64, 9.1, negative
8.3, 0.65, 0.1, 2.9, 0.089, 17.0, 40.0, 0.99803, 3.29, 0.55, 9.5, negative
7.5, 0.4, 0.18, 1.6, 0.079, 24.0, 58.0, 0.9965, 3.34, 0.58, 9.4, negative
8.3, 0.615, 0.22, 2.6, 0.087, 6.0, 19.0, 0.9982, 3.26, 0.61, 9.3, negative
8.0, 0.6, 0.08, 2.6, 0.056, 3.0, 7.0, 0.99286, 3.22, 0.37, 13.0, negative
8.0, 0.59, 0.05, 2.0, 0.089, 12.0, 32.0, 0.99735, 3.36, 0.61, 10.0, negative
8.2, 0.57, 0.26, 2.2, 0.06, 28.0, 65.0, 0.9959, 3.3, 0.43, 10.1, negative
7.8, 0.6, 0.26, 2.0, 0.08, 31.0, 131.0, 0.99622, 3.21, 0.52, 9.9, negative
8.2, 0.56, 0.23, 3.4, 0.078, 14.0, 104.0, 0.9976, 3.28, 0.62, 9.4, negative
7.0, 0.655, 0.16, 2.1, 0.074, 8.0, 25.0, 0.99606, 3.37, 0.55, 9.7, negative
7.0, 0.685, 0.0, 1.9, 0.067, 40.0, 63.0, 0.9979, 3.6, 0.81, 9.9, negative
7.4, 0.41, 0.24, 1.8, 0.066, 18.0, 47.0, 0.9956, 3.37, 0.62, 10.4, negative
8.1, 0.67, 0.55, 1.8, 0.117, 32.0, 141.0, 0.9968, 3.17, 0.62, 9.4, negative
7.5, 0.58, 0.03, 4.1, 0.08, 27.0, 46.0, 0.99592, 3.02, 0.47, 9.2, negative
7.1, 0.68, 0.0, 2.2, 0.073, 12.0, 22.0, 0.9969, 3.48, 0.5, 9.3, negative
8.3, 0.54, 0.24, 3.4, 0.076, 16.0, 112.0, 0.9976, 3.27, 0.61, 9.4, negative
6.8, 0.61, 0.2, 1.8, 0.077, 11.0, 65.0, 0.9971, 3.54, 0.58, 9.3, negative
7.6, 0.79, 0.21, 2.3, 0.087, 21.0, 68.0, 0.9955, 3.12, 0.44, 9.2, negative
8.0, 0.81, 0.25, 3.4, 0.076, 34.0, 85.0, 0.99668, 3.19, 0.42, 9.2, negative
6.9, 0.63, 0.33, 6.7, 0.235, 66.0, 115.0, 0.99787, 3.22, 0.56, 9.5, negative
9.3, 0.48, 0.29, 2.1, 0.127, 6.0, 16.0, 0.9968, 3.22, 0.72, 11.2, negative
6.6, 0.66, 0.0, 3.0, 0.115, 21.0, 31.0, 0.99629, 3.45, 0.63, 10.3, negative
9.3, 0.655, 0.26, 2.0, 0.096, 5.0, 35.0, 0.99738, 3.25, 0.42, 9.6, negative
9.6, 0.6, 0.5, 2.3, 0.079, 28.0, 71.0, 0.9997, 3.5, 0.57, 9.7, negative
9.0, 0.48, 0.32, 2.8, 0.084, 21.0, 122.0, 0.9984, 3.32, 0.62, 9.4, negative
6.8, 0.67, 0.02, 1.8, 0.05, 5.0, 11.0, 0.9962, 3.48, 0.52, 9.5, negative
8.8, 0.41, 0.64, 2.2, 0.093, 9.0, 42.0, 0.9986, 3.54, 0.66, 10.5, negative
7.2, 0.61, 0.08, 4.0, 0.082, 26.0, 108.0, 0.99641, 3.25, 0.51, 9.4, negative
7.5, 0.77, 0.2, 8.1, 0.098, 30.0, 92.0, 0.99892, 3.2, 0.58, 9.2, negative
8.7, 0.625, 0.16, 2.0, 0.101, 13.0, 49.0, 0.9962, 3.14, 0.57, 11.0, negative
10.0, 0.35, 0.45, 2.5, 0.092, 20.0, 88.0, 0.99918, 3.15, 0.43, 9.4, negative
8.4, 1.035, 0.15, 6.0, 0.073, 11.0, 54.0, 0.999, 3.37, 0.49, 9.9, negative
8.7, 0.82, 0.02, 1.2, 0.07, 36.0, 48.0, 0.9952, 3.2, 0.58, 9.8, negative
7.2, 0.58, 0.03, 2.3, 0.077, 7.0, 28.0, 0.99568, 3.35, 0.52, 10.0, negative
7.4, 0.64, 0.17, 5.4, 0.168, 52.0, 98.0, 0.99736, 3.28, 0.5, 9.5, negative
9.5, 0.86, 0.26, 1.9, 0.079, 13.0, 28.0, 0.99712, 3.25, 0.62, 10.0, negative
6.9, 0.63, 0.02, 1.9, 0.078, 18.0, 30.0, 0.99712, 3.4, 0.75, 9.8, negative
12.5, 0.38, 0.6, 2.6, 0.081, 31.0, 72.0, 0.9996, 3.1, 0.73, 10.5, negative
9.0, 0.785, 0.24, 1.7, 0.078, 10.0, 21.0, 0.99692, 3.29, 0.67, 10.0, negative
7.9, 0.69, 0.21, 2.1, 0.08, 33.0, 141.0, 0.9962, 3.25, 0.51, 9.9, negative
7.7, 0.6, 0.0, 2.6, 0.055, 7.0, 13.0, 0.99639, 3.38, 0.56, 10.8, negative
