@relation  winequality-red-3_vs_5
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
8.1, 0.56, 0.28, 1.7, 0.368, 16.0, 56.0, 0.9968, 3.11, 1.28, 9.3, negative
7.4, 0.61, 0.01, 2.0, 0.074, 13.0, 38.0, 0.99748, 3.48, 0.65, 9.8, negative
7.2, 0.65, 0.02, 2.3, 0.094, 5.0, 31.0, 0.9993, 3.67, 0.8, 9.7, negative
7.3, 0.67, 0.05, 3.6, 0.107, 6.0, 20.0, 0.9972, 3.4, 0.63, 10.1, negative
8.9, 0.595, 0.41, 7.9, 0.086, 30.0, 109.0, 0.9998, 3.27, 0.57, 9.3, negative
6.9, 0.52, 0.25, 2.6, 0.081, 10.0, 37.0, 0.99685, 3.46, 0.5, 11.0, negative
8.8, 0.37, 0.48, 2.1, 0.097, 39.0, 145.0, 0.9975, 3.04, 1.03, 9.3, negative
7.3, 0.585, 0.18, 2.4, 0.078, 15.0, 60.0, 0.99638, 3.31, 0.54, 9.8, negative
6.8, 0.68, 0.21, 2.1, 0.07, 9.0, 23.0, 0.99546, 3.38, 0.6, 10.3, negative
10.4, 0.64, 0.24, 2.8, 0.105, 29.0, 53.0, 0.9998, 3.24, 0.67, 9.9, negative
12.3, 0.39, 0.63, 2.3, 0.091, 6.0, 18.0, 1.0004, 3.16, 0.49, 9.5, negative
6.4, 0.4, 0.23, 1.6, 0.066, 5.0, 12.0, 0.9958, 3.34, 0.56, 9.2, negative
7.5, 0.52, 0.11, 1.5, 0.079, 11.0, 39.0, 0.9968, 3.42, 0.58, 9.6, negative
10.6, 0.28, 0.39, 15.5, 0.069, 6.0, 23.0, 1.0026, 3.12, 0.66, 9.2, negative
9.6, 0.5, 0.36, 2.8, 0.116, 26.0, 55.0, 0.99722, 3.18, 0.68, 10.9, negative
9.1, 0.66, 0.15, 3.2, 0.097, 9.0, 59.0, 0.99976, 3.28, 0.54, 9.6, negative
9.9, 0.5, 0.5, 13.8, 0.205, 48.0, 82.0, 1.00242, 3.16, 0.75, 8.8, negative
8.4, 0.56, 0.08, 2.1, 0.105, 16.0, 44.0, 0.9958, 3.13, 0.52, 11.0, negative
8.3, 0.65, 0.1, 2.9, 0.089, 17.0, 40.0, 0.99803, 3.29, 0.55, 9.5, negative
6.8, 0.69, 0.0, 5.6, 0.124, 21.0, 58.0, 0.9997, 3.46, 0.72, 10.2, negative
6.2, 0.58, 0.0, 1.6, 0.065, 8.0, 18.0, 0.9966, 3.56, 0.84, 9.4, negative
7.0, 0.59, 0.0, 1.7, 0.052, 3.0, 8.0, 0.996, 3.41, 0.47, 10.3, negative
6.4, 0.63, 0.21, 1.6, 0.08, 12.0, 32.0, 0.99689, 3.58, 0.66, 9.8, negative
9.2, 0.63, 0.21, 2.7, 0.097, 29.0, 65.0, 0.9988, 3.28, 0.58, 9.6, negative
7.8, 0.6, 0.26, 2.0, 0.08, 31.0, 131.0, 0.99622, 3.21, 0.52, 9.9, negative
7.3, 0.59, 0.26, 2.0, 0.08, 17.0, 104.0, 0.99584, 3.28, 0.52, 9.9, negative
7.5, 0.42, 0.32, 2.7, 0.067, 7.0, 25.0, 0.99628, 3.24, 0.44, 10.4, negative
6.8, 0.48, 0.08, 1.8, 0.074, 40.0, 64.0, 0.99529, 3.12, 0.49, 9.6, negative
7.8, 0.56, 0.19, 1.8, 0.104, 12.0, 47.0, 0.9964, 3.19, 0.93, 9.5, negative
9.3, 0.4, 0.49, 2.5, 0.085, 38.0, 142.0, 0.9978, 3.22, 0.55, 9.4, negative
8.2, 0.43, 0.29, 1.6, 0.081, 27.0, 45.0, 0.99603, 3.25, 0.54, 10.3, negative
8.4, 0.56, 0.04, 2.0, 0.082, 10.0, 22.0, 0.9976, 3.22, 0.44, 9.6, negative
8.9, 0.565, 0.34, 3.0, 0.093, 16.0, 112.0, 0.9998, 3.38, 0.61, 9.5, negative
6.7, 0.58, 0.08, 1.8, 0.097, 15.0, 65.0, 0.9959, 3.28, 0.54, 9.2, negative
7.0, 0.23, 0.4, 1.6, 0.063, 21.0, 67.0, 0.9952, 3.5, 0.63, 11.1, negative
9.7, 0.32, 0.54, 2.5, 0.094, 28.0, 83.0, 0.9984, 3.28, 0.82, 9.6, negative
7.4, 0.6, 0.26, 7.3, 0.07, 36.0, 121.0, 0.9982, 3.37, 0.49, 9.4, negative
11.3, 0.37, 0.41, 2.3, 0.088, 6.0, 16.0, 0.9988, 3.09, 0.8, 9.3, negative
7.3, 0.735, 0.0, 2.2, 0.08, 18.0, 28.0, 0.99765, 3.41, 0.6, 9.4, negative
9.3, 0.655, 0.26, 2.0, 0.096, 5.0, 35.0, 0.99738, 3.25, 0.42, 9.6, negative
9.6, 0.6, 0.5, 2.3, 0.079, 28.0, 71.0, 0.9997, 3.5, 0.57, 9.7, negative
8.4, 0.59, 0.29, 2.6, 0.109, 31.0, 119.0, 0.99801, 3.15, 0.5, 9.1, negative
8.7, 0.675, 0.1, 1.6, 0.09, 4.0, 11.0, 0.99745, 3.31, 0.65, 9.55, negative
8.8, 0.41, 0.64, 2.2, 0.093, 9.0, 42.0, 0.9986, 3.54, 0.66, 10.5, negative
6.7, 0.64, 0.23, 2.1, 0.08, 11.0, 119.0, 0.99538, 3.36, 0.7, 10.9, negative
7.5, 0.77, 0.2, 8.1, 0.098, 30.0, 92.0, 0.99892, 3.2, 0.58, 9.2, negative
7.6, 0.46, 0.11, 2.6, 0.079, 12.0, 49.0, 0.9968, 3.21, 0.57, 10.0, negative
9.3, 0.61, 0.26, 3.4, 0.09, 25.0, 87.0, 0.99975, 3.24, 0.62, 9.7, negative
8.3, 0.715, 0.15, 1.8, 0.089, 10.0, 52.0, 0.9968, 3.23, 0.77, 9.5, negative
8.5, 0.46, 0.59, 1.4, 0.414, 16.0, 45.0, 0.99702, 3.03, 1.34, 9.2, negative
9.6, 0.68, 0.24, 2.2, 0.087, 5.0, 28.0, 0.9988, 3.14, 0.6, 10.2, negative
11.6, 0.42, 0.53, 3.3, 0.105, 33.0, 98.0, 1.001, 3.2, 0.95, 9.2, negative
6.1, 0.715, 0.1, 2.6, 0.053, 13.0, 27.0, 0.99362, 3.57, 0.5, 11.9, negative
7.3, 0.38, 0.21, 2.0, 0.08, 7.0, 35.0, 0.9961, 3.33, 0.47, 9.5, negative
6.4, 0.57, 0.14, 3.9, 0.07, 27.0, 73.0, 0.99669, 3.32, 0.48, 9.2, negative
9.0, 0.785, 0.24, 1.7, 0.078, 10.0, 21.0, 0.99692, 3.29, 0.67, 10.0, negative
9.8, 0.88, 0.25, 2.5, 0.104, 35.0, 155.0, 1.001, 3.41, 0.67, 11.2, negative
7.1, 0.72, 0.0, 1.8, 0.123, 6.0, 14.0, 0.99627, 3.45, 0.58, 9.8, negative
