@relation  winequality-red-3_vs_5
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
7.7, 0.39, 0.12, 1.7, 0.097, 19.0, 27.0, 0.99596, 3.16, 0.49, 9.4, negative
6.9, 0.67, 0.06, 2.1, 0.08, 8.0, 33.0, 0.99845, 3.68, 0.71, 9.6, negative
7.1, 0.36, 0.3, 1.6, 0.08, 35.0, 70.0, 0.99693, 3.44, 0.5, 9.4, negative
9.2, 0.43, 0.49, 2.4, 0.086, 23.0, 116.0, 0.9976, 3.23, 0.64, 9.5, negative
7.2, 0.725, 0.05, 4.65, 0.086, 4.0, 11.0, 0.9962, 3.41, 0.39, 10.9, negative
7.5, 0.49, 0.19, 1.9, 0.076, 10.0, 44.0, 0.9957, 3.39, 0.54, 9.7, negative
7.3, 0.69, 0.32, 2.2, 0.069, 35.0, 104.0, 0.99632, 3.33, 0.51, 9.5, negative
10.0, 0.38, 0.38, 1.6, 0.169, 27.0, 90.0, 0.99914, 3.15, 0.65, 8.5, negative
8.0, 0.43, 0.36, 2.3, 0.075, 10.0, 48.0, 0.9976, 3.34, 0.46, 9.4, negative
9.7, 0.69, 0.32, 2.5, 0.088, 22.0, 91.0, 0.9979, 3.29, 0.62, 10.1, negative
7.1, 0.43, 0.17, 1.8, 0.082, 27.0, 51.0, 0.99634, 3.49, 0.64, 10.4, negative
9.9, 0.54, 0.45, 2.3, 0.071, 16.0, 40.0, 0.9991, 3.39, 0.62, 9.4, negative
10.8, 0.5, 0.46, 2.5, 0.073, 5.0, 27.0, 1.0001, 3.05, 0.64, 9.5, negative
5.0, 1.04, 0.24, 1.6, 0.05, 32.0, 96.0, 0.9934, 3.74, 0.62, 11.5, negative
6.0, 0.5, 0.0, 1.4, 0.057, 15.0, 26.0, 0.99448, 3.36, 0.45, 9.5, negative
8.8, 0.685, 0.26, 1.6, 0.088, 16.0, 23.0, 0.99694, 3.32, 0.47, 9.4, negative
6.7, 0.75, 0.12, 2.0, 0.086, 12.0, 80.0, 0.9958, 3.38, 0.52, 10.1, negative
11.4, 0.46, 0.5, 2.7, 0.122, 4.0, 17.0, 1.0006, 3.13, 0.7, 10.2, negative
8.4, 0.65, 0.6, 2.1, 0.112, 12.0, 90.0, 0.9973, 3.2, 0.52, 9.2, negative
6.7, 0.675, 0.07, 2.4, 0.089, 17.0, 82.0, 0.9958, 3.35, 0.54, 10.1, negative
