@relation  winequality-red-3_vs_5
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
5.3, 0.715, 0.19, 1.5, 0.161, 7.0, 62.0, 0.99395, 3.62, 0.61, 11.0, negative
9.9, 0.74, 0.19, 5.8, 0.111, 33.0, 76.0, 0.99878, 3.14, 0.55, 9.4, negative
7.2, 0.73, 0.02, 2.5, 0.076, 16.0, 42.0, 0.9972, 3.44, 0.52, 9.3, negative
8.3, 0.65, 0.1, 2.9, 0.089, 17.0, 40.0, 0.99803, 3.29, 0.55, 9.5, negative
7.8, 0.43, 0.32, 2.8, 0.08, 29.0, 58.0, 0.9974, 3.31, 0.64, 10.3, negative
12.7, 0.6, 0.49, 2.8, 0.075, 5.0, 19.0, 0.9994, 3.14, 0.57, 11.4, negative
8.6, 0.37, 0.65, 6.4, 0.08, 3.0, 8.0, 0.99817, 3.27, 0.58, 11.0, negative
10.0, 0.73, 0.43, 2.3, 0.059, 15.0, 31.0, 0.9966, 3.15, 0.57, 11.0, negative
9.3, 0.32, 0.57, 2.0, 0.074, 27.0, 65.0, 0.9969, 3.28, 0.79, 10.7, negative
8.6, 0.49, 0.29, 2.0, 0.11, 19.0, 133.0, 0.9972, 2.93, 1.98, 9.8, negative
9.0, 0.58, 0.25, 2.8, 0.075, 9.0, 104.0, 0.99779, 3.23, 0.57, 9.7, negative
11.0, 0.26, 0.68, 2.55, 0.085, 10.0, 25.0, 0.997, 3.18, 0.61, 11.8, negative
6.9, 0.765, 0.02, 2.3, 0.063, 35.0, 63.0, 0.9975, 3.57, 0.78, 9.9, negative
7.8, 0.56, 0.19, 1.8, 0.104, 12.0, 47.0, 0.9964, 3.19, 0.93, 9.5, negative
9.2, 0.53, 0.24, 2.6, 0.078, 28.0, 139.0, 0.99788, 3.21, 0.57, 9.5, negative
7.7, 0.62, 0.04, 3.8, 0.084, 25.0, 45.0, 0.9978, 3.34, 0.53, 9.5, negative
8.4, 0.56, 0.04, 2.0, 0.082, 10.0, 22.0, 0.9976, 3.22, 0.44, 9.6, negative
8.8, 0.47, 0.49, 2.9, 0.085, 17.0, 110.0, 0.9982, 3.29, 0.6, 9.8, negative
8.7, 0.78, 0.51, 1.7, 0.415, 12.0, 66.0, 0.99623, 3.0, 1.17, 9.2, negative
7.8, 0.43, 0.7, 1.9, 0.464, 22.0, 67.0, 0.9974, 3.13, 1.28, 9.4, negative
7.6, 0.49, 0.33, 1.9, 0.074, 27.0, 85.0, 0.99706, 3.41, 0.58, 9.0, negative
7.3, 0.59, 0.26, 7.2, 0.07, 35.0, 121.0, 0.9981, 3.37, 0.49, 9.4, negative
7.1, 0.48, 0.28, 2.8, 0.068, 6.0, 16.0, 0.99682, 3.24, 0.53, 10.3, negative
7.1, 0.67, 0.0, 2.3, 0.083, 18.0, 27.0, 0.99768, 3.44, 0.54, 9.4, negative
8.3, 0.43, 0.3, 3.4, 0.079, 7.0, 34.0, 0.99788, 3.36, 0.61, 10.5, negative
7.4, 0.53, 0.26, 2.0, 0.101, 16.0, 72.0, 0.9957, 3.15, 0.57, 9.4, negative
8.6, 0.38, 0.36, 3.0, 0.081, 30.0, 119.0, 0.997, 3.2, 0.56, 9.4, negative
7.6, 0.41, 0.24, 1.8, 0.08, 4.0, 11.0, 0.9962, 3.28, 0.59, 9.5, negative
8.8, 0.61, 0.14, 2.4, 0.067, 10.0, 42.0, 0.9969, 3.19, 0.59, 9.5, negative
9.0, 0.46, 0.23, 2.8, 0.092, 28.0, 104.0, 0.9983, 3.1, 0.56, 9.2, negative
7.7, 0.75, 0.27, 3.8, 0.11, 34.0, 89.0, 0.99664, 3.24, 0.45, 9.3, negative
6.8, 0.5, 0.11, 1.5, 0.075, 16.0, 49.0, 0.99545, 3.36, 0.79, 9.5, negative
7.2, 0.6, 0.04, 2.5, 0.076, 18.0, 88.0, 0.99745, 3.53, 0.55, 9.5, negative
8.3, 0.715, 0.15, 1.8, 0.089, 10.0, 52.0, 0.9968, 3.23, 0.77, 9.5, negative
6.1, 0.6, 0.08, 1.8, 0.071, 14.0, 45.0, 0.99336, 3.38, 0.54, 11.0, negative
9.6, 0.68, 0.24, 2.2, 0.087, 5.0, 28.0, 0.9988, 3.14, 0.6, 10.2, negative
6.2, 0.46, 0.29, 2.1, 0.074, 32.0, 98.0, 0.99578, 3.33, 0.62, 9.8, negative
6.6, 0.7, 0.08, 2.6, 0.106, 14.0, 27.0, 0.99665, 3.44, 0.58, 10.2, negative
7.0, 0.57, 0.02, 2.0, 0.072, 17.0, 26.0, 0.99575, 3.36, 0.61, 10.2, negative
7.4, 0.55, 0.22, 2.2, 0.106, 12.0, 72.0, 0.9959, 3.05, 0.63, 9.2, negative
9.2, 0.56, 0.18, 1.6, 0.078, 10.0, 21.0, 0.99576, 3.15, 0.49, 9.9, negative
5.6, 0.5, 0.09, 2.3, 0.049, 17.0, 99.0, 0.9937, 3.63, 0.63, 13.0, negative
7.2, 0.655, 0.03, 1.8, 0.078, 7.0, 12.0, 0.99587, 3.34, 0.39, 9.5, negative
