@relation  winequality-red-8_vs_6-7
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
6.2, 0.36, 0.24, 2.2, 0.095, 19.0, 42.0, 0.9946, 3.57, 0.57, 11.7, negative
7.4, 0.52, 0.13, 2.4, 0.078, 34.0, 61.0, 0.99528, 3.43, 0.59, 10.8, negative
10.0, 0.41, 0.45, 6.2, 0.071, 6.0, 14.0, 0.99702, 3.21, 0.49, 11.8, negative
8.4, 0.25, 0.39, 2.0, 0.041, 4.0, 10.0, 0.99386, 3.27, 0.71, 12.5, negative
7.2, 0.57, 0.05, 2.3, 0.081, 16.0, 36.0, 0.99564, 3.38, 0.6, 10.3, negative
10.0, 0.48, 0.24, 2.7, 0.102, 13.0, 32.0, 1.0, 3.28, 0.56, 10.0, negative
10.3, 0.53, 0.48, 2.5, 0.063, 6.0, 25.0, 0.9998, 3.12, 0.59, 9.3, negative
8.0, 0.725, 0.24, 2.8, 0.083, 10.0, 62.0, 0.99685, 3.35, 0.56, 10.0, negative
6.4, 0.79, 0.04, 2.2, 0.061, 11.0, 17.0, 0.99588, 3.53, 0.65, 10.4, negative
8.7, 0.54, 0.26, 2.5, 0.097, 7.0, 31.0, 0.9976, 3.27, 0.6, 9.3, negative
7.9, 0.3, 0.68, 8.3, 0.05, 37.5, 289.0, 0.99316, 3.01, 0.51, 12.3, negative
7.7, 0.26, 0.26, 2.0, 0.052, 19.0, 77.0, 0.9951, 3.15, 0.79, 10.9, negative
8.7, 0.54, 0.26, 2.5, 0.097, 7.0, 31.0, 0.9976, 3.27, 0.6, 9.3, negative
