@relation  winequality-red-8_vs_6-7
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
7.6, 0.51, 0.24, 2.4, 0.091, 8.0, 38.0, 0.998, 3.47, 0.66, 9.6, negative
7.9, 0.65, 0.01, 2.5, 0.078, 17.0, 38.0, 0.9963, 3.34, 0.74, 11.7, negative
9.3, 0.36, 0.39, 1.5, 0.08, 41.0, 55.0, 0.99652, 3.47, 0.73, 10.9, negative
6.2, 0.44, 0.39, 2.5, 0.077, 6.0, 14.0, 0.99555, 3.51, 0.69, 11.0, negative
9.1, 0.28, 0.46, 9.0, 0.114, 3.0, 9.0, 0.99901, 3.18, 0.6, 10.9, negative
6.8, 0.64, 0.0, 2.7, 0.123, 15.0, 33.0, 0.99538, 3.44, 0.63, 11.3, negative
7.8, 0.53, 0.04, 1.7, 0.076, 17.0, 31.0, 0.9964, 3.33, 0.56, 10.0, negative
15.0, 0.21, 0.44, 2.2, 0.075, 10.0, 24.0, 1.00005, 3.07, 0.84, 9.2, negative
8.2, 0.64, 0.27, 2.0, 0.095, 5.0, 77.0, 0.99747, 3.13, 0.62, 9.1, negative
9.9, 0.27, 0.49, 5.0, 0.082, 9.0, 17.0, 0.99484, 3.19, 0.52, 12.5, negative
7.5, 0.71, 0.0, 1.6, 0.092, 22.0, 31.0, 0.99635, 3.38, 0.58, 10.0, negative
5.1, 0.42, 0.0, 1.8, 0.044, 18.0, 88.0, 0.99157, 3.68, 0.73, 13.6, negative
6.9, 0.44, 0.0, 1.4, 0.07, 32.0, 38.0, 0.99438, 3.32, 0.58, 11.4, negative
