@relation  winequality-red-8_vs_6-7
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
10.5, 0.36, 0.47, 2.2, 0.074, 9.0, 23.0, 0.99638, 3.23, 0.76, 12.0, negative
6.6, 0.52, 0.08, 2.4, 0.07, 13.0, 26.0, 0.99358, 3.4, 0.72, 12.5, negative
12.6, 0.41, 0.54, 2.8, 0.103, 19.0, 41.0, 0.99939, 3.21, 0.76, 11.3, negative
7.1, 0.46, 0.2, 1.9, 0.077, 28.0, 54.0, 0.9956, 3.37, 0.64, 10.4, negative
8.7, 0.33, 0.38, 3.3, 0.063, 10.0, 19.0, 0.99468, 3.3, 0.73, 12.0, negative
11.5, 0.31, 0.51, 2.2, 0.079, 14.0, 28.0, 0.9982, 3.03, 0.93, 9.8, negative
11.3, 0.34, 0.45, 2.0, 0.082, 6.0, 15.0, 0.9988, 2.94, 0.66, 9.2, negative
7.4, 0.635, 0.1, 2.4, 0.08, 16.0, 33.0, 0.99736, 3.58, 0.69, 10.8, negative
8.2, 0.33, 0.39, 2.5, 0.074, 29.0, 48.0, 0.99528, 3.32, 0.88, 12.4, negative
6.3, 0.55, 0.15, 1.8, 0.077, 26.0, 35.0, 0.99314, 3.32, 0.82, 11.6, negative
7.8, 0.645, 0.0, 2.0, 0.082, 8.0, 16.0, 0.9964, 3.38, 0.59, 9.8, negative
6.8, 0.41, 0.31, 8.8, 0.084, 26.0, 45.0, 0.99824, 3.38, 0.64, 10.1, negative
8.3, 0.3, 0.49, 3.8, 0.09, 11.0, 24.0, 0.99498, 3.27, 0.64, 12.1, negative
10.4, 0.44, 0.73, 6.55, 0.074, 38.0, 76.0, 0.999, 3.17, 0.85, 12.0, negative
8.0, 0.38, 0.06, 1.8, 0.078, 12.0, 49.0, 0.99625, 3.37, 0.52, 9.9, negative
12.0, 0.38, 0.56, 2.1, 0.093, 6.0, 24.0, 0.99925, 3.14, 0.71, 10.9, negative
11.3, 0.36, 0.66, 2.4, 0.123, 3.0, 8.0, 0.99642, 3.2, 0.53, 11.9, negative
11.4, 0.26, 0.44, 3.6, 0.071, 6.0, 19.0, 0.9986, 3.12, 0.82, 9.3, negative
9.2, 0.31, 0.36, 2.2, 0.079, 11.0, 31.0, 0.99615, 3.33, 0.86, 12.0, negative
8.2, 0.32, 0.42, 2.3, 0.098, 3.0, 9.0, 0.99506, 3.27, 0.55, 12.3, negative
6.0, 0.51, 0.0, 2.1, 0.064, 40.0, 54.0, 0.995, 3.54, 0.93, 10.7, negative
9.4, 0.5, 0.34, 3.6, 0.082, 5.0, 14.0, 0.9987, 3.29, 0.52, 10.7, negative
8.9, 0.48, 0.53, 4.0, 0.101, 3.0, 10.0, 0.99586, 3.21, 0.59, 12.1, negative
8.2, 0.4, 0.44, 2.8, 0.089, 11.0, 43.0, 0.9975, 3.53, 0.61, 10.5, negative
5.8, 0.61, 0.11, 1.8, 0.066, 18.0, 28.0, 0.99483, 3.55, 0.66, 10.9, negative
7.0, 0.43, 0.3, 2.0, 0.085, 6.0, 39.0, 0.99346, 3.33, 0.46, 11.9, negative
8.9, 0.5, 0.21, 2.2, 0.088, 21.0, 39.0, 0.99692, 3.33, 0.83, 11.1, negative
9.3, 0.36, 0.39, 1.5, 0.08, 41.0, 55.0, 0.99652, 3.47, 0.73, 10.9, negative
8.3, 0.53, 0.0, 1.4, 0.07, 6.0, 14.0, 0.99593, 3.25, 0.64, 10.0, negative
11.1, 0.31, 0.53, 2.2, 0.06, 3.0, 10.0, 0.99572, 3.02, 0.83, 10.9, negative
6.4, 0.36, 0.53, 2.2, 0.23, 19.0, 35.0, 0.9934, 3.37, 0.93, 12.4, negative
11.7, 0.28, 0.47, 1.7, 0.054, 17.0, 32.0, 0.99686, 3.15, 0.67, 10.6, negative
6.9, 0.54, 0.04, 3.0, 0.077, 7.0, 27.0, 0.9987, 3.69, 0.91, 9.4, negative
6.4, 0.56, 0.15, 1.8, 0.078, 17.0, 65.0, 0.99294, 3.33, 0.6, 10.5, negative
6.6, 0.725, 0.09, 5.5, 0.117, 9.0, 17.0, 0.99655, 3.35, 0.49, 10.8, negative
7.9, 0.19, 0.42, 1.6, 0.057, 18.0, 30.0, 0.994, 3.29, 0.69, 11.2, negative
5.3, 0.47, 0.11, 2.2, 0.048, 16.0, 89.0, 0.99182, 3.54, 0.88, 13.5666666666667, negative
9.4, 0.24, 0.33, 2.3, 0.061, 52.0, 73.0, 0.99786, 3.47, 0.9, 10.2, negative
7.1, 0.59, 0.0, 2.1, 0.091, 9.0, 14.0, 0.99488, 3.42, 0.55, 11.5, negative
