@relation  winequality-red-8_vs_6-7
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
10.4, 0.55, 0.23, 2.7, 0.091, 18.0, 48.0, 0.9994, 3.22, 0.64, 10.3, negative
6.6, 0.58, 0.02, 2.0, 0.062, 37.0, 53.0, 0.99374, 3.35, 0.76, 11.6, negative
7.1, 0.6, 0.01, 2.3, 0.079, 24.0, 37.0, 0.99514, 3.4, 0.61, 10.9, negative
6.6, 0.52, 0.04, 2.2, 0.069, 8.0, 15.0, 0.9956, 3.4, 0.63, 9.4, negative
7.8, 0.645, 0.0, 2.0, 0.082, 8.0, 16.0, 0.9964, 3.38, 0.59, 9.8, negative
6.0, 0.42, 0.19, 2.0, 0.075, 22.0, 47.0, 0.99522, 3.39, 0.78, 10.0, negative
5.9, 0.29, 0.25, 13.4, 0.067, 72.0, 160.0, 0.99721, 3.33, 0.54, 10.3, negative
6.8, 0.49, 0.22, 2.3, 0.071, 13.0, 24.0, 0.99438, 3.41, 0.83, 11.3, negative
6.9, 0.605, 0.12, 10.7, 0.073, 40.0, 83.0, 0.9993, 3.45, 0.52, 9.4, negative
10.0, 0.49, 0.2, 11.0, 0.071, 13.0, 50.0, 1.0015, 3.16, 0.69, 9.2, negative
7.9, 0.34, 0.42, 2.0, 0.086, 8.0, 19.0, 0.99546, 3.35, 0.6, 11.4, negative
10.6, 0.44, 0.68, 4.1, 0.114, 6.0, 24.0, 0.997, 3.06, 0.66, 13.4, negative
7.6, 0.63, 0.03, 2.0, 0.08, 27.0, 43.0, 0.99578, 3.44, 0.64, 10.9, negative
7.4, 0.635, 0.1, 2.4, 0.08, 16.0, 33.0, 0.99736, 3.58, 0.69, 10.8, negative
8.3, 0.26, 0.42, 2.0, 0.08, 11.0, 27.0, 0.9974, 3.21, 0.8, 9.4, negative
7.4, 0.49, 0.27, 2.1, 0.071, 14.0, 25.0, 0.99388, 3.35, 0.63, 12.0, negative
7.7, 0.43, 0.25, 2.6, 0.073, 29.0, 63.0, 0.99615, 3.37, 0.58, 10.5, negative
9.8, 0.34, 0.39, 1.4, 0.066, 3.0, 7.0, 0.9947, 3.19, 0.55, 11.4, negative
9.8, 0.5, 0.49, 2.6, 0.25, 5.0, 20.0, 0.999, 3.31, 0.79, 10.7, negative
12.0, 0.39, 0.66, 3.0, 0.093, 12.0, 30.0, 0.9996, 3.18, 0.63, 10.8, negative
6.1, 0.56, 0.0, 2.2, 0.079, 6.0, 9.0, 0.9948, 3.59, 0.54, 11.5, negative
8.4, 0.62, 0.12, 1.8, 0.072, 38.0, 46.0, 0.99504, 3.38, 0.89, 11.8, negative
9.1, 0.37, 0.32, 2.1, 0.064, 4.0, 15.0, 0.99576, 3.3, 0.8, 11.2, negative
10.0, 0.49, 0.2, 11.0, 0.071, 13.0, 50.0, 1.0015, 3.16, 0.69, 9.2, negative
6.6, 0.5, 0.01, 1.5, 0.06, 17.0, 26.0, 0.9952, 3.4, 0.58, 9.8, negative
11.4, 0.6, 0.49, 2.7, 0.085, 10.0, 41.0, 0.9994, 3.15, 0.63, 10.5, negative
8.6, 0.22, 0.36, 1.9, 0.064, 53.0, 77.0, 0.99604, 3.47, 0.87, 11.0, negative
6.6, 0.895, 0.04, 2.3, 0.068, 7.0, 13.0, 0.99582, 3.53, 0.58, 10.8, negative
6.4, 0.36, 0.21, 2.2, 0.047, 26.0, 48.0, 0.99661, 3.47, 0.77, 9.7, negative
7.2, 0.38, 0.38, 2.8, 0.068, 23.0, 42.0, 0.99356, 3.34, 0.72, 12.9, negative
6.2, 0.36, 0.24, 2.2, 0.095, 19.0, 42.0, 0.9946, 3.57, 0.57, 11.7, negative
9.7, 0.31, 0.47, 1.6, 0.062, 13.0, 33.0, 0.9983, 3.27, 0.66, 10.0, negative
8.3, 0.26, 0.42, 2.0, 0.08, 11.0, 27.0, 0.9974, 3.21, 0.8, 9.4, negative
7.4, 0.52, 0.13, 2.4, 0.078, 34.0, 61.0, 0.99528, 3.43, 0.59, 10.8, negative
10.0, 0.41, 0.45, 6.2, 0.071, 6.0, 14.0, 0.99702, 3.21, 0.49, 11.8, negative
8.4, 0.25, 0.39, 2.0, 0.041, 4.0, 10.0, 0.99386, 3.27, 0.71, 12.5, negative
7.8, 0.58, 0.02, 2.0, 0.073, 9.0, 18.0, 0.9968, 3.36, 0.57, 9.5, negative
8.0, 0.715, 0.22, 2.3, 0.075, 13.0, 81.0, 0.99688, 3.24, 0.54, 9.5, negative
11.9, 0.695, 0.53, 3.4, 0.128, 7.0, 21.0, 0.9992, 3.17, 0.84, 12.2, negative
6.2, 0.51, 0.14, 1.9, 0.056, 15.0, 34.0, 0.99396, 3.48, 0.57, 11.5, negative
11.5, 0.315, 0.54, 2.1, 0.084, 5.0, 15.0, 0.9987, 2.98, 0.7, 9.2, negative
7.2, 0.57, 0.05, 2.3, 0.081, 16.0, 36.0, 0.99564, 3.38, 0.6, 10.3, negative
7.8, 0.735, 0.08, 2.4, 0.092, 10.0, 41.0, 0.9974, 3.24, 0.71, 9.8, negative
7.5, 0.52, 0.4, 2.2, 0.06, 12.0, 20.0, 0.99474, 3.26, 0.64, 11.8, negative
10.3, 0.53, 0.48, 2.5, 0.063, 6.0, 25.0, 0.9998, 3.12, 0.59, 9.3, negative
9.2, 0.43, 0.52, 2.3, 0.083, 14.0, 23.0, 0.9976, 3.35, 0.61, 11.3, negative
9.6, 0.32, 0.47, 1.4, 0.056, 9.0, 24.0, 0.99695, 3.22, 0.82, 10.3, negative
8.3, 0.26, 0.37, 1.4, 0.076, 8.0, 23.0, 0.9974, 3.26, 0.7, 9.6, negative
9.4, 0.4, 0.31, 2.2, 0.09, 13.0, 62.0, 0.9966, 3.07, 0.63, 10.5, negative
5.4, 0.835, 0.08, 1.2, 0.046, 13.0, 93.0, 0.9924, 3.57, 0.85, 13.0, negative
7.5, 0.51, 0.02, 1.7, 0.084, 13.0, 31.0, 0.99538, 3.36, 0.54, 10.5, negative
11.2, 0.28, 0.56, 1.9, 0.075, 17.0, 60.0, 0.998, 3.16, 0.58, 9.8, negative
6.5, 0.53, 0.06, 2.0, 0.063, 29.0, 44.0, 0.99489, 3.38, 0.83, 10.3, negative
6.4, 0.79, 0.04, 2.2, 0.061, 11.0, 17.0, 0.99588, 3.53, 0.65, 10.4, negative
7.9, 0.58, 0.23, 2.3, 0.076, 23.0, 94.0, 0.99686, 3.21, 0.58, 9.5, negative
9.4, 0.5, 0.34, 3.6, 0.082, 5.0, 14.0, 0.9987, 3.29, 0.52, 10.7, negative
7.9, 0.3, 0.68, 8.3, 0.05, 37.5, 289.0, 0.99316, 3.01, 0.51, 12.3, negative
7.7, 0.26, 0.26, 2.0, 0.052, 19.0, 77.0, 0.9951, 3.15, 0.79, 10.9, negative
7.1, 0.16, 0.44, 2.5, 0.068, 17.0, 31.0, 0.99328, 3.35, 0.54, 12.4, negative
7.8, 0.64, 0.1, 6.0, 0.115, 5.0, 11.0, 0.9984, 3.37, 0.69, 10.1, negative
6.6, 0.5, 0.0, 1.8, 0.062, 21.0, 28.0, 0.99352, 3.44, 0.55, 12.3, negative
7.7, 0.58, 0.01, 1.8, 0.088, 12.0, 18.0, 0.99568, 3.32, 0.56, 10.5, negative
7.5, 0.27, 0.34, 2.3, 0.05, 4.0, 8.0, 0.9951, 3.4, 0.64, 11.0, negative
12.7, 0.59, 0.45, 2.3, 0.082, 11.0, 22.0, 1.0, 3.0, 0.7, 9.3, negative
9.1, 0.28, 0.46, 9.0, 0.114, 3.0, 9.0, 0.99901, 3.18, 0.6, 10.9, negative
7.0, 0.36, 0.21, 2.3, 0.086, 20.0, 65.0, 0.99558, 3.4, 0.54, 10.1, negative
11.3, 0.36, 0.66, 2.4, 0.123, 3.0, 8.0, 0.99642, 3.2, 0.53, 11.9, negative
5.1, 0.42, 0.0, 1.8, 0.044, 18.0, 88.0, 0.99157, 3.68, 0.73, 13.6, negative
9.3, 0.49, 0.36, 1.7, 0.081, 3.0, 14.0, 0.99702, 3.27, 0.78, 10.9, negative
7.7, 0.61, 0.18, 2.4, 0.083, 6.0, 20.0, 0.9963, 3.29, 0.6, 10.2, negative
11.5, 0.18, 0.51, 4.0, 0.104, 4.0, 23.0, 0.9996, 3.28, 0.97, 10.1, negative
13.3, 0.34, 0.52, 3.2, 0.094, 17.0, 53.0, 1.0014, 3.05, 0.81, 9.5, negative
7.3, 0.52, 0.32, 2.1, 0.07, 51.0, 70.0, 0.99418, 3.34, 0.82, 12.9, negative
9.1, 0.5, 0.3, 1.9, 0.065, 8.0, 17.0, 0.99774, 3.32, 0.71, 10.5, negative
7.9, 0.65, 0.01, 2.5, 0.078, 17.0, 38.0, 0.9963, 3.34, 0.74, 11.7, negative
8.9, 0.29, 0.35, 1.9, 0.067, 25.0, 57.0, 0.997, 3.18, 1.36, 10.3, negative
8.9, 0.5, 0.21, 2.2, 0.088, 21.0, 39.0, 0.99692, 3.33, 0.83, 11.1, negative
11.5, 0.18, 0.51, 4.0, 0.104, 4.0, 23.0, 0.9996, 3.28, 0.97, 10.1, negative
5.9, 0.55, 0.1, 2.2, 0.062, 39.0, 51.0, 0.99512, 3.52, 0.76, 11.2, negative
7.5, 0.71, 0.0, 1.6, 0.092, 22.0, 31.0, 0.99635, 3.38, 0.58, 10.0, negative
8.9, 0.24, 0.39, 1.6, 0.074, 3.0, 10.0, 0.99698, 3.12, 0.59, 9.5, negative
8.9, 0.28, 0.45, 1.7, 0.067, 7.0, 12.0, 0.99354, 3.25, 0.55, 12.3, negative
6.2, 0.52, 0.08, 4.4, 0.071, 11.0, 32.0, 0.99646, 3.56, 0.63, 11.6, negative
6.3, 0.51, 0.13, 2.3, 0.076, 29.0, 40.0, 0.99574, 3.42, 0.75, 11.0, negative
8.2, 0.35, 0.33, 2.4, 0.076, 11.0, 47.0, 0.99599, 3.27, 0.81, 11.0, negative
6.6, 0.56, 0.14, 2.4, 0.064, 13.0, 29.0, 0.99397, 3.42, 0.62, 11.7, negative
11.1, 0.18, 0.48, 1.5, 0.068, 7.0, 15.0, 0.9973, 3.22, 0.64, 10.1, negative
12.8, 0.615, 0.66, 5.8, 0.083, 7.0, 42.0, 1.0022, 3.07, 0.73, 10.0, negative
8.4, 0.52, 0.22, 2.7, 0.084, 4.0, 18.0, 0.99682, 3.26, 0.57, 9.9, negative
7.6, 0.715, 0.0, 2.1, 0.068, 30.0, 35.0, 0.99533, 3.48, 0.65, 11.4, negative
8.0, 0.715, 0.22, 2.3, 0.075, 13.0, 81.0, 0.99688, 3.24, 0.54, 9.5, negative
7.2, 0.63, 0.0, 1.9, 0.097, 14.0, 38.0, 0.99675, 3.37, 0.58, 9.0, negative
6.3, 0.51, 0.13, 2.3, 0.076, 29.0, 40.0, 0.99574, 3.42, 0.75, 11.0, negative
7.2, 0.63, 0.0, 1.9, 0.097, 14.0, 38.0, 0.99675, 3.37, 0.58, 9.0, negative
8.8, 0.55, 0.04, 2.2, 0.119, 14.0, 56.0, 0.9962, 3.21, 0.6, 10.9, negative
6.5, 0.61, 0.0, 2.2, 0.095, 48.0, 59.0, 0.99541, 3.61, 0.7, 11.5, negative
5.9, 0.61, 0.08, 2.1, 0.071, 16.0, 24.0, 0.99376, 3.56, 0.77, 11.1, negative
11.8, 0.26, 0.52, 1.8, 0.071, 6.0, 10.0, 0.9968, 3.2, 0.72, 10.2, negative
8.4, 0.62, 0.12, 1.8, 0.072, 38.0, 46.0, 0.99504, 3.38, 0.89, 11.8, negative
