@relation  winequality-white-3_vs_7
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.009,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
6.5, 0.18, 0.33, 1.4, 0.029, 35.0, 138.0, 0.99114, 3.36, 0.6, 11.5, negative
6.1, 0.38, 0.42, 5.0, 0.016, 31.0, 113.0, 0.99007, 3.15, 0.31, 12.4, negative
6.6, 0.36, 0.28, 6.1, 0.029, 12.0, 93.0, 0.99054, 3.19, 0.27, 12.8, negative
6.6, 0.25, 0.3, 1.6, 0.046, 32.0, 134.0, 0.993, 3.42, 0.51, 10.1, negative
5.9, 0.34, 0.31, 2.0, 0.03, 38.0, 142.0, 0.98892, 3.4, 0.41, 12.9, negative
7.0, 0.15, 0.3, 13.3, 0.049, 46.0, 120.0, 0.99704, 3.2, 0.36, 9.5, negative
7.3, 0.19, 0.25, 1.4, 0.051, 41.0, 107.0, 0.99382, 3.53, 0.66, 10.5, negative
6.4, 0.125, 0.29, 5.85, 0.042, 24.0, 99.0, 0.992, 3.23, 0.32, 12.0, negative
6.5, 0.15, 0.44, 12.6, 0.052, 65.0, 158.0, 0.99688, 3.26, 0.7, 10.3, negative
7.1, 0.28, 0.44, 1.8, 0.032, 32.0, 107.0, 0.9907, 3.25, 0.48, 12.2, negative
8.1, 0.4, 0.32, 7.9, 0.031, 23.0, 118.0, 0.99176, 3.05, 0.46, 13.3, negative
7.7, 0.28, 0.33, 6.7, 0.037, 32.0, 155.0, 0.9951, 3.39, 0.62, 10.7, negative
5.8, 0.31, 0.32, 4.5, 0.024, 28.0, 94.0, 0.98906, 3.25, 0.52, 13.7, negative
6.7, 0.31, 0.3, 2.4, 0.038, 30.0, 83.0, 0.98867, 3.09, 0.36, 12.8, negative
7.0, 0.17, 0.33, 4.0, 0.034, 17.0, 127.0, 0.9934, 3.19, 0.39, 10.6, negative
6.6, 0.22, 0.37, 1.2, 0.059, 45.0, 199.0, 0.993, 3.37, 0.55, 10.3, negative
7.0, 0.3, 0.51, 13.6, 0.05, 40.0, 168.0, 0.9976, 3.07, 0.52, 9.6, negative
8.3, 0.26, 0.41, 9.2, 0.042, 41.0, 162.0, 0.9944, 3.1, 0.38, 12.0, negative
8.6, 0.2, 0.42, 1.5, 0.041, 35.0, 125.0, 0.9925, 3.11, 0.49, 11.4, negative
7.2, 0.35, 0.25, 5.6, 0.032, 23.0, 120.0, 0.99334, 2.93, 0.66, 10.3, negative
7.0, 0.32, 0.31, 6.4, 0.031, 38.0, 115.0, 0.99235, 3.38, 0.58, 12.2, negative
5.7, 0.43, 0.3, 5.7, 0.039, 24.0, 98.0, 0.992, 3.54, 0.61, 12.3, negative
8.2, 0.15, 0.48, 2.7, 0.052, 24.0, 190.0, 0.995, 3.5, 0.45, 10.9, negative
6.8, 0.18, 0.3, 12.8, 0.062, 19.0, 171.0, 0.99808, 3.0, 0.52, 9.0, negative
5.6, 0.24, 0.34, 2.0, 0.041, 14.0, 73.0, 0.98981, 3.04, 0.45, 11.6, negative
6.1, 0.44, 0.28, 4.25, 0.032, 43.0, 132.0, 0.9916, 3.26, 0.47, 11.2666666666667, negative
5.8, 0.28, 0.28, 4.2, 0.044, 52.0, 158.0, 0.992, 3.35, 0.44, 10.7, negative
6.3, 0.23, 0.21, 5.1, 0.035, 29.0, 142.0, 0.9942, 3.36, 0.33, 10.1, negative
5.9, 0.28, 0.39, 1.4, 0.031, 47.0, 147.0, 0.98836, 3.08, 0.64, 12.9, negative
6.2, 0.17, 0.28, 4.7, 0.037, 39.0, 133.0, 0.9931, 3.41, 0.46, 10.8, negative
7.3, 0.4, 0.28, 6.5, 0.037, 26.0, 97.0, 0.99148, 3.16, 0.58, 12.6, negative
6.1, 0.32, 0.24, 1.5, 0.036, 38.0, 124.0, 0.9898, 3.29, 0.42, 12.4, negative
6.6, 0.21, 0.6, 1.1, 0.135, 61.0, 144.0, 0.9927, 3.12, 0.39, 9.3, negative
7.4, 0.49, 0.24, 15.1, 0.03, 34.0, 153.0, 0.9953, 3.13, 0.51, 12.0, negative
5.3, 0.3, 0.3, 1.2, 0.029, 25.0, 93.0, 0.98742, 3.31, 0.4, 13.6, negative
6.5, 0.18, 0.41, 14.2, 0.039, 47.0, 129.0, 0.99678, 3.28, 0.72, 10.3, negative
5.0, 0.27, 0.32, 4.5, 0.032, 58.0, 178.0, 0.98956, 3.45, 0.31, 12.6, negative
7.5, 0.24, 0.49, 9.4, 0.048, 50.0, 149.0, 0.9962, 3.17, 0.59, 10.5, negative
7.1, 0.16, 0.36, 1.2, 0.043, 21.0, 90.0, 0.9925, 3.16, 0.42, 11.0, negative
5.8, 0.26, 0.18, 1.2, 0.031, 40.0, 114.0, 0.9908, 3.42, 0.4, 11.0, negative
7.2, 0.37, 0.15, 2.0, 0.029, 27.0, 87.0, 0.9903, 3.3, 0.59, 12.6, negative
6.9, 0.19, 0.4, 1.4, 0.036, 14.0, 55.0, 0.9909, 3.08, 0.68, 11.5, negative
6.5, 0.08, 0.33, 1.9, 0.028, 23.0, 93.0, 0.991, 3.34, 0.7, 12.0, negative
6.9, 0.18, 0.36, 1.3, 0.036, 40.0, 117.0, 0.9934, 3.27, 0.95, 9.5, negative
6.0, 0.24, 0.27, 1.9, 0.048, 40.0, 170.0, 0.9938, 3.64, 0.54, 10.0, negative
6.6, 0.22, 0.35, 1.4, 0.05, 23.0, 83.0, 0.99019, 3.17, 0.48, 12.0, negative
6.8, 0.19, 0.32, 7.6, 0.049, 37.0, 107.0, 0.99332, 3.12, 0.44, 10.7, negative
7.9, 0.46, 0.32, 4.1, 0.033, 40.0, 138.0, 0.9912, 3.18, 0.44, 12.8, negative
6.4, 0.105, 0.29, 1.1, 0.035, 44.0, 140.0, 0.99142, 3.17, 0.55, 10.7, negative
7.4, 0.22, 0.27, 1.6, 0.057, 45.0, 98.0, 0.99299, 3.29, 0.44, 9.9, negative
7.2, 0.26, 0.24, 7.0, 0.023, 19.0, 130.0, 0.99176, 3.14, 0.49, 12.8, negative
7.1, 0.2, 0.36, 11.6, 0.042, 45.0, 124.0, 0.997, 2.92, 0.59, 9.5, negative
7.2, 0.19, 0.31, 6.3, 0.034, 17.0, 103.0, 0.99305, 3.15, 0.52, 11.4, negative
6.5, 0.28, 0.29, 2.7, 0.038, 26.0, 107.0, 0.9912, 3.32, 0.41, 11.6, negative
7.4, 0.25, 0.28, 7.25, 0.028, 14.0, 78.0, 0.99238, 2.94, 0.37, 11.5, negative
4.8, 0.17, 0.28, 2.9, 0.03, 22.0, 111.0, 0.9902, 3.38, 0.34, 11.3, negative
6.8, 0.475, 0.33, 3.95, 0.047, 16.0, 81.0, 0.98988, 3.23, 0.53, 13.4, negative
6.7, 0.28, 0.34, 8.9, 0.048, 32.0, 111.0, 0.99455, 3.25, 0.54, 11.0, negative
8.0, 0.42, 0.36, 5.0, 0.037, 34.0, 101.0, 0.992, 3.13, 0.57, 12.3, negative
5.8, 0.3, 0.38, 4.9, 0.039, 22.0, 86.0, 0.98963, 3.23, 0.58, 13.1, negative
6.6, 0.25, 0.39, 1.45, 0.04, 40.0, 89.0, 0.9911, 3.35, 0.4, 11.4, negative
5.8, 0.29, 0.21, 2.6, 0.025, 12.0, 120.0, 0.9894, 3.39, 0.79, 14.0, negative
7.0, 0.17, 0.31, 4.8, 0.034, 34.0, 132.0, 0.9944, 3.36, 0.48, 9.6, negative
7.1, 0.13, 0.29, 15.5, 0.064, 56.0, 115.5, 0.99737, 3.16, 0.41, 9.7, negative
7.6, 0.2, 0.26, 4.8, 0.033, 26.0, 76.0, 0.99076, 2.98, 0.49, 12.3, negative
5.6, 0.2, 0.66, 10.2, 0.043, 78.0, 175.0, 0.9945, 2.98, 0.43, 10.4, negative
8.2, 0.42, 0.29, 4.1, 0.03, 31.0, 100.0, 0.9911, 3.0, 0.32, 12.8, negative
7.0, 0.15, 0.28, 14.7, 0.051, 29.0, 149.0, 0.99792, 2.96, 0.39, 9.0, negative
7.4, 0.16, 0.27, 15.5, 0.05, 25.0, 135.0, 0.9984, 2.9, 0.43, 8.7, negative
7.1, 0.12, 0.3, 3.1, 0.018, 15.0, 37.0, 0.99004, 3.02, 0.52, 11.9, negative
