@relation  winequality-white-3_vs_7
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.009,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
7.0, 0.24, 0.35, 1.0, 0.032, 42.0, 104.0, 0.98988, 3.16, 0.37, 11.7, negative
7.0, 0.11, 0.32, 4.6, 0.057, 59.0, 144.0, 0.9956, 3.55, 0.44, 9.4, negative
6.5, 0.24, 0.36, 2.2, 0.027, 36.0, 134.0, 0.9898, 3.28, 0.36, 12.5, negative
6.8, 0.37, 0.28, 4.0, 0.03, 29.0, 79.0, 0.99, 3.23, 0.46, 12.4, negative
6.8, 0.13, 0.39, 1.4, 0.034, 19.0, 102.0, 0.99121, 3.23, 0.6, 11.3, negative
6.8, 0.36, 0.24, 4.6, 0.039, 24.0, 124.0, 0.9909, 3.27, 0.34, 12.6, negative
7.2, 0.25, 0.28, 14.4, 0.055, 55.0, 205.0, 0.9986, 3.12, 0.38, 9.0, negative
7.7, 0.44, 0.24, 11.2, 0.031, 41.0, 167.0, 0.9948, 3.12, 0.43, 11.3, negative
6.6, 0.21, 0.31, 11.4, 0.039, 46.0, 165.0, 0.99795, 3.41, 0.44, 9.8, negative
5.6, 0.22, 0.32, 1.2, 0.024, 29.0, 97.0, 0.98823, 3.2, 0.46, 13.05, negative
7.8, 0.3, 0.4, 1.8, 0.028, 23.0, 122.0, 0.9914, 3.14, 0.39, 10.9, negative
6.2, 0.38, 0.42, 2.5, 0.038, 34.0, 117.0, 0.99132, 3.36, 0.59, 11.6, negative
5.8, 0.275, 0.3, 5.4, 0.043, 41.0, 149.0, 0.9926, 3.33, 0.42, 10.8, negative
7.2, 0.36, 0.36, 5.7, 0.038, 26.0, 98.0, 0.9914, 2.93, 0.59, 12.5, negative
7.4, 0.155, 0.34, 2.3, 0.045, 73.5, 214.0, 0.9934, 3.18, 0.61, 9.9, negative
7.4, 0.16, 0.3, 13.7, 0.056, 33.0, 168.0, 0.99825, 2.9, 0.44, 8.7, negative
6.8, 0.12, 0.31, 5.2, 0.045, 29.0, 120.0, 0.9942, 3.41, 0.46, 9.8, negative
5.8, 0.18, 0.37, 1.2, 0.036, 19.0, 74.0, 0.98853, 3.09, 0.49, 12.7, negative
6.1, 0.44, 0.28, 4.25, 0.032, 43.0, 132.0, 0.9916, 3.26, 0.47, 11.3, negative
6.1, 0.3, 0.3, 2.1, 0.031, 50.0, 163.0, 0.9895, 3.39, 0.43, 12.7, negative
8.1, 0.31, 0.36, 8.2, 0.028, 29.0, 142.0, 0.9925, 3.01, 0.34, 13.0, negative
6.9, 0.33, 0.26, 5.0, 0.027, 46.0, 143.0, 0.9924, 3.25, 0.43, 11.2, negative
8.7, 0.23, 0.32, 13.4, 0.044, 35.0, 169.0, 0.99975, 3.12, 0.47, 8.8, negative
5.3, 0.4, 0.25, 3.9, 0.031, 45.0, 130.0, 0.99072, 3.31, 0.58, 11.75, negative
6.0, 0.17, 0.33, 6.0, 0.036, 30.0, 111.0, 0.99362, 3.32, 0.58, 10.1333333333333, negative
7.3, 0.4, 0.28, 6.5, 0.037, 26.0, 97.0, 0.99148, 3.16, 0.58, 12.6, negative
7.3, 0.3, 0.33, 2.3, 0.043, 28.0, 125.0, 0.99084, 3.34, 0.44, 12.6, negative
6.8, 0.25, 0.28, 5.0, 0.035, 42.0, 126.0, 0.99048, 3.12, 0.38, 12.6, negative
6.6, 0.2, 0.38, 7.9, 0.052, 30.0, 145.0, 0.9947, 3.32, 0.56, 11.0, negative
5.4, 0.3, 0.3, 1.2, 0.029, 25.0, 93.0, 0.98742, 3.31, 0.4, 13.6, negative
6.5, 0.18, 0.41, 14.2, 0.039, 47.0, 129.0, 0.99678, 3.28, 0.72, 10.3, negative
6.8, 0.19, 0.32, 7.6, 0.049, 37.0, 107.0, 0.99332, 3.12, 0.44, 10.7, negative
6.0, 0.31, 0.27, 2.3, 0.042, 19.0, 120.0, 0.98952, 3.32, 0.41, 12.7, negative
7.3, 0.25, 0.36, 13.1, 0.05, 35.0, 200.0, 0.9986, 3.04, 0.46, 8.9, negative
7.6, 0.19, 0.32, 18.75, 0.047, 32.0, 193.0, 1.00014, 3.1, 0.5, 9.3, negative
7.9, 0.25, 0.29, 5.3, 0.031, 33.0, 117.0, 0.9918, 3.06, 0.32, 11.8, negative
6.3, 0.37, 0.28, 6.3, 0.034, 45.0, 152.0, 0.9921, 3.29, 0.46, 11.6, negative
6.0, 0.32, 0.33, 9.9, 0.032, 22.0, 90.0, 0.99258, 3.1, 0.43, 12.1, negative
6.7, 0.11, 0.34, 8.8, 0.043, 41.0, 113.0, 0.9962, 3.42, 0.4, 9.3, negative
7.8, 0.26, 0.49, 3.2, 0.027, 28.0, 87.0, 0.9919, 3.03, 0.32, 11.3, negative
5.6, 0.41, 0.24, 1.9, 0.034, 10.0, 53.0, 0.98815, 3.32, 0.5, 13.5, negative
7.5, 0.26, 0.3, 4.6, 0.027, 29.0, 92.0, 0.99085, 3.15, 0.38, 12.0, negative
6.6, 0.2, 0.32, 1.1, 0.039, 25.0, 78.0, 0.9926, 3.39, 0.54, 10.2, negative
7.3, 0.19, 0.49, 15.55, 0.058, 50.0, 134.0, 0.9998, 3.42, 0.36, 9.1, negative
6.5, 0.22, 0.32, 2.2, 0.028, 36.0, 92.0, 0.99076, 3.27, 0.59, 11.9, negative
7.4, 0.2, 0.33, 1.9, 0.035, 39.0, 138.0, 0.991, 3.17, 0.44, 11.7, negative
8.1, 0.3, 0.49, 8.1, 0.037, 26.0, 174.0, 0.9943, 3.1, 0.3, 11.2, negative
6.6, 0.33, 0.4, 2.65, 0.041, 35.0, 86.0, 0.98916, 3.11, 0.39, 13.3, negative
6.8, 0.32, 0.32, 8.7, 0.029, 31.0, 105.0, 0.99146, 3.0, 0.34, 12.3, negative
8.0, 0.24, 0.26, 1.7, 0.033, 36.0, 136.0, 0.99316, 3.44, 0.51, 10.4, negative
6.4, 0.22, 0.38, 9.1, 0.044, 35.0, 127.0, 0.99326, 2.97, 0.3, 11.0, negative
7.3, 0.25, 0.41, 1.8, 0.037, 52.0, 165.0, 0.9911, 3.29, 0.39, 12.2, negative
6.7, 0.18, 0.28, 10.2, 0.039, 29.0, 115.0, 0.99469, 3.11, 0.45, 10.9, negative
6.9, 0.18, 0.36, 1.3, 0.036, 40.0, 117.0, 0.9934, 3.27, 0.95, 9.5, negative
7.0, 0.24, 0.35, 1.5, 0.052, 51.0, 128.0, 0.9941, 3.41, 0.59, 10.4, negative
6.4, 0.105, 0.29, 1.1, 0.035, 44.0, 140.0, 0.99142, 3.17, 0.55, 10.7, negative
7.4, 0.24, 0.26, 1.6, 0.058, 53.0, 150.0, 0.9936, 3.18, 0.5, 9.9, negative
5.8, 0.32, 0.38, 4.75, 0.033, 23.0, 94.0, 0.991, 3.42, 0.42, 11.8, negative
6.8, 0.18, 0.3, 12.8, 0.062, 19.0, 171.0, 0.99808, 3.0, 0.52, 9.0, negative
7.0, 0.3, 0.51, 13.6, 0.05, 40.0, 168.0, 0.9976, 3.07, 0.52, 9.6, negative
7.0, 0.36, 0.3, 5.0, 0.04, 40.0, 143.0, 0.99173, 3.33, 0.42, 12.2, negative
5.8, 0.28, 0.34, 4.0, 0.031, 40.0, 99.0, 0.9896, 3.39, 0.39, 12.8, negative
8.7, 0.3, 0.34, 4.8, 0.018, 23.0, 127.0, 0.99474, 3.12, 0.49, 11.2, negative
6.3, 0.43, 0.32, 8.8, 0.042, 18.0, 106.0, 0.99172, 3.28, 0.33, 12.9, negative
6.3, 0.23, 0.21, 5.1, 0.035, 29.0, 142.0, 0.9942, 3.36, 0.33, 10.1, negative
6.6, 0.25, 0.29, 1.1, 0.068, 39.0, 124.0, 0.9914, 3.34, 0.58, 11.0, negative
8.0, 0.22, 0.42, 14.6, 0.044, 45.0, 163.0, 1.0003, 3.21, 0.69, 8.6, negative
6.6, 0.25, 0.39, 1.45, 0.04, 40.0, 89.0, 0.9911, 3.35, 0.4, 11.4, negative
6.8, 0.16, 0.4, 2.3, 0.037, 18.0, 102.0, 0.9923, 3.49, 0.42, 11.4, negative
6.8, 0.22, 0.35, 5.5, 0.043, 21.0, 114.0, 0.9938, 3.3, 0.53, 10.7, negative
7.4, 0.49, 0.24, 15.1, 0.03, 34.0, 153.0, 0.9953, 3.13, 0.51, 12.0, negative
6.9, 0.15, 0.29, 2.3, 0.033, 14.0, 82.0, 0.99132, 3.1, 0.58, 11.2, negative
7.1, 0.28, 0.28, 8.5, 0.03, 25.0, 191.0, 0.99338, 3.16, 0.46, 12.2, negative
6.7, 0.17, 0.37, 2.0, 0.039, 34.0, 125.0, 0.9922, 3.26, 0.6, 10.8, negative
5.6, 0.49, 0.13, 4.5, 0.039, 17.0, 116.0, 0.9907, 3.42, 0.9, 13.7, negative
6.7, 0.28, 0.34, 8.9, 0.048, 32.0, 111.0, 0.99455, 3.25, 0.54, 11.0, negative
6.7, 0.3, 0.29, 2.8, 0.025, 37.0, 107.0, 0.99159, 3.31, 0.63, 11.3, negative
6.9, 0.21, 0.24, 1.8, 0.021, 17.0, 80.0, 0.98992, 3.15, 0.46, 12.3, negative
6.8, 0.19, 0.33, 1.3, 0.031, 22.0, 87.0, 0.98987, 3.08, 0.62, 12.3, negative
7.7, 0.28, 0.39, 8.9, 0.036, 8.0, 117.0, 0.9935, 3.06, 0.38, 12.0, negative
6.4, 0.35, 0.28, 1.1, 0.055, 9.0, 160.0, 0.99405, 3.42, 0.5, 9.1, negative
6.4, 0.16, 0.44, 1.2, 0.051, 39.0, 122.0, 0.99058, 3.11, 0.75, 11.3, negative
5.6, 0.28, 0.4, 6.1, 0.034, 36.0, 118.0, 0.99144, 3.21, 0.43, 12.1, negative
6.9, 0.2, 0.37, 6.2, 0.027, 24.0, 97.0, 0.992, 3.38, 0.49, 12.2, negative
7.1, 0.2, 0.27, 9.6, 0.037, 19.0, 105.0, 0.99444, 3.04, 0.37, 10.5, negative
5.8, 0.3, 0.38, 4.9, 0.039, 22.0, 86.0, 0.98963, 3.23, 0.58, 13.1, negative
6.5, 0.33, 0.3, 3.8, 0.036, 34.0, 88.0, 0.99028, 3.25, 0.63, 12.5, negative
6.5, 0.14, 0.32, 2.7, 0.037, 18.0, 89.0, 0.9924, 3.4, 0.74, 11.5, negative
6.7, 0.19, 0.39, 1.0, 0.032, 14.0, 71.0, 0.98912, 3.31, 0.38, 13.0, negative
7.0, 0.3, 0.38, 14.9, 0.032, 60.0, 181.0, 0.9983, 3.18, 0.61, 9.3, negative
5.8, 0.34, 0.16, 7.0, 0.037, 26.0, 116.0, 0.9949, 3.46, 0.45, 10.0, negative
8.6, 0.265, 0.36, 1.2, 0.034, 15.0, 80.0, 0.9913, 2.95, 0.36, 11.4, negative
7.3, 0.19, 0.27, 1.6, 0.027, 35.0, 136.0, 0.99248, 3.38, 0.54, 11.0, negative
8.2, 0.18, 0.28, 8.5, 0.035, 41.0, 140.0, 0.9952, 3.04, 0.37, 10.1, negative
7.1, 0.2, 0.36, 11.6, 0.042, 45.0, 124.0, 0.997, 2.92, 0.59, 9.5, negative
5.8, 0.2, 0.27, 1.4, 0.031, 12.0, 77.0, 0.9905, 3.25, 0.36, 10.9, negative
7.3, 0.22, 0.31, 2.3, 0.018, 45.0, 80.0, 0.98936, 3.06, 0.34, 12.9, negative
6.0, 0.38, 0.26, 6.0, 0.034, 42.0, 134.0, 0.9912, 3.38, 0.38, 12.3, negative
6.2, 0.21, 0.34, 6.6, 0.03, 36.0, 91.0, 0.9914, 3.32, 0.45, 12.5, negative
7.4, 0.16, 0.27, 15.5, 0.05, 25.0, 135.0, 0.9984, 2.9, 0.43, 8.7, negative
6.6, 0.16, 0.4, 1.5, 0.044, 48.0, 143.0, 0.9912, 3.54, 0.52, 12.4, negative
7.4, 0.19, 0.49, 6.7, 0.037, 15.0, 110.0, 0.9938, 3.2, 0.38, 11.0, negative
7.1, 0.33, 0.25, 1.6, 0.03, 25.0, 126.0, 0.9901, 3.22, 0.34, 12.1, negative
7.7, 0.28, 0.33, 6.7, 0.037, 32.0, 155.0, 0.9951, 3.39, 0.62, 10.7, negative
7.1, 0.26, 0.34, 14.4, 0.067, 35.0, 189.0, 0.9986, 3.07, 0.53, 9.1, negative
6.3, 0.15, 0.3, 1.4, 0.022, 38.0, 100.0, 0.99099, 3.42, 0.57, 11.4, negative
6.2, 0.2, 0.26, 9.7, 0.03, 39.0, 102.0, 0.9908, 3.08, 0.56, 12.9, negative
5.8, 0.2, 0.24, 1.4, 0.033, 65.0, 169.0, 0.99043, 3.59, 0.56, 12.3, negative
5.1, 0.33, 0.22, 1.6, 0.027, 18.0, 89.0, 0.9893, 3.51, 0.38, 12.5, negative
7.1, 0.33, 0.3, 3.3, 0.034, 30.0, 102.0, 0.9912, 3.08, 0.31, 12.3, negative
6.6, 0.34, 0.24, 3.3, 0.034, 29.0, 99.0, 0.99031, 3.1, 0.4, 12.3, negative
6.8, 0.18, 0.28, 9.8, 0.039, 29.0, 113.0, 0.99406, 3.11, 0.45, 10.9, negative
6.5, 0.29, 0.31, 1.7, 0.035, 24.0, 79.0, 0.99053, 3.27, 0.69, 11.4, negative
6.7, 0.27, 0.3, 13.9, 0.029, 34.0, 131.0, 0.9953, 3.36, 0.5, 12.0, negative
6.1, 0.17, 0.28, 2.5, 0.028, 22.0, 98.0, 0.99072, 3.16, 0.37, 11.1, negative
7.2, 0.23, 0.39, 2.3, 0.033, 29.0, 102.0, 0.9908, 3.26, 0.54, 12.3, negative
6.4, 0.23, 0.35, 4.6, 0.039, 43.0, 147.0, 0.99216, 3.18, 0.4, 11.0, negative
6.2, 0.36, 0.27, 3.2, 0.032, 13.0, 73.0, 0.98942, 2.9, 0.69, 12.6, negative
6.9, 0.18, 0.36, 1.3, 0.036, 40.0, 117.0, 0.9934, 3.27, 0.95, 9.5, negative
7.4, 0.19, 0.49, 9.3, 0.03, 26.0, 132.0, 0.994, 2.99, 0.32, 11.0, negative
7.2, 0.33, 0.34, 2.0, 0.044, 61.0, 171.0, 0.98947, 3.25, 0.53, 13.3, negative
6.0, 0.29, 0.41, 10.8, 0.048, 55.0, 149.0, 0.9937, 3.09, 0.59, 10.9666666666667, negative
8.2, 0.15, 0.48, 2.7, 0.052, 24.0, 190.0, 0.995, 3.5, 0.45, 10.9, negative
6.0, 0.1, 0.24, 1.1, 0.041, 15.0, 65.0, 0.9927, 3.61, 0.61, 10.3, negative
5.9, 0.24, 0.3, 2.0, 0.033, 28.0, 92.0, 0.99225, 3.39, 0.69, 10.9, negative
5.9, 0.3, 0.47, 7.85, 0.03, 19.0, 133.0, 0.9933, 3.52, 0.43, 11.5, negative
7.0, 0.15, 0.28, 14.7, 0.051, 29.0, 149.0, 0.99792, 2.96, 0.39, 9.0, negative
9.0, 0.17, 0.49, 1.0, 0.039, 46.0, 131.0, 0.993, 3.09, 0.51, 10.5, negative
6.9, 0.19, 0.35, 1.7, 0.036, 33.0, 101.0, 0.99315, 3.21, 0.54, 10.8, negative
6.7, 0.31, 0.31, 4.9, 0.031, 20.0, 151.0, 0.9926, 3.36, 0.82, 12.0, negative
7.3, 0.145, 0.33, 1.1, 0.042, 14.0, 64.0, 0.99012, 3.1, 0.37, 11.8, negative
6.7, 0.18, 0.31, 10.6, 0.035, 42.0, 143.0, 0.99572, 3.08, 0.49, 9.8, negative
6.6, 0.19, 0.25, 1.2, 0.052, 34.0, 181.0, 0.99352, 3.3, 0.42, 9.4, negative
8.0, 0.4, 0.33, 7.7, 0.034, 27.0, 98.0, 0.9935, 3.18, 0.41, 12.2, negative
6.1, 0.24, 0.26, 1.7, 0.033, 61.0, 134.0, 0.9903, 3.19, 0.81, 11.9, negative
6.0, 0.38, 0.26, 3.5, 0.035, 38.0, 111.0, 0.98872, 3.18, 0.47, 13.6, negative
6.0, 0.28, 0.27, 15.5, 0.036, 31.0, 134.0, 0.99408, 3.19, 0.44, 13.0, negative
7.1, 0.27, 0.24, 12.6, 0.044, 48.0, 118.0, 0.99726, 3.04, 0.56, 10.0, negative
6.4, 0.25, 0.33, 1.4, 0.04, 42.0, 115.0, 0.9906, 3.19, 0.48, 11.3, negative
7.2, 0.19, 0.46, 3.8, 0.041, 82.0, 187.0, 0.9932, 3.19, 0.6, 11.2, negative
