@relation  winequality-white-3_vs_7
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.009,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
6.4, 0.17, 0.34, 1.5, 0.091, 42.0, 135.0, 0.9938, 3.25, 0.49, 9.6, negative
7.0, 0.31, 0.31, 9.1, 0.036, 45.0, 140.0, 0.99216, 2.98, 0.31, 12.0, negative
6.5, 0.23, 0.39, 1.9, 0.036, 41.0, 98.0, 0.99, 3.19, 0.43, 11.9, negative
6.5, 0.28, 0.34, 4.6, 0.054, 22.0, 130.0, 0.99193, 3.2, 0.46, 12.0, negative
6.0, 0.2, 0.33, 1.1, 0.039, 45.0, 126.0, 0.99051, 3.31, 0.45, 11.6, negative
6.4, 0.31, 0.38, 2.9, 0.038, 19.0, 102.0, 0.9912, 3.17, 0.35, 11.0, negative
7.1, 0.2, 0.27, 9.6, 0.037, 19.0, 105.0, 0.99444, 3.04, 0.37, 10.5, negative
6.3, 0.34, 0.33, 4.6, 0.034, 19.0, 80.0, 0.9917, 3.38, 0.58, 12.0, negative
7.9, 0.14, 0.45, 1.8, 0.05, 17.0, 114.0, 0.9948, 3.33, 0.49, 10.7, negative
8.0, 0.19, 0.36, 1.8, 0.05, 16.0, 84.0, 0.9936, 3.15, 0.45, 9.8, negative
6.7, 0.34, 0.4, 2.1, 0.033, 34.0, 111.0, 0.98924, 2.97, 0.48, 12.2, negative
6.0, 0.38, 0.26, 3.5, 0.035, 38.0, 111.0, 0.98872, 3.18, 0.47, 13.6, negative
6.7, 0.21, 0.36, 8.55, 0.02, 20.0, 86.0, 0.99146, 3.19, 0.22, 13.4, negative
6.4, 0.15, 0.4, 1.5, 0.042, 23.0, 87.0, 0.98972, 3.11, 0.46, 12.2, negative
6.4, 0.31, 0.28, 1.5, 0.037, 12.0, 119.0, 0.9919, 3.32, 0.51, 10.4, negative
6.9, 0.25, 0.26, 5.2, 0.024, 36.0, 135.0, 0.9948, 3.16, 0.72, 10.7, negative
6.7, 0.24, 0.29, 6.8, 0.038, 54.0, 127.0, 0.9932, 3.33, 0.46, 11.6, negative
6.9, 0.25, 0.29, 2.4, 0.038, 28.0, 76.0, 0.99088, 3.01, 0.36, 11.7, negative
7.7, 0.16, 0.41, 1.7, 0.048, 60.0, 173.0, 0.9932, 3.24, 0.66, 11.2, negative
7.5, 0.34, 0.28, 4.0, 0.028, 46.0, 100.0, 0.98958, 3.2, 0.5, 13.2, negative
5.9, 0.46, 0.14, 2.7, 0.042, 27.0, 160.0, 0.9931, 3.46, 0.51, 10.6, negative
7.3, 0.18, 0.29, 1.2, 0.044, 12.0, 143.0, 0.9918, 3.2, 0.48, 11.3, negative
7.1, 0.18, 0.49, 1.3, 0.033, 12.0, 72.0, 0.99072, 3.05, 0.53, 11.3, negative
