@relation  winequality-white-3_vs_7
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.009,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
7.5, 0.31, 0.24, 7.1, 0.031, 28.0, 141.0, 0.99397, 3.16, 0.38, 10.6, negative
5.2, 0.31, 0.36, 5.1, 0.031, 46.0, 145.0, 0.9897, 3.14, 0.31, 12.4, negative
7.9, 0.42, 0.49, 8.2, 0.056, 32.0, 164.0, 0.9965, 3.29, 0.6, 11.2, negative
9.2, 0.18, 0.49, 1.5, 0.041, 39.0, 130.0, 0.9945, 3.04, 0.49, 9.8, negative
6.3, 0.41, 0.33, 4.7, 0.023, 28.0, 110.0, 0.991, 3.3, 0.38, 12.5, negative
8.5, 0.23, 0.28, 11.1, 0.033, 30.0, 97.0, 0.99507, 3.03, 0.39, 10.5, negative
6.4, 0.4, 0.19, 3.2, 0.033, 28.0, 124.0, 0.9904, 3.22, 0.54, 12.7, negative
6.7, 0.18, 0.37, 1.3, 0.027, 42.0, 125.0, 0.98939, 3.24, 0.37, 12.8, negative
7.0, 0.15, 0.28, 14.7, 0.051, 29.0, 149.0, 0.99792, 2.96, 0.39, 9.0, negative
6.5, 0.08, 0.33, 1.9, 0.028, 23.0, 93.0, 0.991, 3.34, 0.7, 12.0, negative
7.2, 0.17, 0.37, 6.9, 0.059, 47.0, 128.0, 0.99322, 3.08, 0.46, 11.0, negative
6.6, 0.21, 0.29, 5.35, 0.029, 43.0, 106.0, 0.99112, 2.93, 0.43, 11.5, negative
5.8, 0.32, 0.2, 2.6, 0.027, 17.0, 123.0, 0.98936, 3.36, 0.78, 13.9, negative
7.4, 0.19, 0.3, 12.8, 0.053, 48.5, 229.0, 0.9986, 3.14, 0.49, 9.1, negative
7.1, 0.26, 0.34, 14.4, 0.067, 35.0, 189.0, 0.9986, 3.07, 0.53, 9.1, negative
6.7, 0.41, 0.24, 5.4, 0.035, 33.0, 115.0, 0.9901, 3.12, 0.44, 12.8933333333333, negative
5.7, 0.265, 0.28, 6.9, 0.036, 46.0, 150.0, 0.99299, 3.36, 0.44, 10.8, negative
7.3, 0.4, 0.26, 5.45, 0.016, 26.0, 90.0, 0.98951, 2.84, 0.54, 13.2, negative
5.7, 0.39, 0.25, 4.9, 0.033, 49.0, 113.0, 0.98966, 3.26, 0.58, 13.1, negative
7.1, 0.18, 0.36, 1.4, 0.043, 31.0, 87.0, 0.9898, 3.26, 0.37, 12.7, negative
7.1, 0.12, 0.3, 3.1, 0.018, 15.0, 37.0, 0.99004, 3.02, 0.52, 11.9, negative
7.8, 0.15, 0.34, 1.1, 0.035, 31.0, 93.0, 0.99096, 3.07, 0.72, 11.3, negative
6.5, 0.29, 0.31, 1.7, 0.035, 24.0, 79.0, 0.99053, 3.27, 0.69, 11.4, negative
5.8, 0.19, 0.33, 4.2, 0.038, 49.0, 133.0, 0.99107, 3.16, 0.42, 11.3, negative
5.9, 0.37, 0.3, 1.5, 0.033, 35.0, 95.0, 0.98986, 3.36, 0.56, 12.0, negative
6.5, 0.18, 0.33, 1.4, 0.029, 35.0, 138.0, 0.99114, 3.36, 0.6, 11.5, negative
6.3, 0.28, 0.24, 8.45, 0.031, 32.0, 172.0, 0.9958, 3.39, 0.57, 9.7, negative
5.9, 0.12, 0.28, 1.4, 0.037, 36.0, 83.0, 0.99074, 3.33, 0.42, 10.9, negative
6.2, 0.25, 0.25, 1.4, 0.03, 35.0, 105.0, 0.9912, 3.3, 0.44, 11.1, negative
7.0, 0.22, 0.31, 2.7, 0.03, 41.0, 136.0, 0.9898, 3.16, 0.37, 12.7, negative
7.1, 0.44, 0.37, 2.7, 0.041, 35.0, 128.0, 0.9896, 3.07, 0.43, 13.5, negative
7.6, 0.21, 0.6, 2.1, 0.046, 47.0, 165.0, 0.9936, 3.05, 0.54, 10.1, negative
6.8, 0.18, 0.28, 9.8, 0.039, 29.0, 113.0, 0.99406, 3.11, 0.45, 10.9, negative
7.1, 0.27, 0.24, 12.6, 0.044, 48.0, 118.0, 0.99726, 3.04, 0.56, 10.0, negative
6.6, 0.26, 0.21, 2.9, 0.026, 48.0, 126.0, 0.99089, 3.22, 0.38, 11.3, negative
6.2, 0.39, 0.24, 4.8, 0.037, 45.0, 138.0, 0.99174, 3.23, 0.43, 11.2, negative
6.0, 0.29, 0.41, 10.8, 0.048, 55.0, 149.0, 0.9937, 3.09, 0.59, 10.9666666666667, negative
6.5, 0.08, 0.33, 1.9, 0.028, 23.0, 93.0, 0.991, 3.34, 0.7, 12.0, negative
5.6, 0.35, 0.4, 6.3, 0.022, 23.0, 174.0, 0.9922, 3.54, 0.5, 11.6, negative
6.8, 0.18, 0.3, 12.8, 0.062, 19.0, 171.0, 0.99808, 3.0, 0.52, 9.0, negative
5.9, 0.3, 0.3, 2.0, 0.03, 38.0, 142.0, 0.98892, 3.41, 0.41, 12.9, negative
4.8, 0.13, 0.32, 1.2, 0.042, 40.0, 98.0, 0.9898, 3.42, 0.64, 11.8, negative
5.2, 0.5, 0.18, 2.0, 0.036, 23.0, 129.0, 0.98949, 3.36, 0.77, 13.4, negative
8.6, 0.18, 0.4, 1.1, 0.04, 20.0, 107.0, 0.9923, 2.94, 0.32, 10.2, negative
6.8, 0.21, 0.27, 2.1, 0.03, 26.0, 139.0, 0.99, 3.16, 0.61, 12.6, negative
7.1, 0.2, 0.36, 11.6, 0.042, 45.0, 124.0, 0.997, 2.92, 0.59, 9.5, negative
8.0, 0.2, 0.4, 5.2, 0.055, 41.0, 167.0, 0.9953, 3.18, 0.4, 10.6, negative
5.7, 0.28, 0.36, 1.8, 0.041, 38.0, 90.0, 0.99002, 3.27, 0.98, 11.9, negative
6.1, 0.36, 0.27, 2.1, 0.035, 16.0, 100.0, 0.9917, 3.4, 0.71, 11.5, negative
5.8, 0.3, 0.42, 1.1, 0.036, 19.0, 113.0, 0.98871, 3.1, 0.46, 12.6, negative
7.0, 0.15, 0.28, 14.7, 0.051, 29.0, 149.0, 0.99792, 2.96, 0.39, 9.0, negative
6.1, 0.27, 0.31, 1.5, 0.035, 17.0, 83.0, 0.99076, 3.32, 0.44, 11.1, negative
6.3, 0.32, 0.35, 11.1, 0.039, 29.0, 198.0, 0.9984, 3.36, 0.5, 9.4, negative
7.1, 0.44, 0.37, 2.7, 0.041, 35.0, 128.0, 0.9896, 3.07, 0.43, 13.5, negative
6.0, 0.29, 0.27, 2.3, 0.044, 20.0, 117.0, 0.9895, 3.31, 0.41, 12.7, negative
6.5, 0.38, 0.26, 5.2, 0.042, 33.0, 112.0, 0.99067, 3.06, 0.5, 12.3, negative
7.7, 0.39, 0.28, 4.9, 0.035, 36.0, 109.0, 0.9918, 3.19, 0.58, 12.2, negative
6.1, 0.27, 0.31, 1.5, 0.035, 17.0, 83.0, 0.99076, 3.32, 0.44, 11.1, negative
5.9, 0.18, 0.28, 1.0, 0.037, 24.0, 88.0, 0.99094, 3.29, 0.55, 10.65, negative
6.0, 0.34, 0.32, 3.8, 0.044, 13.0, 116.0, 0.99108, 3.39, 0.44, 11.8, negative
6.8, 0.18, 0.3, 12.8, 0.062, 19.0, 171.0, 0.99808, 3.0, 0.52, 9.0, negative
7.2, 0.16, 0.29, 1.0, 0.031, 40.0, 123.0, 0.98958, 3.12, 0.4, 12.1, negative
7.8, 0.28, 0.34, 1.6, 0.028, 32.0, 118.0, 0.9901, 3.0, 0.38, 12.1, negative
7.5, 0.18, 0.31, 11.7, 0.051, 24.0, 94.0, 0.997, 3.19, 0.44, 9.5, negative
7.2, 0.19, 0.31, 6.3, 0.034, 17.0, 103.0, 0.99305, 3.15, 0.52, 11.4, negative
7.0, 0.35, 0.3, 6.5, 0.028, 27.0, 87.0, 0.9936, 3.4, 0.42, 11.4, negative
7.0, 0.35, 0.3, 6.5, 0.028, 27.0, 87.0, 0.9936, 3.4, 0.42, 11.4, negative
6.5, 0.22, 0.29, 7.4, 0.028, 16.0, 87.0, 0.99311, 3.15, 0.56, 10.9, negative
5.8, 0.17, 0.36, 1.3, 0.036, 11.0, 70.0, 0.99202, 3.43, 0.68, 10.4, negative
5.0, 0.27, 0.32, 4.5, 0.032, 58.0, 178.0, 0.98956, 3.45, 0.31, 12.6, negative
6.8, 0.18, 0.28, 9.8, 0.039, 29.0, 113.0, 0.99406, 3.11, 0.45, 10.9, negative
6.3, 0.34, 0.33, 4.6, 0.034, 19.0, 80.0, 0.9917, 3.38, 0.58, 12.0, negative
7.2, 0.19, 0.31, 1.4, 0.046, 37.0, 135.0, 0.9939, 3.34, 0.57, 10.2, negative
6.2, 0.39, 0.24, 4.8, 0.037, 45.0, 138.0, 0.99174, 3.23, 0.43, 11.2, negative
6.7, 0.14, 0.51, 4.3, 0.028, 57.0, 124.0, 0.99176, 2.91, 0.54, 10.7, negative
6.2, 0.1, 0.41, 1.0, 0.04, 17.0, 76.0, 0.98988, 3.14, 0.56, 11.4, negative
5.8, 0.24, 0.28, 1.4, 0.038, 40.0, 76.0, 0.98711, 3.1, 0.29, 13.9, negative
6.8, 0.39, 0.34, 7.4, 0.02, 38.0, 133.0, 0.99212, 3.18, 0.44, 12.0, negative
6.5, 0.33, 0.3, 3.8, 0.036, 34.0, 88.0, 0.99028, 3.25, 0.63, 12.5, negative
6.0, 0.28, 0.27, 15.5, 0.036, 31.0, 134.0, 0.99408, 3.19, 0.44, 13.0, negative
8.1, 0.3, 0.49, 12.3, 0.049, 50.0, 144.0, 0.9971, 3.09, 0.57, 10.2, negative
5.5, 0.29, 0.3, 1.1, 0.022, 20.0, 110.0, 0.98869, 3.34, 0.38, 12.8, negative
7.5, 0.34, 0.35, 6.0, 0.034, 12.0, 126.0, 0.9924, 3.16, 0.39, 12.0, negative
8.0, 0.45, 0.28, 10.8, 0.051, 25.0, 157.0, 0.9957, 3.06, 0.47, 11.4, negative
7.4, 0.19, 0.3, 12.8, 0.053, 48.5, 229.0, 0.9986, 3.14, 0.49, 9.1, negative
4.4, 0.54, 0.09, 5.1, 0.038, 52.0, 97.0, 0.99022, 3.41, 0.4, 12.2, negative
7.2, 0.24, 0.29, 2.2, 0.037, 37.0, 102.0, 0.992, 3.27, 0.64, 11.0, negative
6.5, 0.15, 0.44, 12.6, 0.052, 65.0, 158.0, 0.99688, 3.26, 0.7, 10.3, negative
7.1, 0.16, 0.36, 10.7, 0.044, 20.0, 90.0, 0.9959, 3.16, 0.44, 10.9, negative
7.3, 0.24, 0.3, 2.5, 0.042, 31.0, 104.0, 0.9911, 3.05, 0.56, 11.3, negative
8.2, 0.42, 0.29, 4.1, 0.03, 31.0, 100.0, 0.9911, 3.0, 0.32, 12.8, negative
4.8, 0.26, 0.23, 10.6, 0.034, 23.0, 111.0, 0.99274, 3.46, 0.28, 11.5, negative
7.0, 0.17, 0.37, 1.5, 0.028, 26.0, 75.0, 0.9922, 3.3, 0.46, 10.8, negative
7.0, 0.32, 0.29, 7.6, 0.025, 35.0, 124.0, 0.99162, 3.15, 0.65, 12.8, negative
6.4, 0.17, 0.27, 1.5, 0.037, 20.0, 98.0, 0.9916, 3.46, 0.42, 11.0, negative
7.3, 0.13, 0.31, 2.3, 0.054, 22.0, 104.0, 0.9924, 3.24, 0.92, 11.5, negative
6.4, 0.25, 0.37, 4.5, 0.039, 41.0, 147.0, 0.9921, 3.18, 0.4, 11.1, negative
7.4, 0.25, 0.28, 7.25, 0.028, 14.0, 78.0, 0.99238, 2.94, 0.37, 11.5, negative
5.6, 0.26, 0.27, 10.6, 0.03, 27.0, 119.0, 0.9947, 3.4, 0.34, 10.7, negative
7.6, 0.31, 0.49, 3.95, 0.044, 27.0, 131.0, 0.9912, 3.08, 0.67, 12.8, negative
6.3, 0.2, 0.26, 4.7, 0.04, 108.0, 168.0, 0.99278, 3.07, 0.75, 10.7, negative
7.1, 0.22, 0.33, 2.8, 0.033, 48.0, 153.0, 0.9899, 3.15, 0.38, 12.7, negative
7.4, 0.19, 0.3, 12.8, 0.053, 48.5, 229.0, 0.9986, 3.14, 0.49, 9.1, negative
6.5, 0.46, 0.31, 5.0, 0.027, 15.0, 72.0, 0.99165, 3.26, 0.6, 11.5, negative
6.5, 0.36, 0.49, 2.9, 0.03, 16.0, 94.0, 0.9902, 3.1, 0.49, 12.1, negative
5.9, 0.34, 0.22, 2.4, 0.03, 19.0, 135.0, 0.9894, 3.41, 0.78, 13.9, negative
7.2, 0.17, 0.28, 17.55, 0.05, 33.0, 154.0, 0.99971, 2.94, 0.43, 9.0, negative
7.3, 0.22, 0.4, 14.75, 0.042, 44.5, 129.5, 0.9998, 3.36, 0.41, 9.1, negative
7.4, 0.18, 0.29, 1.4, 0.042, 34.0, 101.0, 0.99384, 3.54, 0.6, 10.5, negative
7.0, 0.15, 0.28, 14.7, 0.051, 29.0, 149.0, 0.99792, 2.96, 0.39, 9.0, negative
6.2, 0.41, 0.22, 1.9, 0.023, 5.0, 56.0, 0.98928, 3.04, 0.79, 13.0, negative
7.3, 0.18, 0.29, 1.2, 0.044, 12.0, 143.0, 0.9918, 3.2, 0.48, 11.3, negative
5.0, 0.3, 0.33, 3.7, 0.03, 54.0, 173.0, 0.9887, 3.36, 0.3, 13.0, negative
8.2, 0.42, 0.29, 4.1, 0.03, 31.0, 100.0, 0.9911, 3.0, 0.32, 12.8, negative
6.2, 0.39, 0.24, 4.8, 0.037, 45.0, 138.0, 0.99174, 3.23, 0.43, 11.2, negative
5.4, 0.5, 0.13, 5.0, 0.028, 12.0, 107.0, 0.99079, 3.48, 0.88, 13.5, negative
6.6, 0.2, 0.27, 10.9, 0.038, 29.0, 130.0, 0.99496, 3.11, 0.44, 10.5, negative
6.6, 0.2, 0.27, 10.9, 0.038, 29.0, 130.0, 0.99496, 3.11, 0.44, 10.5, negative
7.3, 0.18, 0.29, 1.2, 0.044, 12.0, 143.0, 0.9918, 3.2, 0.48, 11.3, negative
6.6, 0.17, 0.28, 1.1, 0.034, 55.0, 108.0, 0.98939, 3.0, 0.52, 11.9, negative
