@relation  yeast6
@attribute Mcg real[0.11,1.0]
@attribute Gvh real[0.13,1.0]
@attribute Alm real[0.21,1.0]
@attribute Mit real[0.0,1.0]
@attribute Erl real[0.5,1.0]
@attribute Pox real[0.0,0.83]
@attribute Vac real[0.0,0.73]
@attribute Nuc real[0.0,1.0]
@attribute Class{positive,negative}
@inputs Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc
@outputs Class
@data
0.67, 0.61, 0.39, 0.24, 0.5, 0.0, 0.51, 0.22, negative
0.34, 0.46, 0.52, 0.19, 0.5, 0.0, 0.53, 0.26, negative
0.49, 0.56, 0.37, 0.2, 0.5, 0.0, 0.53, 0.22, negative
0.36, 0.44, 0.57, 0.18, 0.5, 0.0, 0.42, 0.22, negative
0.6, 0.5, 0.57, 0.25, 0.5, 0.0, 0.41, 0.26, negative
0.47, 0.41, 0.53, 0.27, 0.5, 0.0, 0.47, 0.25, negative
0.42, 0.57, 0.72, 0.22, 0.5, 0.0, 0.57, 0.22, negative
0.49, 0.48, 0.46, 0.63, 0.5, 0.0, 0.52, 0.22, negative
0.55, 0.5, 0.66, 0.36, 0.5, 0.0, 0.49, 0.22, negative
0.92, 0.66, 0.52, 0.23, 0.5, 0.0, 0.53, 0.22, negative
0.45, 0.47, 0.53, 0.15, 0.5, 0.0, 0.52, 0.27, negative
0.58, 0.6, 0.51, 0.24, 0.5, 0.0, 0.53, 0.22, negative
0.45, 0.66, 0.39, 0.11, 0.5, 0.0, 0.54, 0.22, negative
0.6, 0.62, 0.54, 0.11, 0.5, 0.0, 0.51, 0.22, negative
0.5, 0.42, 0.57, 0.49, 0.5, 0.0, 0.48, 0.27, negative
0.51, 0.56, 0.51, 0.42, 0.5, 0.0, 0.53, 0.36, negative
0.83, 0.94, 0.32, 0.21, 0.5, 0.0, 0.51, 0.22, negative
0.55, 0.59, 0.47, 0.64, 0.5, 0.0, 0.54, 0.33, negative
0.37, 0.3, 0.62, 0.43, 0.5, 0.0, 0.44, 0.39, negative
0.32, 0.68, 0.51, 0.16, 0.5, 0.83, 0.55, 0.22, negative
0.49, 0.42, 0.54, 0.17, 0.5, 0.0, 0.5, 0.36, negative
0.35, 0.53, 0.35, 0.33, 0.5, 0.0, 0.5, 0.32, negative
0.62, 0.6, 0.54, 0.22, 0.5, 0.0, 0.54, 0.27, negative
0.59, 0.6, 0.49, 0.43, 0.5, 0.0, 0.53, 0.31, negative
0.38, 0.45, 0.37, 0.19, 0.5, 0.0, 0.52, 0.3, negative
0.36, 0.24, 0.49, 0.16, 0.5, 0.0, 0.51, 0.22, negative
0.4, 0.3, 0.57, 0.13, 0.5, 0.0, 0.46, 0.22, negative
0.56, 0.35, 0.47, 0.35, 0.5, 0.0, 0.52, 0.22, negative
0.34, 0.35, 0.61, 0.19, 0.5, 0.0, 0.52, 0.25, negative
0.58, 0.56, 0.46, 0.14, 0.5, 0.0, 0.51, 0.22, negative
0.43, 0.51, 0.54, 0.15, 0.5, 0.0, 0.45, 0.26, negative
0.2, 0.34, 0.33, 0.1, 0.5, 0.0, 0.48, 0.31, negative
0.45, 0.4, 0.43, 0.22, 0.5, 0.0, 0.51, 0.48, negative
0.55, 0.59, 0.52, 0.1, 0.5, 0.0, 0.53, 0.22, negative
0.5, 0.58, 0.46, 0.46, 0.5, 0.0, 0.46, 0.22, negative
0.53, 0.44, 0.51, 0.33, 0.5, 0.0, 0.52, 0.22, negative
0.87, 0.47, 0.6, 0.47, 0.5, 0.0, 0.59, 0.22, negative
0.31, 0.46, 0.54, 0.52, 0.5, 0.0, 0.5, 0.34, negative
0.58, 0.5, 0.5, 0.12, 0.5, 0.0, 0.48, 0.25, negative
0.33, 0.43, 0.64, 0.16, 0.5, 0.0, 0.52, 0.52, negative
0.48, 0.41, 0.52, 0.33, 0.5, 0.0, 0.51, 0.26, negative
0.5, 0.64, 0.57, 0.15, 0.5, 0.0, 0.47, 0.22, negative
0.46, 0.49, 0.45, 0.28, 0.5, 0.0, 0.55, 0.22, negative
0.51, 0.59, 0.46, 0.13, 0.5, 0.0, 0.48, 0.22, negative
0.45, 0.5, 0.57, 0.29, 0.5, 0.0, 0.44, 0.11, negative
0.4, 0.74, 0.49, 0.16, 0.5, 0.0, 0.51, 0.22, negative
0.68, 0.5, 0.43, 0.27, 0.5, 0.0, 0.61, 0.22, negative
0.4, 0.68, 0.5, 0.82, 0.5, 0.0, 0.44, 0.36, negative
0.56, 0.54, 0.59, 0.14, 0.5, 0.0, 0.52, 0.27, negative
0.41, 0.39, 0.44, 0.34, 0.5, 0.0, 0.48, 0.4, negative
0.36, 0.56, 0.52, 0.18, 0.5, 0.0, 0.45, 0.16, negative
0.41, 0.24, 0.54, 0.26, 0.5, 0.0, 0.41, 0.22, negative
0.5, 0.63, 0.45, 0.13, 0.5, 0.0, 0.45, 0.32, negative
0.47, 0.46, 0.55, 0.28, 0.5, 0.0, 0.44, 0.46, negative
0.57, 0.57, 0.44, 0.37, 0.5, 0.0, 0.52, 0.25, negative
0.63, 0.71, 0.44, 0.53, 0.5, 0.0, 0.52, 0.22, negative
0.31, 0.31, 0.56, 0.33, 0.5, 0.0, 0.52, 0.33, negative
0.28, 0.51, 0.55, 0.19, 0.5, 0.0, 0.57, 0.22, negative
0.41, 0.53, 0.45, 0.14, 0.5, 0.0, 0.52, 0.66, negative
0.48, 0.45, 0.63, 0.19, 0.5, 0.0, 0.58, 0.22, negative
0.58, 0.31, 0.6, 0.12, 0.5, 0.0, 0.47, 0.33, negative
0.52, 0.4, 0.6, 0.12, 0.5, 0.0, 0.55, 0.22, negative
0.56, 0.63, 0.52, 0.2, 0.5, 0.0, 0.34, 0.26, negative
0.42, 0.32, 0.5, 0.21, 0.5, 0.0, 0.51, 0.22, negative
0.42, 0.25, 0.6, 0.14, 0.5, 0.0, 0.45, 0.22, negative
0.28, 0.48, 0.36, 0.16, 0.5, 0.0, 0.53, 0.22, negative
0.55, 0.35, 0.36, 0.29, 0.5, 0.0, 0.51, 0.22, negative
0.3, 0.5, 0.34, 0.26, 0.5, 0.0, 0.51, 0.22, negative
0.39, 0.58, 0.5, 0.26, 0.5, 0.0, 0.54, 0.59, negative
0.49, 0.46, 0.42, 0.46, 0.5, 0.0, 0.55, 0.22, negative
0.36, 0.35, 0.47, 0.22, 0.5, 0.0, 0.44, 0.31, negative
0.51, 0.55, 0.56, 0.18, 0.5, 0.0, 0.5, 0.38, negative
0.47, 0.5, 0.6, 0.63, 0.5, 0.0, 0.38, 0.16, negative
0.33, 0.44, 0.49, 0.08, 0.5, 0.0, 0.48, 0.49, negative
0.47, 0.37, 0.46, 0.28, 0.5, 0.0, 0.52, 0.99, negative
0.61, 0.38, 0.57, 0.36, 0.5, 0.0, 0.44, 0.21, negative
0.79, 0.56, 0.53, 0.19, 0.5, 0.0, 0.47, 0.35, negative
0.54, 0.64, 0.4, 0.56, 0.5, 0.0, 0.51, 0.22, negative
0.54, 0.52, 0.54, 0.2, 0.5, 0.0, 0.55, 0.25, negative
0.4, 0.36, 0.32, 0.16, 0.5, 0.0, 0.51, 0.27, negative
0.51, 0.45, 0.62, 0.25, 0.5, 0.0, 0.59, 0.22, negative
0.57, 0.54, 0.32, 0.15, 0.5, 0.0, 0.52, 0.25, negative
0.45, 0.21, 0.49, 0.24, 0.5, 0.0, 0.46, 0.31, negative
0.78, 0.74, 0.58, 0.25, 1.0, 0.0, 0.53, 0.22, negative
0.41, 0.52, 0.53, 0.41, 0.5, 0.0, 0.39, 0.33, negative
0.35, 0.68, 0.57, 0.4, 0.5, 0.0, 0.53, 0.36, negative
0.46, 0.35, 0.69, 0.18, 0.5, 0.0, 0.3, 0.25, negative
0.66, 0.43, 0.57, 0.6, 0.5, 0.0, 0.19, 0.33, negative
0.43, 0.22, 0.79, 0.79, 0.5, 0.0, 0.22, 0.0, negative
